"","station_id","V1","B1","B2","B3","B4","B5","id","organization","region","local","lat","long","date","chla","tss","secchi","acdom440","local_year_month","OWT","predicted_yin"
"2633","GID_1360",6059,0.000511658301452667,0.00108578488275486,0.00397930177816185,0.00290283639314569,0.000342923289471192,"GID_1360","WDNR","United States of America (the)","Lake Michigan",44.59622,-87.95273,2019-06-06,48.4,10.8,0.8,1.785384229,"Lake Michigan_2019_06",5,1.20253947742043
"2634","GID_1361",6060,0.00134048588936632,0.00263820756874177,0.00789955679467346,0.00488162050594795,0.000910892989763711,"GID_1361","WDNR","United States of America (the)","Lake Michigan",44.61521,-87.89808,2019-07-24,41.4,11.6,1.2,1.38135296,"Lake Michigan_2019_07",5,2.12439687198776
"2635","GID_1362",6061,0.000604062804779768,0.00218232383600362,0.00780191299422774,0.00439495340672579,0.000304821039100194,"GID_1362","WDNR","United States of America (the)","Lake Michigan",44.59682,-87.95341,2019-07-24,55.1,15,0.8,1.516147931,"Lake Michigan_2019_07",5,1.48766447372476
"2636","GID_1363",6062,0.00116927117101713,0.00278054505417432,0.00864015306504776,0.00520969190583375,0.00121530118275424,"GID_1363","WDNR","United States of America (the)","Lake Michigan",44.5816,-87.97846,2019-07-24,60.5,19,0.8,1.64581888,"Lake Michigan_2019_07",5,1.76654714761434
"2637","GID_1364",6063,0.000980709261157304,0.00270876486557006,0.00987346973808387,0.005004179390712,0.00078148636044527,"GID_1364","WDNR","United States of America (the)","Lake Michigan",44.59468,-87.99774,2019-07-24,62.6,17,0.7,1.577557943,"Lake Michigan_2019_07",5,2.20819058742496
"2638","GID_1365",6064,0.00150433670600325,0.00295682839390467,0.00785939184965894,0.00624140262467051,0.000867271539700407,"GID_1365","WDNR","United States of America (the)","Fox River",44.53722,-88.00648,2019-07-24,24.5,12,0.9,1.934108891,"Fox River_2019_07",5,1.47395138245856
"2639","GID_1368",6067,0.0118484936233973,0.0157954445007444,0.0155339989426661,0.0036901134680265,0.000474244773688068,"GID_1368","WDNR","United States of America (the)","Lake Michigan",44.44255,-87.4976,2016-07-25,0.514,1.69,2.8,0.079100709,"Lake Michigan_2016_07",3,21.6954707447619
"2640","GID_1369",6068,0.00628890007601327,0.00746687769022438,0.0059981555057231,0.00105458731582051,4.62436548279688e-05,"GID_1369","WDNR","United States of America (the)","Lake Michigan",44.45037,-87.4632,2016-07-25,0.115,0.88,8.5,0.05709056,"Lake Michigan_2016_07",1,20.4027853429434
"2641","GID_137",6069,0.00167396307850882,0.00285308481639834,0.00757125201099746,0.00625868335882087,0.00078664338770918,"GID_137","UT-TO","Lithuania","Curonian Lagoon",55.36104,21.08946,2018-05-08,NA,NA,0.9,NA,"Curonian Lagoon_2018_05",7,1.26518164580435
"2642","GID_1370",6070,0.00324492587918495,0.00377726591248648,0.00277350034831684,0.000522520002628452,0.000380637164604378,"GID_1370","WDNR","United States of America (the)","Lake Michigan",44.51927,-87.41541,2016-07-25,0.253,0.48,8,0.055060114,"Lake Michigan_2016_07",1,-3067.39432070808
"2643","GID_1371",6071,0.00309315344793401,0.00371580495575646,0.002690634802429,0.000449610836909971,1.7422678303905e-05,"GID_1371","WDNR","United States of America (the)","Lake Michigan",44.5887,-87.34493,2016-07-25,0.358,0.512,11.2,0.050432,"Lake Michigan_2016_07",1,-71.1462934300823
"2644","GID_1372",6072,0.00166211426185341,0.00307002265666846,0.00770793275275551,0.00416180096360044,0.00017841117731077,"GID_1372","WDNR","United States of America (the)","Lake Michigan",44.59567,-87.95292,2016-07-26,7.73,5.33,1.2,0.759788617,"Lake Michigan_2016_07",4,2.41339270877386
"2645","GID_1373",6073,0.00174637924244917,0.00304069033289751,0.00617679063006632,0.00258985555998984,0.000139481144354527,"GID_1373","WDNR","United States of America (the)","Lake Michigan",44.65283,-87.90082,2016-07-26,6.44,3.6,3,0.660586423,"Lake Michigan_2016_07",2,4.44641050347502
"2646","GID_1374",6074,0.00179512365067566,0.00299741778344994,0.00597597450196687,0.00257635418884679,9.41390534737799e-05,"GID_1374","WDNR","United States of America (the)","Lake Michigan",44.74854,-87.7931,2016-07-26,3.65,3.2,2.5,0.591485074,"Lake Michigan_2016_07",2,5.43552404255922
"2647","GID_1375",6075,0.00120013351088235,0.00230518176522488,0.00530903865472253,0.00211206121668835,4.68848545938356e-05,"GID_1375","WDNR","United States of America (the)","Lake Michigan",44.85613,-87.66492,2016-07-26,4.37,3.47,2.5,0.626980206,"Lake Michigan_2016_07",2,2.66571223318374
"2648","GID_1376",6076,0.00105363998846948,0.00200535260681664,0.00427012850712272,0.00174751084036595,6.17690251907289e-05,"GID_1376","WDNR","United States of America (the)","Rock Lake",43.0806,-88.9325,2014-05-18,11,7.25,2.5,0.726193371,"Rock Lake_2014_05",2,3.13230513512593
"2649","GID_1377",6077,0.00123034084406294,0.00223022711114022,0.00455930456068258,0.00191357285521791,8.22056310945277e-05,"GID_1377","WDNR","United States of America (the)","Rock Lake",43.07256,-88.92804,2014-05-18,5.91,7.5,2.6,0.746058971,"Rock Lake_2014_05",2,4.37620242318681
"2650","GID_1378",6078,0.00121429195616842,0.002183850780711,0.00437415281960246,0.0018084128338212,9.0976958216402e-05,"GID_1378","WDNR","United States of America (the)","Rock Lake",43.08827,-88.92874,2014-05-18,9.06,7,2.5,0.7355008,"Rock Lake_2014_05",2,6.12688138635505
"2651","GID_1379",6079,0.00191249590248462,0.00295228000923054,0.00358221458786294,0.000864197083071458,4.58491977181361e-05,"GID_1379","WDNR","United States of America (the)","Geneva Lake",42.55983,-88.54165,2014-05-18,1.89,1.5,6,0.253585189,"Geneva Lake_2014_05",3,7.4920523437433
"2652","GID_138",6080,0.00194559327555327,0.00307847970503253,0.00764332693538227,0.00588268444013392,0.000689857954931961,"GID_138","UT-TO","Lithuania","Curonian Lagoon",55.30577,21.02788,2018-05-08,NA,NA,0.9,NA,"Curonian Lagoon_2018_05",5,1.42680567624725
"2653","GID_1380",6081,0.00176528993999022,0.00272197676063299,0.00332894538606532,0.000784004319609702,4.83304160091989e-05,"GID_1380","WDNR","United States of America (the)","Geneva Lake",42.56783,-88.49973,2014-05-18,1.6,1.5,5.2,0.249951817,"Geneva Lake_2014_05",3,5.69529092202734
"2654","GID_1381",6082,0.00219194622523238,0.00348895013822913,0.00436351615806557,0.00110445581375336,9.63910842364436e-05,"GID_1381","WDNR","United States of America (the)","Geneva Lake",42.57106,-88.45276,2014-05-18,1.28,1.33,5.5,0.252757943,"Geneva Lake_2014_05",3,6.85461498536672
"2655","GID_1382",6083,0.00116222088948394,0.00173489753645156,0.00279637253938815,0.000800718016378007,4.99263783736178e-05,"GID_1382","WDNR","United States of America (the)","Trout Lake",46.03649,-89.67038,2014-06-17,2.31,1.6,5.4,0.192743497,"Trout Lake_2014_06",3,1.89885675744678
"2656","GID_1383",6084,0.00124073878573323,0.0018537111191912,0.00310410693615865,0.000852269687933421,4.91741616042748e-05,"GID_1383","WDNR","United States of America (the)","Trout Lake",46.02681,-89.67933,2014-06-17,2.85,1.5,5.5,0.181179246,"Trout Lake_2014_06",3,1.84581565414623
"2657","GID_1384",6085,0.00111176109759987,0.00166456258018936,0.00273725937586878,0.000866928534953562,6.96986739055545e-05,"GID_1384","WDNR","United States of America (the)","Trout Lake",46.06101,-89.66447,2014-06-17,2.42,1.1,4.9,0.263007451,"Trout Lake_2014_06",3,2.03324633549815
"2658","GID_1385",6086,0.000767508252547433,0.00127925043287019,0.00262360911362578,0.0015783318940253,9.25618511723492e-05,"GID_1385","WDNR","United States of America (the)","Big Saint Germain Lake",45.93246,-89.51977,2014-06-17,6.3,3,2.7,0.726092434,"Big Saint Germain Lake_2014_06",4,3.4008900393624
"2659","GID_1386",6087,0.000791046745296044,0.00125952979377153,0.00257173116714111,0.00158169912729477,9.29802737548108e-05,"GID_1386","WDNR","United States of America (the)","Big Saint Germain Lake",45.93213,-89.5348,2014-06-17,5.71,2.83,2.5,0.71939072,"Big Saint Germain Lake_2014_06",4,1.65373596031473
"2660","GID_1387",6088,0.000846465058139983,0.00138873933467078,0.00283324878013839,0.00167956716628019,9.67670125365429e-05,"GID_1387","WDNR","United States of America (the)","Big Saint Germain Lake",45.93703,-89.50202,2014-06-17,6.11,2.83,2.7,0.729062766,"Big Saint Germain Lake_2014_06",4,1.99076243914054
"2661","GID_1388",6089,0.000413067680462254,0.000461467307037429,0.00120516405331065,0.00162977237844145,0.000146272300791746,"GID_1388","WDNR","United States of America (the)","Rainbow Flowage",45.85681,-89.51919,2014-06-17,10,3.47,1.2,5.701385874,"Rainbow Flowage_2014_06",7,0.911997560900514
"2662","GID_1389",6090,0.00164606446887385,0.00238932046153667,0.00342005294306734,0.00108435361159808,0.000119822707309813,"GID_1389","WDNR","United States of America (the)","Fence Lake",45.95482,-89.83497,2014-06-17,1.41,1.3,6.5,0.205991131,"Fence Lake_2014_06",3,3.62407807158001
"2663","GID_139",6091,0.00176237473086374,0.00282442644088361,0.0070734995918125,0.00567681786404426,0.000596416929004113,"GID_139","UT-TO","Lithuania","Curonian Lagoon",55.31339,21.08792,2018-05-08,NA,NA,0.9,NA,"Curonian Lagoon_2018_05",5,1.20494119590066
"2664","GID_1390",6092,0.00169594606103391,0.00250805455185585,0.00383388511997764,0.00117637748253348,0.000106442843872876,"GID_1390","WDNR","United States of America (the)","Fence Lake",45.95156,-89.85186,2014-06-17,1.4,1.2,4.5,0.221606766,"Fence Lake_2014_06",3,2.02360419590748
"2665","GID_1391",6093,0.00165453925074836,0.00226775273952673,0.00331074325129499,0.00105198662922438,0.000168864347992725,"GID_1391","WDNR","United States of America (the)","Fence Lake",45.93653,-89.82586,2014-06-17,1.67,1.2,5,0.212399543,"Fence Lake_2014_06",3,2.84516538858937
"2666","GID_1392",6094,0.00104775037085926,0.00171079904481527,0.00361955286341061,0.00178939933570335,0.000145467625589249,"GID_1392","WDNR","United States of America (the)","Lac Vieux Desert",46.12986,-89.12543,2014-06-25,4.47,2.27,3.2,0.855872366,"Lac Vieux Desert_2014_06",2,4.56303955864263
"2667","GID_1393",6095,0.00101074435207845,0.00158621202840966,0.00316461430780898,0.00159587927946991,9.98322595004251e-05,"GID_1393","WDNR","United States of America (the)","Lac Vieux Desert",46.13144,-89.08956,2014-06-25,3.68,2.27,2.8,0.872082651,"Lac Vieux Desert_2014_06",2,2.46203630853847
"2668","GID_1394",6096,0.00120464255922167,0.00182637172182142,0.00370454654033572,0.00178761031010087,8.94372077367061e-05,"GID_1394","WDNR","United States of America (the)","Lac Vieux Desert",46.12814,-89.14101,2014-06-25,5.07,2.67,2.8,0.827021166,"Lac Vieux Desert_2014_06",2,2.70848848959739
"2669","GID_1395",6097,0.00127878233518008,0.00256187370923455,0.00722633354140438,0.00523215312638034,0.000987638332329291,"GID_1395","WDNR","United States of America (the)","Pine Lake",45.67817,-88.98133,2014-06-26,42,8.33,1.2,2.24888832,"Pine Lake_2014_06",5,1.58481862523392
"2670","GID_1396",6098,0.00113867311928051,0.00166975691008112,0.00393561728708446,0.00315811764177993,0.000439316690772265,"GID_1396","WDNR","United States of America (the)","Pine Lake",45.68749,-88.97905,2014-06-26,14.4,4.24,1.6,2.277005897,"Pine Lake_2014_06",5,1.81729017124981
"2671","GID_1397",6099,0.00122679799664464,0.00263073554305402,0.00812817509974622,0.00562492338901117,0.00113856687987179,"GID_1397","WDNR","United States of America (the)","Pine Lake",45.67046,-88.98801,2014-06-26,53.7,10.7,1.1,2.040996937,"Pine Lake_2014_06",5,1.34471820399073
"2672","GID_1398",6100,0.00102813818477194,0.00145498307113031,0.00176020528970707,0.000509339826577961,4.58509430657474e-05,"GID_1398","WDNR","United States of America (the)","Metonga Lake",45.54031,-88.90377,2014-06-26,1.62,0.458,10.5,0.30927616,"Metonga Lake_2014_06",3,12.1932006505805
"2673","GID_1399",6101,0.00137572271437021,0.00196775079943912,0.00245695553990909,0.000733095446740619,5.05078340715669e-05,"GID_1399","WDNR","United States of America (the)","Metonga Lake",45.55379,-88.90531,2014-06-26,1.99,0.444,8.7,0.309330286,"Metonga Lake_2014_06",3,4.49709025783717
"2674","GID_14",6102,0.0015959983199277,0.00235495175913471,0.00496790276483847,0.00442577946533664,0.000795816678088812,"GID_14","UT-TO","Estonia","Lake Peipsi",58.41248,27.47408,2013-07-09,NA,9.33,1,2.4867919,"Lake Peipsi_2013_07",7,1.50261263248644
"2675","GID_140",6103,0.00117768606039828,0.00153499159029576,0.00318719534187225,0.00268124549042289,0.000446945551385788,"GID_140","UT-TO","Lithuania","Curonian Lagoon",55.32699,21.17398,2018-05-08,NA,NA,0.9,NA,"Curonian Lagoon_2018_05",7,1.13352465009716
"2676","GID_1400",6104,0.00104286800867783,0.0014385848728128,0.0018015061036584,0.000549638429684126,5.74029622206619e-05,"GID_1400","WDNR","United States of America (the)","Metonga Lake",45.52993,-88.90288,2014-06-26,2.45,0.587,8.2,0.279100709,"Metonga Lake_2014_06",3,7.0221497479369
"2677","GID_1401",6105,0.000632126994903405,0.00110082892635548,0.00242102615519387,0.00149132408473598,7.23321732169797e-05,"GID_1401","WDNR","United States of America (the)","Pelican Lake",45.50332,-89.19541,2014-06-26,5.61,2.2,3.2,1.190689646,"Pelican Lake_2014_06",4,1.29357247458683
"2678","GID_1402",6106,0.00070048651174253,0.00107088883830339,0.00216709876588559,0.00129500161148891,0.000115041975098436,"GID_1402","WDNR","United States of America (the)","Pelican Lake",45.51121,-89.17763,2014-06-26,5.68,2.3,3.5,1.224676206,"Pelican Lake_2014_06",4,1.22047526415845
"2679","GID_1403",6107,0.00101207520213118,0.00127831461680728,0.00263149632776207,0.00172461687321635,0.000256687885486745,"GID_1403","WDNR","United States of America (the)","Pelican Lake",45.51085,-89.21371,2014-06-26,6.98,2.8,2.4,1.190446446,"Pelican Lake_2014_06",4,1.53482915556882
"2680","GID_1404",6108,0.000867906107862965,0.0018515727955877,0.00612201736683572,0.00383750274560821,0.000700856587660175,"GID_1404","WDNR","United States of America (the)","Lake Chetac",45.72491,-91.48252,2014-07-09,52.1,12,0.8,1.19355136,"Lake Chetac_2014_07",5,1.57049232582297
"2681","GID_1405",6109,0.00097697184815074,0.00209630957152131,0.00616163589289733,0.00437009327230996,0.000832084711045622,"GID_1405","WDNR","United States of America (the)","Lake Chetac",45.7119,-91.5017,2014-07-09,46.6,12.7,0.8,1.242906331,"Lake Chetac_2014_07",5,1.5409517550511
"2682","GID_1406",6110,0.00243688230669165,0.00647690644417362,0.0254451730230468,0.0200213387339163,0.00342373902034576,"GID_1406","WDNR","United States of America (the)","Lake Chetac",45.70339,-91.50582,2014-07-09,58.8,14.7,0.8,1.179213897,"Lake Chetac_2014_07",7,0.862797571091018
"2683","GID_1407",6111,0.000899045425309379,0.00140843064703322,0.00253743278449406,0.000937260631717245,8.19161446048613e-05,"GID_1407","WDNR","United States of America (the)","Lac Courte Oreilles",45.89087,-91.46308,2014-07-10,4.72,2.5,4.6,0.42905344,"Lac Courte Oreilles_2014_07",2,0.93947542356225
"2684","GID_1408",6112,0.000811960176808695,0.00129522305555411,0.00221735340819609,0.000814949854924688,3.44904530910231e-05,"GID_1408","WDNR","United States of America (the)","Lac Courte Oreilles",45.89039,-91.44081,2014-07-10,3.83,2.17,5,0.427104183,"Lac Courte Oreilles_2014_07",2,1.17718067700196
"2685","GID_1409",6113,0.000775492202340705,0.00120003768363158,0.00201832525534262,0.000765341382675946,4.97232306355007e-05,"GID_1409","WDNR","United States of America (the)","Lac Courte Oreilles",45.89772,-91.39736,2014-07-10,4.18,2.17,4.8,0.4714496,"Lac Courte Oreilles_2014_07",2,1.47577481281148
"2686","GID_141",6114,0.00121535137767025,0.0021792377061279,0.00581693191031558,0.00499714102578123,0.000457124312803341,"GID_141","UT-TO","Lithuania","Curonian Lagoon",55.36944,21.15101,2018-05-08,NA,NA,1,NA,"Curonian Lagoon_2018_05",7,1.21850879456773
"2687","GID_1410",6115,0.000157555133251454,0.000298850078532176,0.000912932235088073,0.00129032575796178,0.000355894130381416,"GID_1410","WDNR","United States of America (the)","Lake Chippewa",45.93523,-91.16009,2014-07-10,17.3,5.83,1.2,8.5753472,"Lake Chippewa_2014_07",7,-2.13316118670007
"2688","GID_1411",6116,0.000258612755708759,0.000560253311563242,0.0017249862358267,0.00196530235689792,0.00034932424364126,"GID_1411","WDNR","United States of America (the)","Lake Chippewa",45.96172,-91.17016,2014-07-10,17.4,5.17,1.4,5.221067337,"Lake Chippewa_2014_07",7,0.633644619179435
"2689","GID_1412",6117,0.000677525467969411,0.00132646930275899,0.00371147386220737,0.00272475447448815,0.000323317436460305,"GID_1412","WDNR","United States of America (the)","Lake Chippewa",45.92926,-91.22185,2014-07-10,13.1,4.27,1.8,2.049863314,"Lake Chippewa_2014_07",5,1.51039091987588
"2690","GID_1413",6118,0.000751111509367866,0.00126993838096363,0.00265078309356356,0.00106501395498289,8.16744663399297e-05,"GID_1413","WDNR","United States of America (the)","Rock Lake",43.08029,-88.9323,2014-07-21,3.29,1.92,4.5,0.834332891,"Rock Lake_2014_07",2,1.13298085690166
"2691","GID_1414",6119,0.000777895907940365,0.0012532883750701,0.00262099286912224,0.00105545084709669,9.45336719357074e-05,"GID_1414","WDNR","United States of America (the)","Rock Lake",43.08895,-88.92897,2014-07-21,3.18,2.16,4.5,0.823178971,"Rock Lake_2014_07",2,0.784465533633479
"2692","GID_1415",6120,0.00061145996490716,0.0010785537802179,0.00227957700251557,0.000941478868160948,5.71308921824742e-05,"GID_1415","WDNR","United States of America (the)","Rock Lake",43.07268,-88.92884,2014-07-21,3.24,1.84,4.8,0.886224091,"Rock Lake_2014_07",2,0.865573944535667
"2693","GID_1416",6121,0.00156174717308928,0.0021772070336194,0.00264697023353611,0.000670576933423164,6.85647837304635e-05,"GID_1416","WDNR","United States of America (the)","Geneva Lake",42.55873,-88.54,2014-07-21,1.97,0.958,6.5,0.21766656,"Geneva Lake_2014_07",3,5.78470295015599
"2694","GID_1417",6122,0.00153654684833462,0.00221605519740844,0.00278524643926866,0.000717212449774966,4.84791397788961e-05,"GID_1417","WDNR","United States of America (the)","Geneva Lake",42.56583,-88.50374,2014-07-21,2.02,1,5,0.237866789,"Geneva Lake_2014_07",3,9.50953815077711
"2695","GID_1418",6123,0.00145736242031947,0.00212867679450042,0.00269151422742898,0.000698261446565778,3.9231469035086e-05,"GID_1418","WDNR","United States of America (the)","Geneva Lake",42.57122,-88.45619,2014-07-21,1.97,1.02,5.5,0.250494171,"Geneva Lake_2014_07",3,7.28760525845788
"2696","GID_1419",6124,0.00109410694105956,0.00189647569896039,0.00341321507614139,0.00118766954006365,5.41563445779286e-05,"GID_1419","WDNR","United States of America (the)","Green Lake",43.81022,-88.99813,2014-07-28,7.87,2,4.2,0.445503634,"Green Lake_2014_07",3,1.18619048888221
"2697","GID_142",6125,0.000724352484842012,0.000921568879760821,0.00150004291878014,0.00119681430867361,0.000132780187857199,"GID_142","UT-TO","Estonia","Lake Kuremaa",58.71246,26.56154,2018-05-11,NA,2.89,2.8,3.22361913,"Lake Kuremaa_2018_05",4,1.01470167677599
"2698","GID_1420",6126,0.00108476964324363,0.00181603655862413,0.0032005766905549,0.00115616404311828,6.00222776251595e-05,"GID_1420","WDNR","United States of America (the)","Green Lake",43.79259,-89.05244,2014-07-28,7.65,2.1,4.3,0.477940297,"Green Lake_2014_07",2,1.53890872221056
"2699","GID_1421",6127,0.00130571220777218,0.00226590821754359,0.00406731684093812,0.00150885824778716,6.54215634247165e-05,"GID_1421","WDNR","United States of America (the)","Green Lake",43.82638,-88.96589,2014-07-28,7.7,2.3,4.5,0.47878912,"Green Lake_2014_07",2,4.85516547929521
"2700","GID_1422",6128,0.000846842981409863,0.0022876909847144,0.00887724347491745,0.00618116142892681,0.000897239740559288,"GID_1422","WDNR","United States of America (the)","Fox Lake",43.5843,-88.93406,2014-07-28,36.7,19.5,0.8,1.9563264,"Fox Lake_2014_07",5,1.10829268050802
"2701","GID_1423",6129,0.000835096800881883,0.0022833525199528,0.00897590977237061,0.00608788753436753,0.000843041332554936,"GID_1423","WDNR","United States of America (the)","Fox Lake",43.59275,-88.91961,2014-07-28,40,22.5,0.7,1.989416594,"Fox Lake_2014_07",5,1.2083731446389
"2702","GID_1424",6130,0.000775818093504903,0.00211157169940991,0.00845843305984941,0.00575455292004547,0.000538743932131543,"GID_1424","WDNR","United States of America (the)","Fox Lake",43.5886,-88.90536,2014-07-28,25.6,16.5,0.7,1.920488229,"Fox Lake_2014_07",5,1.22701111670992
"2703","GID_1425",6131,0.000532306373882692,0.00106191502215408,0.0029309766426973,0.00312091462769869,0.0021829159750971,"GID_1425","WDNR","United States of America (the)","Beaver Dam Lake",43.45797,-88.85469,2014-07-28,111,64,0.3,1.946315703,"Beaver Dam Lake_2014_07",7,0.727683128972741
"2704","GID_1426",6132,0.000482638385181112,0.0010397652132323,0.00299571104078466,0.00328251565065017,0.00148246057942305,"GID_1426","WDNR","United States of America (the)","Beaver Dam Lake",43.47022,-88.86105,2014-07-28,69.3,45.3,0.3,1.950316617,"Beaver Dam Lake_2014_07",7,0.725265471381244
"2705","GID_1427",6133,0.000333817590762761,0.000911686832248134,0.00347949848889149,0.00332367377370754,0.00237138672533237,"GID_1427","WDNR","United States of America (the)","Beaver Dam Lake",43.52517,-88.90918,2014-07-28,150,49.3,0.3,2.745719223,"Beaver Dam Lake_2014_07",7,0.628677267959213
"2706","GID_1428",6134,7.05918841207987e-05,0.000206325113531993,0.000952740653678115,0.0012649026164119,0.000680833076358974,"GID_1428","WDNR","United States of America (the)","Lake Wissota",44.93575,-91.3331,2014-08-04,71.3,7.4,1,11.29705179,"Lake Wissota_2014_08",7,-5.85650419111767
"2707","GID_1429",6135,6.77467995683812e-05,0.000264529320117318,0.00177918421263802,0.00179249796915595,0.00237371192782997,"GID_1429","WDNR","United States of America (the)","Lake Wissota",44.94682,-91.3235,2014-08-04,159,18.5,0.6,11.24881115,"Lake Wissota_2014_08",6,0.254523706192753
"2708","GID_143",6136,0.000575048750299851,0.000748751509763261,0.00124470216593224,0.00155964771045678,0.000310609251207602,"GID_143","UT-TO","Estonia","Lake Joemoisa",58.65278,26.8322,2018-05-11,NA,3.6,1.2,7.322220596,"Lake Joemoisa_2018_05",7,1.08694924990729
"2709","GID_1430",6137,9.69727611401104e-05,0.000249072824108511,0.00121422003642816,0.00174640255173915,0.000747456717280826,"GID_1430","WDNR","United States of America (the)","Lake Wissota",44.97274,-91.3271,2014-08-04,41.1,5.2,1,11.14929445,"Lake Wissota_2014_08",7,0.300577235251436
"2710","GID_1431",6138,0.00018800965442833,0.000427340036799855,0.00165138042120299,0.00202354357714564,0.000217802477187666,"GID_1431","WDNR","United States of America (the)","Petenwell Lake",44.10949,-89.99275,2014-08-04,18.5,5.07,1.5,5.337104457,"Petenwell Lake_2014_08",7,0.406411749627241
"2711","GID_1432",6139,7.34793941833865e-05,9.60873520249669e-05,0.000769135768903353,0.000213027010051237,0.00943494409362502,"GID_1432","WDNR","United States of America (the)","Petenwell Lake",44.14281,-89.97754,2014-08-04,1290,123,0.2,5.68910848,"Petenwell Lake_2014_08",6,0.831248378018594
"2712","GID_1433",6140,9.62945474549055e-05,0.00019296897855298,0.00126537120649868,0.000812170516941318,0.00172384681698237,"GID_1433","WDNR","United States of America (the)","Petenwell Lake",44.17773,-89.9305,2014-08-04,414,102,0.4,6.370651794,"Petenwell Lake_2014_08",6,9.06480821694857
"2713","GID_1434",6141,0.00214425903014027,0.00420587624491105,0.00964975982737335,0.00450631040079423,0.000136616133925681,"GID_1434","WDNR","United States of America (the)","Lake Monona",43.06107,-89.35577,2014-08-12,7.85,6.6,1.3,0.594358126,"Lake Monona_2014_08",2,3.3314215891722
"2714","GID_1435",6142,0.00195777870198266,0.00386330723763557,0.00859751780157939,0.00380054527277666,0.000137428677768794,"GID_1435","WDNR","United States of America (the)","Lake Monona",43.06016,-89.3747,2014-08-12,7.81,5.6,1.5,0.567770331,"Lake Monona_2014_08",2,4.19719759015009
"2715","GID_1436",6143,0.0015888261367829,0.00302932284676703,0.00643788046334872,0.00317556196857312,0.000141993832209401,"GID_1436","WDNR","United States of America (the)","Lake Monona",43.08071,-89.34338,2014-08-12,12.2,5.6,1.5,0.5941632,"Lake Monona_2014_08",2,2.32613666131402
"2716","GID_1437",6144,0.00397525496639983,0.00877880496553407,0.0290785571674589,0.0154104998950963,0.00206370152556846,"GID_1437","WDNR","United States of America (the)","Lake Kegonsa",42.96296,-89.24682,2014-08-12,53.4,14,0.8,0.898047269,"Lake Kegonsa_2014_08",5,1.86336255356146
"2717","GID_1438",6145,0.0027373451961876,0.00631958707678148,0.0211257614740087,0.0123452227152842,0.00143099297313926,"GID_1438","WDNR","United States of America (the)","Lake Kegonsa",42.95815,-89.26925,2014-08-12,37.4,11.6,0.8,0.898852571,"Lake Kegonsa_2014_08",5,1.77223126178601
"2718","GID_1439",6146,0.00348826128160718,0.00805073788088534,0.0265545490536426,0.0146202716710403,0.00180880524281961,"GID_1439","WDNR","United States of America (the)","Lake Kegonsa",42.97434,-89.25341,2014-08-12,47.1,12.9,0.8,0.901866423,"Lake Kegonsa_2014_08",5,1.91196880317268
"2719","GID_144",6147,0.000611129764417957,0.000749833450697091,0.00116761917379409,0.00150394673263315,0.000325070684209415,"GID_144","UT-TO","Estonia","Lake Kaiu",58.64537,26.83995,2018-05-11,NA,6,0.9,9.348495478,"Lake Kaiu_2018_05",7,0.87508817818822
"2720","GID_1440",6148,0.00206642686195383,0.00313973319834701,0.0089829566020818,0.00503505655721104,0.000389227625065127,"GID_1440","WDNR","United States of America (the)","Lake Waubesa",43.00871,-89.31965,2014-08-13,35.3,8.89,0.9,0.860849006,"Lake Waubesa_2014_08",5,2.23248566434628
"2721","GID_1441",6149,0.0016313905566212,0.00262515456462385,0.00745538296357724,0.00427118623597798,0.000268056549624683,"GID_1441","WDNR","United States of America (the)","Lake Waubesa",43.02576,-89.31956,2014-08-13,29,8,0.9,0.883579246,"Lake Waubesa_2014_08",5,2.40181860796482
"2722","GID_1442",6150,0.00222612868316929,0.00321527537100446,0.00923522139227693,0.00501400207698621,0.000509293008761527,"GID_1442","WDNR","United States of America (the)","Lake Waubesa",42.99727,-89.33431,2014-08-13,40,10,0.8,0.837293349,"Lake Waubesa_2014_08",5,2.83802853003837
"2723","GID_1443",6151,0.00287907294022955,0.00425693928149328,0.00907242028109213,0.00424837103465637,0.000366677602442018,"GID_1443","WDNR","United States of America (the)","Lake Mendota",43.09831,-89.40525,2014-08-13,11.3,6.75,1.4,0.514870857,"Lake Mendota_2014_08",2,2.68373246017875
"2724","GID_1444",6152,0.0030671127124197,0.00402422680505484,0.00819371323003328,0.00376890889708224,0.000592728030740271,"GID_1444","WDNR","United States of America (the)","Lake Mendota",43.12228,-89.42027,2014-08-13,4.82,6,1.5,0.508186697,"Lake Mendota_2014_08",2,3.3438399149509
"2725","GID_1445",6153,0.00323241758687795,0.00485001016197026,0.0102442111761352,0.00468095413585329,0.00055262116324458,"GID_1445","WDNR","United States of America (the)","Lake Mendota",43.09467,-89.452,2014-08-13,9.19,6.5,1.5,0.526982217,"Lake Mendota_2014_08",2,3.71772650688334
"2726","GID_1446",6154,0.000458075485769774,0.00137889521799655,0.00566872822921536,0.00496824605616341,0.00122222851802773,"GID_1446","WDNR","United States of America (the)","Lake Winnebago",44.06755,-88.46005,2014-09-14,79.8,35.5,0.3,1.64456448,"Lake Winnebago_2014_09",7,0.676364011215997
"2727","GID_1447",6155,0.000492675128429516,0.00114667461434518,0.00298674655731546,0.00185038736704808,6.39885587077592e-05,"GID_1447","WDNR","United States of America (the)","Shawano Lake",44.80799,-88.51384,2014-09-14,8.46,3.22,1.8,1.031360731,"Shawano Lake_2014_09",5,1.24444547359689
