"","V1","station_id","B1","B2","B3","B4","B5","id","organization","region","local","lat","long","date","chla","tss","secchi","acdom440","local_year_month"
"4074",12456,"TresMarias_06_2013_Ponto_02",0.004672407,0.006263666,0.008395605,0.002364735,0.0002901615,"99","LabISA-INPE","MG","TresMarias",-18.2393,-45.2611,2013-06-21,2.5119,3.26667,4.62,0.37,"TresMarias_2013_06"
"4075",12457,"TresMarias_06_2013_Ponto_03",0.005721892,0.00749568,0.0100167,0.003159992,0.0009552478,"99","LabISA-INPE","MG","TresMarias",-18.2868,-45.297,2013-06-21,2.5212,3.13333,4.17,0.41,"TresMarias_2013_06"
"4076",12458,"TresMarias_06_2013_Ponto_04",0.01250241,0.01532457,0.02028828,0.01005597,0.006026589,"99","LabISA-INPE","MG","TresMarias",-18.3597,-45.3444,2013-06-21,2.94916,3.76667,3.4,0.46,"TresMarias_2013_06"
"4077",12459,"TresMarias_06_2013_Ponto_06",0.005392468,0.007739348,0.01230189,0.003511605,0.0003532409,"99","LabISA-INPE","MG","TresMarias",-18.4283,-45.3212,2013-06-17,3.99811,3.26667,2.35,0.48,"TresMarias_2013_06"
"4078",12460,"TresMarias_06_2013_Ponto_07",0.0133398,0.01773944,0.02960521,0.009584351,0.0008131502,"99","LabISA-INPE","MG","TresMarias",-18.4976,-45.4311,2013-06-17,4.73074,7.95,2.02,NA,"TresMarias_2013_06"
"4079",12461,"TresMarias_06_2013_Ponto_08",0.003711417,0.005530951,0.01108295,0.003423573,0.0002380563,"99","LabISA-INPE","MG","TresMarias",-18.4876,-45.3258,2013-06-17,8.6686,4.26667,2.35,0.6,"TresMarias_2013_06"
"4080",12462,"TresMarias_06_2013_Ponto_10",0.005063132,0.007337597,0.01828795,0.006198246,0.0004482459,"99","LabISA-INPE","MG","TresMarias",-18.5448,-45.2371,2013-06-18,13.2174,2.76667,1.65,1.03,"TresMarias_2013_06"
"4081",12463,"TresMarias_06_2013_Ponto_11",0.004677504,0.006483404,0.01324483,0.004299117,0.0004606143,"99","LabISA-INPE","MG","TresMarias",-18.5448,-45.2151,2013-06-18,9.92439,6.96667,1.99,0.78,"TresMarias_2013_06"
"4082",12464,"TresMarias_06_2013_Ponto_12",0.005557872,0.007673879,0.01763267,0.006273461,0.0004485008,"99","LabISA-INPE","MG","TresMarias",-18.5954,-45.2976,2013-06-18,10.6797,3.56667,1.7,0.86,"TresMarias_2013_06"
"4083",12465,"TresMarias_06_2013_Ponto_13",0.01062255,0.01451434,0.02558894,0.01151824,0.0006373788,"99","LabISA-INPE","MG","TresMarias",-18.6445,-45.3307,2013-06-18,1.47458,1.33333,1.41,1.17,"TresMarias_2013_06"
"4084",12466,"TresMarias_06_2013_Ponto_15",0.004099565,0.005882415,0.01152191,0.003620199,0.0002977057,"99","LabISA-INPE","MG","TresMarias",-18.6064,-45.2248,2013-06-18,7.10504,2.5,2.74,0.68,"TresMarias_2013_06"
"4085",12467,"TresMarias_06_2013_Ponto_16",0.005947581,0.008458404,0.02151351,0.008065341,0.0005128626,"99","LabISA-INPE","MG","TresMarias",-18.6681,-45.1506,2013-06-19,11.0384,1.6,1.53,0.89,"TresMarias_2013_06"
"4086",12468,"TresMarias_06_2013_Ponto_17",0.00397999,0.005603961,0.01072287,0.003365274,0.0002917015,"99","LabISA-INPE","MG","TresMarias",-18.6811,-45.2228,2013-06-19,6.42363,2.4,2.84,0.61,"TresMarias_2013_06"
"4087",12469,"TresMarias_06_2013_Ponto_18",0.005800958,0.007727383,0.01387471,0.004696637,0.0003275997,"99","LabISA-INPE","MG","TresMarias",-18.7665,-45.2622,2013-06-19,4.52142,2.33333,2.61,0.6,"TresMarias_2013_06"
"4088",12470,"TresMarias_06_2013_Ponto_19",0.00381715,0.005628064,0.01013767,0.003209801,0.0002126226,"99","LabISA-INPE","MG","TresMarias",-18.7437,-45.1908,2013-06-19,5.97739,3.53333,2.93,0.62,"TresMarias_2013_06"
"4089",12471,"TresMarias_06_2013_Ponto_20",0.0047703,0.007236043,0.01229349,0.003905907,0.0002267476,"99","LabISA-INPE","MG","TresMarias",-18.8155,-45.1823,2013-06-19,4.39582,3.58333,2.22,0.62,"TresMarias_2013_06"
"4090",12472,"TresMarias_06_2013_Ponto_22",0.00822039,0.01214404,0.0210661,0.008179399,0.0005174357,"99","LabISA-INPE","MG","TresMarias",-18.8867,-45.1935,2013-06-20,3.71901,3.33333,1.79,0.74,"TresMarias_2013_06"
"4091",12473,"TresMarias_06_2013_Ponto_23",0.007340646,0.009793995,0.01660358,0.006483524,0.001228934,"99","LabISA-INPE","MG","TresMarias",-18.8882,-45.1382,2013-06-20,4.67271,5.5,1.98,0.83,"TresMarias_2013_06"
"4092",12474,"TresMarias_06_2013_Ponto_24",0.00994037,0.01378161,0.02274932,0.008304346,0.0005277798,"99","LabISA-INPE","MG","TresMarias",-18.9355,-45.2076,2013-06-20,2.4712,3.33333,1.96,0.9,"TresMarias_2013_06"
"4093",12475,"TresMarias_06_2013_Ponto_25",0.01632717,0.02129879,0.04025753,0.02601297,0.001776322,"99","LabISA-INPE","MG","TresMarias",-18.9474,-45.281,2013-06-20,2.03743,2.364,0.85,2.2,"TresMarias_2013_06"
"4094",12476,"TresMarias_06_2013_Ponto_26",0.01176627,0.01656266,0.03584148,0.03357948,0.002971976,"99","LabISA-INPE","MG","TresMarias",-18.9868,-45.1172,2013-06-20,1.16524,6.40629,0.5,3.7,"TresMarias_2013_06"
"4095",12477,"TresMarias_06_2019_Ponto_TRM01",0.004236696,0.006603279,0.01028882,0.003269978,0.0001496126,"100","LabISA-INPE","MG","TresMarias",-18.5005,-45.4311,2019-06-30,2.2,2.3,3.42,0.2247,"TresMarias_2019_06"
"4096",12478,"TresMarias_06_2019_Ponto_TRM02",0.003622463,0.00560779,0.009031433,0.003125255,0.0001341506,"100","LabISA-INPE","MG","TresMarias",-18.4759,-45.403,2019-06-30,2.69,1,3.56,0.2123,"TresMarias_2019_06"
"4097",12479,"TresMarias_06_2019_Ponto_TRM03",0.003413021,0.005209605,0.008359505,0.002903903,0.000135619,"100","LabISA-INPE","MG","TresMarias",-18.4638,-45.3646,2019-06-30,2.61,1.7,4.03,0.2077,"TresMarias_2019_06"
"4098",12480,"TresMarias_06_2019_Ponto_TRM04",0.004294553,0.006424914,0.01068473,0.003872512,0.0001714854,"100","LabISA-INPE","MG","TresMarias",-18.437,-45.3348,2019-06-30,1.71,6.667,3.05,0.2345,"TresMarias_2019_06"
"4099",12481,"TresMarias_06_2019_Ponto_TRM05",0.001809883,0.003360241,0.006137735,0.002042552,3.70771e-05,"100","LabISA-INPE","MG","TresMarias",-18.485,-45.3221,2019-06-30,3.04,2.834,3.92,0.2455,"TresMarias_2019_06"
"4100",12482,"TresMarias_06_2019_Ponto_TRM06",0.001636602,0.003125523,0.005833884,0.00202952,0.0001370998,"100","LabISA-INPE","MG","TresMarias",-18.5087,-45.2701,2019-07-01,3.74,3.9,4.42,0.2347,"TresMarias_2019_07"
"4101",12483,"TresMarias_06_2019_Ponto_TRM07",0.001890537,0.003428902,0.006200251,0.002052248,7.874818e-05,"100","LabISA-INPE","MG","TresMarias",-18.5277,-45.2205,2019-07-01,3.5,3.1,3.78,0.2323,"TresMarias_2019_07"
"4102",12484,"TresMarias_06_2019_Ponto_TRM08",0.00246604,0.004264465,0.007959981,0.002689574,9.418046e-05,"100","LabISA-INPE","MG","TresMarias",-18.5653,-45.2684,2019-07-01,5.7,4.1,3.22,0.234,"TresMarias_2019_07"
"4103",12485,"TresMarias_06_2019_Ponto_TRM09",0.00176801,0.00317577,0.005927536,0.001894284,0.0001033734,"100","LabISA-INPE","MG","TresMarias",-18.6088,-45.2328,2019-07-01,4.24,1.1,4.22,0.2453,"TresMarias_2019_07"
"4104",12486,"TresMarias_06_2019_Ponto_TRM10",0.001571019,0.003072633,0.005865134,0.001786948,4.83666e-05,"100","LabISA-INPE","MG","TresMarias",-18.6784,-45.2219,2019-07-01,3.73,0.7,3.99,0.2711,"TresMarias_2019_07"
"4105",12487,"TresMarias_06_2019_Ponto_TRM11",0.003707233,0.005975729,0.01011104,0.003584388,6.058856e-05,"100","LabISA-INPE","MG","TresMarias",-18.5339,-45.2975,2019-07-02,1.3,4.3,3.77,0.2189,"TresMarias_2019_07"
"4106",12488,"TresMarias_06_2019_Ponto_TRM12",0.004450354,0.006642854,0.01100364,0.004374482,0.0004513627,"100","LabISA-INPE","MG","TresMarias",-18.3285,-45.2971,2019-07-02,1.21,4.6,3.57,0.1906,"TresMarias_2019_07"
"4107",12489,"TresMarias_06_2019_Ponto_TRM13",0.004345772,0.006529553,0.01094598,0.004274328,8.606294e-05,"100","LabISA-INPE","MG","TresMarias",-18.2799,-45.2875,2019-07-02,0.42,2.3,3.49,0.1736,"TresMarias_2019_07"
"4108",12490,"TresMarias_06_2019_Ponto_TRM14",0.004196533,0.006330897,0.01107408,0.005113296,0.0003252788,"100","LabISA-INPE","MG","TresMarias",-18.2324,-45.2758,2019-07-02,1.45,1.8,2.91,0.1667,"TresMarias_2019_07"
"4109",12491,"TresMarias_06_2019_Ponto_TRM15",0.00422683,0.006715128,0.01109853,0.003638109,0.0001122592,"100","LabISA-INPE","MG","TresMarias",-18.2368,-45.3313,2019-07-02,1.91,2.2,3.39,0.1636,"TresMarias_2019_07"
"4110",12492,"TresMarias_06_2019_Ponto_TRMA",0.004394618,0.006654378,0.01113165,0.004178177,0.0001794261,"100","LabISA-INPE","MG","TresMarias",-18.3888,-45.2717,2019-06-30,0.99,1.667,3.11,0.2599,"TresMarias_2019_06"
"4111",12493,"TresMarias_06_2019_Ponto_TRMK1",0.001921051,0.003607638,0.006489969,0.002075841,1.732989e-05,"100","LabISA-INPE","MG","TresMarias",-18.4843,-45.3525,2019-06-30,NA,NA,3.84,NA,"TresMarias_2019_06"
"4112",12494,"TresMarias_06_2019_Ponto_TRMK2",0.001344185,0.002977967,0.005866051,0.002015382,1.362097e-05,"100","LabISA-INPE","MG","TresMarias",-18.4891,-45.2999,2019-07-01,NA,NA,4.36,NA,"TresMarias_2019_07"
"4113",12495,"TresMarias_06_2019_Ponto_TRMK3",0.001760787,0.003333009,0.006246127,0.001926996,3.166361e-05,"100","LabISA-INPE","MG","TresMarias",-18.64,-45.24,2019-07-01,NA,NA,3.6,NA,"TresMarias_2019_07"
"4114",12496,"TresMarias_06_2019_Ponto_TRMK4",0.003119612,0.005358566,0.009345307,0.003236389,7.830637e-05,"100","LabISA-INPE","MG","TresMarias",-18.4005,-45.3045,2019-07-02,NA,NA,2.81,NA,"TresMarias_2019_07"
"4115",12497,"Tucurui_11_2012_Ponto_01",0.008211655,0.009351277,0.01286384,0.008934745,0.005035651,"101","LabISA-INPE","AMZ","Tucurui",-4.541288,-49.37163,2012-11-24,5.826212,1.3125,2.3,NA,"Tucurui_2012_11"
"4116",12498,"Tucurui_11_2012_Ponto_02",0.006597127,0.007362209,0.008920466,0.005622288,0.003583507,"101","LabISA-INPE","AMZ","Tucurui",-4.255187,-49.72425,2012-11-25,4.151612,0.25625,3.4,NA,"Tucurui_2012_11"
"4117",12499,"Tucurui_11_2012_Ponto_02B",0.004328035,0.004959377,0.006296639,0.004139584,0.002324465,"101","LabISA-INPE","AMZ","Tucurui",-4.255187,-49.72425,2012-11-25,2.750298,1.40625,4,NA,"Tucurui_2012_11"
"4118",12500,"Tucurui_11_2012_Ponto_03",0.008348252,0.009672541,0.01272953,0.007931116,0.004736745,"101","LabISA-INPE","AMZ","Tucurui",-4.55264,-49.58942,2012-11-26,5.035429,0.625,2.7,NA,"Tucurui_2012_11"
"4119",12501,"Tucurui_11_2012_Ponto_04",0.009460327,0.01052478,0.01261361,0.01038711,0.00992115,"101","LabISA-INPE","AMZ","Tucurui",-3.830581,-49.7136,2012-11-26,4.986695,1.814286,4.15,NA,"Tucurui_2012_11"
"4120",12502,"Tucurui_11_2012_Ponto_05",0.00414823,0.005174123,0.007173866,0.003388183,0.001426524,"101","LabISA-INPE","AMZ","Tucurui",-3.787505,-49.55302,2012-11-26,5.321453,1.8875,4.09,NA,"Tucurui_2012_11"
"4121",12503,"Tucurui_11_2012_Ponto_06",0.00711187,0.008472853,0.01200254,0.006524024,0.003483609,"101","LabISA-INPE","AMZ","Tucurui",-4.780579,-49.4288,2012-11-26,7.052035,1.26875,2.75,NA,"Tucurui_2012_11"
"4122",12504,"Tucurui_11_2012_Ponto_07",0.005938133,0.006921197,0.008971674,0.005245252,0.003050661,"101","LabISA-INPE","AMZ","Tucurui",-4.628726,-49.4229,2012-11-26,7.800845,2.20625,3.98,NA,"Tucurui_2012_11"
"4123",12505,"Tucurui_11_2012_Ponto_08",0.006678329,0.007379855,0.008872685,0.006316165,0.00462892,"101","LabISA-INPE","AMZ","Tucurui",-4.499305,-49.49468,2012-11-28,2.81891,0.65625,4.6,NA,"Tucurui_2012_11"
"4124",12506,"Tucurui_11_2012_Ponto_09",0.007317724,0.008801948,0.01263009,0.007232498,0.004282569,"101","LabISA-INPE","AMZ","Tucurui",-4.358634,-49.52623,2012-11-25,10.81972,1.15,2.5,NA,"Tucurui_2012_11"
"4125",12507,"Tucurui_11_2012_Ponto_10",0.007334537,0.008199639,0.009906967,0.007306965,0.005742896,"101","LabISA-INPE","AMZ","Tucurui",-4.26952,-49.61098,2012-11-29,3.111965,1.49375,3.6,NA,"Tucurui_2012_11"
"4126",12508,"Tucurui_11_2012_Ponto_11",0.007758008,0.008762592,0.01081513,0.007417793,0.005171323,"101","LabISA-INPE","AMZ","Tucurui",-4.194011,-49.55878,2012-11-28,4.149233,0.86875,3.6,NA,"Tucurui_2012_11"
"4127",12509,"Tucurui_11_2012_Ponto_12",0.004884568,0.00557176,0.007161324,0.003637446,0.001207115,"101","LabISA-INPE","AMZ","Tucurui",-4.14795,-49.6662,2012-11-28,4.058579,0.7611111,3.8,NA,"Tucurui_2012_11"
"4128",12510,"Tucurui_11_2012_Ponto_14",0.004254319,0.005031534,0.006690198,0.003143477,0.001037686,"101","LabISA-INPE","AMZ","Tucurui",-4.079241,-49.5924,2012-11-28,4.430713,2.255556,3.3,NA,"Tucurui_2012_11"
"4129",12511,"Tucurui_11_2012_Ponto_15",0.005505247,0.006870636,0.01003315,0.004570156,0.001443287,"101","LabISA-INPE","AMZ","Tucurui",-4.062731,-49.66477,2012-11-28,8.646285,3.342857,3,NA,"Tucurui_2012_11"
"4130",12512,"Tucurui_11_2012_Ponto_16",0.003780062,0.004982384,0.009034686,0.004906788,0.0008423498,"101","LabISA-INPE","AMZ","Tucurui",-3.976687,-49.6049,2012-11-27,7.012387,1.778571,2.2,NA,"Tucurui_2012_11"
"4131",12513,"Tucurui_11_2012_Ponto_18",0.005449385,0.00671959,0.00977259,0.004642344,0.001391681,"101","LabISA-INPE","AMZ","Tucurui",-3.925847,-49.59001,2012-11-27,7.842548,1.961111,2.6,NA,"Tucurui_2012_11"
"4132",12514,"Tucurui_11_2012_Ponto_19",0.006393083,0.007647853,0.01192518,0.005634173,0.001760064,"101","LabISA-INPE","AMZ","Tucurui",-3.893155,-49.62077,2012-11-27,9.547546,3.293333,2.2,NA,"Tucurui_2012_11"
"4133",12515,"Tucurui_11_2012_Ponto_20",0.00643202,0.008082635,0.01227741,0.006864861,0.001389839,"101","LabISA-INPE","AMZ","Tucurui",-3.848103,-49.60595,2012-11-27,4.890065,1.99375,1.5,NA,"Tucurui_2012_11"
"4134",12516,"Tucurui_11_2012_Ponto_21",0.008859732,0.01075804,0.01601423,0.01046471,0.002572477,"101","LabISA-INPE","AMZ","Tucurui",-4.102409,-49.62636,2012-11-27,4.674925,3.5125,1.4,NA,"Tucurui_2012_11"
"4135",12517,"Tucurui_11_2012_Ponto_22",0.0064409,0.008287271,0.01323509,0.008155586,0.001358646,"101","LabISA-INPE","AMZ","Tucurui",-4.272105,-49.5563,2012-11-29,4.087652,3.3625,1.4,NA,"Tucurui_2012_11"
"4136",12518,"Tucurui_11_2012_Ponto_23",0.008713797,0.01155276,0.01980398,0.01468415,0.00170768,"101","LabISA-INPE","AMZ","Tucurui",-4.429688,-49.5063,2012-11-24,4.913323,8.746667,0.8,NA,"Tucurui_2012_11"
"4137",12519,"Tucurui_11_2012_Ponto_24",0.004497266,0.006605839,0.01444333,0.01125163,0.007784599,"101","LabISA-INPE","AMZ","Tucurui",-4.691526,-49.43381,2012-11-24,798.8678,166.4286,0.3,NA,"Tucurui_2012_11"
"4138",12520,"Tucurui_11_2012_Ponto_25",0.01176074,0.01461585,0.02272417,0.01829684,0.005980164,"101","LabISA-INPE","AMZ","Tucurui",-4.546102,-49.49416,2012-11-24,5.979717,9.679167,0.8,NA,"Tucurui_2012_11"
"4139",12521,"Tucurui_11_2012_Ponto_26",0.007037508,0.008735504,0.01411681,0.01064896,0.004452313,"101","LabISA-INPE","AMZ","Tucurui",-4.558962,-49.43183,2012-11-24,14.01309,5.41,1,NA,"Tucurui_2012_11"
"4140",12522,"Tucurui_11_2012_Ponto_27",0.005659616,0.006620999,0.01106718,0.0100851,0.003610592,"101","LabISA-INPE","AMZ","Tucurui",-4.320315,-49.57627,2012-11-25,39.52737,7.728571,0.6,NA,"Tucurui_2012_11"
"4141",12523,"Tucurui_11_2012_Ponto_28",0.01283022,0.01536974,0.02298055,0.02092993,0.006591933,"101","LabISA-INPE","AMZ","Tucurui",-4.36958,-49.47228,2012-11-25,3.621323,20.40833,0.5,NA,"Tucurui_2012_11"
"4142",3694,"Arapiuns_09_2021_Ponto_01",0.00222072594418885,0.0025314291930991,0.00371596741376728,0.00246152023944054,0.000189114816842463,"68","LabISA-INPE","AMZ","Arapiuns",-2.298028,-55.02086,2021-09-09,6.64,2.3,2.6,1.296098197,"Arapiuns_2021_09"
"4143",3695,"Arapiuns_09_2021_Ponto_02",0.00189480740851002,0.00217337396735454,0.00324155147644788,0.00218059740269747,0.000199727707925537,"68","LabISA-INPE","AMZ","Arapiuns",-2.307813,-55.06762,2021-09-09,6.49,1.1,2.58,1.34706623,"Arapiuns_2021_09"
"4144",3696,"Arapiuns_09_2021_Ponto_03",0.00194818600976338,0.00218899756639143,0.00322852121725933,0.00212509374282576,0.000144906083801114,"68","LabISA-INPE","AMZ","Arapiuns",-2.345434,-55.10521,2021-09-09,4.94,1.2,2.5,1.394183344,"Arapiuns_2021_09"
"4145",3698,"ARTAAM_09_2021_Ponto_01",0.00646468098374599,0.00837484592029965,0.0152263927528896,0.0173262532616619,0.00252449190803112,"68","LabISA-INPE","AMZ","Arapiuns",-2.354587,-54.91198,2021-09-10,4.19,11,0.71,1.820427115,"Arapiuns_2021_09"
"4146",3699,"Billings_07_21_Ponto_01",0.00313635496006555,0.00441451471218442,0.00841568363782586,0.00534124886210255,0.000980434225719314,"0","LabISA-INPE","SP","Billings",-23.794842,-46.607416,2021-07-23,24.06,NA,1.1,0.96726,"Billings_2021_07"
"4147",3700,"Billings_07_21_Ponto_01R1",0.00283937070925878,0.00458485430543644,0.00990209474692277,0.00565154128633985,0.000971608273167281,"0","LabISA-INPE","SP","Billings",-23.794842,-46.607416,2021-07-23,20.05,NA,1.23,0.6909,"Billings_2021_07"
"4148",3701,"Billings_07_21_Ponto_01R2",0.00258833884631584,0.00441146110426302,0.0099394817126614,0.00555417325879442,0.00098549620378716,"0","LabISA-INPE","SP","Billings",-23.794842,-46.607416,2021-07-23,18.71,NA,1.08,0.73696,"Billings_2021_07"
"4149",3702,"Billings_07_21_Ponto_02",0.00304562469695572,0.00441297564534591,0.00906309904228425,0.00550551681261296,0.00100405344855053,"0","LabISA-INPE","SP","Billings",-23.796387,-46.605892,2021-07-23,NA,NA,1.02,NA,"Billings_2021_07"
"4150",3703,"Billings_07_21_Ponto_03",0.00281035717955206,0.00432752314257532,0.00919505886598193,0.00553962660785323,0.000993643046632462,"0","LabISA-INPE","SP","Billings",-23.797352,-46.604819,2021-07-23,NA,NA,1.03,NA,"Billings_2021_07"
"4151",3704,"Billings_07_21_Ponto_04",0.00257882014341409,0.00407282558455713,0.00868263595161214,0.00523944866041477,0.000894996522418753,"0","LabISA-INPE","SP","Billings",-23.796837,-46.602781,2021-07-23,NA,NA,1.2,NA,"Billings_2021_07"
"4152",3705,"Billings_07_21_Ponto_05",0.00248109965715617,0.00397278131789974,0.00870104972091418,0.00517389458386547,0.000811133260503725,"0","LabISA-INPE","SP","Billings",-23.795056,-46.60145,2021-07-23,NA,NA,1.3,NA,"Billings_2021_07"
"4153",3706,"Billings_07_21_Ponto_06",0.00286740959221727,0.00428918317369063,0.00889985934621665,0.00526014550302853,0.000749894201104398,"0","LabISA-INPE","SP","Billings",-23.793104,-46.600249,2021-07-23,NA,NA,0.95,NA,"Billings_2021_07"
"4154",3707,"Billings_07_21_Ponto_07",0.00297067342852857,0.00436611101841899,0.00887265288738916,0.00522856027766146,0.000862022243619927,"0","LabISA-INPE","SP","Billings",-23.796807,-46.600307,2021-07-23,21.38,NA,1.17,0.57575,"Billings_2021_07"
"4155",3708,"Billings_07_21_Ponto_08",0.00284522279092136,0.00442594117082712,0.00957413206012121,0.00552432857779854,0.00123424218468818,"0","LabISA-INPE","SP","Billings",-23.79261,-46.611192,2021-07-23,NA,NA,1.25,NA,"Billings_2021_07"
"4156",3709,"Billings_07_21_Ponto_09",0.00270321043191467,0.00425277123588851,0.00922257097629835,0.00540821148351307,0.00101007563766442,"0","LabISA-INPE","SP","Billings",-23.790894,-46.616042,2021-07-23,NA,NA,1.15,NA,"Billings_2021_07"
"4157",3710,"Billings_07_21_Ponto_10",0.00266619901007041,0.00423970266819166,0.00909671392256999,0.0054083101529632,0.000985247588969371,"0","LabISA-INPE","SP","Billings",-23.789327,-46.619496,2021-07-23,NA,NA,1.02,NA,"Billings_2021_07"
"4158",3711,"Billings_07_21_Ponto_11",0.00280945575501838,0.00438335884396964,0.00908854279279941,0.00543587153240647,0.00100610142468748,"0","LabISA-INPE","SP","Billings",-23.7907,-46.621535,2021-07-23,NA,NA,1.32,NA,"Billings_2021_07"
"4159",3712,"Billings_07_21_Ponto_12",0.00264018078859937,0.00439749435669931,0.00992096739689719,0.00575772331703344,0.00126832478093781,"0","LabISA-INPE","SP","Billings",-23.785164,-46.616771,2021-07-23,22.72,NA,1.17,0.6909,"Billings_2021_07"
"4160",3713,"Billings_07_21_Ponto_13",0.00248435523167366,0.00416452236568815,0.00943036181591887,0.00542441484058116,0.00112708625651585,"0","LabISA-INPE","SP","Billings",-23.791473,-46.613467,2021-07-23,NA,NA,1.17,NA,"Billings_2021_07"
"4161",3714,"Billings_07_21_Ponto_14",0.0025540830450765,0.0042737502344207,0.00965814528119503,0.00551354887250239,0.00106170161467033,"0","LabISA-INPE","SP","Billings",-23.794177,-46.609797,2021-07-23,NA,NA,1.1,NA,"Billings_2021_07"
"4162",3715,"Billings_07_21_Ponto_15",0.0042578512222776,0.00626593453704674,0.012821483944412,0.00739071751450913,0.00174281199493103,"0","LabISA-INPE","SP","Billings",-23.838637,-46.645718,2021-07-23,NA,NA,0.72,NA,"Billings_2021_07"
"4163",3716,"Billings_07_21_Ponto_16",0.00431427232136756,0.00645135262769993,0.0133479104706628,0.00777924379604162,0.00170647764912634,"0","LabISA-INPE","SP","Billings",-23.840053,-46.641576,2021-07-23,32.08,NA,0.78,0.73696,"Billings_2021_07"
"4164",3717,"Billings_07_21_Ponto_17",0.00428415885720255,0.00666348862577108,0.0137912713202478,0.00801395641829418,0.00170979995893378,"0","LabISA-INPE","SP","Billings",-23.839366,-46.638207,2021-07-23,NA,NA,0.75,NA,"Billings_2021_07"
"4165",3718,"Billings_07_21_Ponto_18",0.00444683683134144,0.00675813808176948,0.0138853858077493,0.00817034373296769,0.00170867300210803,"0","LabISA-INPE","SP","Billings",-23.837028,-46.636276,2021-07-23,NA,NA,0.83,NA,"Billings_2021_07"
"4166",3719,"Billings_07_21_Ponto_19",0.00446851921178039,0.00689501994271589,0.014328361492167,0.00829957982293447,0.0017223058176831,"0","LabISA-INPE","SP","Billings",-23.835075,-46.635804,2021-07-23,NA,NA,0.87,NA,"Billings_2021_07"
"4167",3720,"Billings_07_21_Ponto_20",0.00427980121282955,0.00645887996037049,0.0132365042243955,0.00783278694567581,0.00151753793734547,"0","LabISA-INPE","SP","Billings",-23.832221,-46.634152,2021-07-23,40.1,NA,0.88,0.57575,"Billings_2021_07"
"4168",3721,"Billings_07_21_Ponto_21",0.00437715263124955,0.00680653383152731,0.0139949190761299,0.00808316366877819,0.00175815979418674,"0","LabISA-INPE","SP","Billings",-23.829174,-46.632543,2021-07-23,NA,NA,0.93,NA,"Billings_2021_07"
"4169",3722,"Billings_07_21_Ponto_22",0.00422536170502941,0.00673687648821124,0.0140386373673521,0.00817671247114911,0.00173240437140109,"0","LabISA-INPE","SP","Billings",-23.826685,-46.630912,2021-07-23,NA,NA,0.65,NA,"Billings_2021_07"
"4170",3723,"Billings_07_21_Ponto_23",0.00410891669641652,0.00627006956180969,0.0125969118876414,0.00730077441253641,0.0012112174435678,"0","LabISA-INPE","SP","Billings",-23.824196,-46.62956,2021-07-23,62.82,NA,0.75,0.62181,"Billings_2021_07"
"4171",3724,"Billings_07_21_Ponto_24",0.00389775813238618,0.00594623335046395,0.0119246295846688,0.00686558303591448,0.00127820925110241,"0","LabISA-INPE","SP","Billings",-23.821287,-46.628389,2021-07-23,NA,NA,0.82,NA,"Billings_2021_07"
"4172",3725,"Billings_07_21_Ponto_25",0.00477776241814503,0.00700334863675731,0.0134493044425466,0.00782913124142878,0.00271815907010896,"0","LabISA-INPE","SP","Billings",-23.81851,-46.627564,2021-07-23,NA,NA,0.82,NA,"Billings_2021_07"
"4173",3726,"Billings_07_21_Ponto_26",0.00387915792863466,0.00577347409173338,0.0113518787930062,0.00677838238192931,0.00113896406833364,"0","LabISA-INPE","SP","Billings",-23.815441,-46.626256,2021-07-23,16.04,NA,0.88,0.66787,"Billings_2021_07"
"4174",3727,"Billings_07_21_Ponto_27",0.0033558662352134,0.00520705263947286,0.0105810940144971,0.00622028297671397,0.000960582282879095,"0","LabISA-INPE","SP","Billings",-23.810978,-46.624646,2021-07-23,NA,NA,0.92,NA,"Billings_2021_07"
"4175",3728,"Billings_07_21_Ponto_28",0.00288646983789236,0.00473074465049679,0.0102284765169216,0.0056934624554435,0.00115586131470997,"0","LabISA-INPE","SP","Billings",-23.797095,-46.622672,2021-07-23,NA,NA,0.93,NA,"Billings_2021_07"
"4176",3729,"Billings_07_21_Ponto_C01",0.00504735445251794,0.0069576888434957,0.0125909160303111,0.00931744456883144,0.00442716126256638,"0","LabISA-INPE","SP","Billings",-23.777139,-46.625419,2021-07-20,33.41,NA,1.03,0.20727,"Billings_2021_07"
"4177",3730,"Billings_07_21_Ponto_C02",0.00459815193467618,0.00672581900620992,0.0140510784337038,0.0080288553663644,0.00373946074363833,"0","LabISA-INPE","SP","Billings",-23.765681,-46.623573,2021-07-20,NA,NA,0.83,NA,"Billings_2021_07"
"4178",3731,"Billings_07_21_Ponto_C03",0.004093634388219,0.00643430316724499,0.01518587595649,0.00810833368530695,0.00501740109440178,"0","LabISA-INPE","SP","Billings",-23.764694,-46.617672,2021-07-20,NA,NA,0.79,NA,"Billings_2021_07"
"4179",3732,"Billings_07_21_Ponto_C04",0.00427542663718923,0.00606625997571387,0.0120160459317208,0.00705866729811193,0.0025883438089322,"0","LabISA-INPE","SP","Billings",-23.763921,-46.612029,2021-07-20,52.12,NA,0.93,0.55272,"Billings_2021_07"
"4180",3733,"Billings_07_21_Ponto_C07",0.00368612375177668,0.00518988894390739,0.0100960648950864,0.0063339760416196,0.00121870309040923,"0","LabISA-INPE","SP","Billings",-23.779757,-46.569822,2021-07-21,21.38,NA,1.21,0.64484,"Billings_2021_07"
