"","V1","station_id","B1","B2","B3","B4","id","organization","region","local","lat","long","date","chla","tss","secchi","acdom440","local_year_month"
"3114",11166,"GID_6805",0.00569182955623177,0.0107481536205399,0.0109942331119271,0.00236341311567717,"GID_6805","NOAA-GLERL","United States of America (the)","Lake Erie",41.7124,-83.37556667,2015-07-13,26,11,0.8,NA,"Lake Erie_2015_07"
"3115",11167,"GID_6806",0.00974951308425094,0.0158672122117571,0.0144395463700936,0.00249693016758243,"GID_6806","NOAA-GLERL","United States of America (the)","Lake Erie",41.70423333,-83.25523333,2015-07-14,7.2475,10.33333333,0.6,NA,"Lake Erie_2015_07"
"3116",11168,"GID_6807",0.00996378400974644,0.0138375864053698,0.00912872488918772,0.0015258815857429,"GID_6807","NOAA-GLERL","United States of America (the)","Lake Erie",41.74171667,-83.13916667,2015-07-14,16.055,5.355555556,1,NA,"Lake Erie_2015_07"
"3117",11169,"GID_6808",0.00711999951304982,0.00857103484742003,0.00372622726771148,0.000499714570285699,"GID_6808","NOAA-GLERL","United States of America (the)","Lake Erie",41.82645,-83.1918,2015-07-14,5.031,2.2,2.5,NA,"Lake Erie_2015_07"
"3118",11170,"GID_6809",0.00611864614313136,0.00973595658981177,0.00916371823975471,0.00149128471542972,"GID_6809","NOAA-GLERL","United States of America (the)","Lake Erie",41.76593333,-83.3311,2015-07-20,6.5901,4.2,1.2,NA,"Lake Erie_2015_07"
"3119",11172,"GID_6810",0.00816106423933099,0.0137845822334972,0.0143048223832963,0.00274415880472446,"GID_6810","NOAA-GLERL","United States of America (the)","Lake Erie",41.71006667,-83.3803,2015-07-20,2.8776,7.433333333,1.1,NA,"Lake Erie_2015_07"
"3120",11173,"GID_6811",0.00714040783730135,0.0125882632926356,0.0110579114695112,0.00234822805250581,"GID_6811","NOAA-GLERL","United States of America (the)","Lake Erie",41.7047,-83.2572,2015-07-20,66.594,11.66666667,1,NA,"Lake Erie_2015_07"
"3121",11174,"GID_6812",0.00764968350200881,0.00879942488199169,0.00335381647739812,0.000400542772247959,"GID_6812","NOAA-GLERL","United States of America (the)","Lake Erie",41.72046667,-83.01628333,2015-07-20,6.072,2.833333333,4,NA,"Lake Erie_2015_07"
"3122",11176,"GID_6814",0.00607498819402119,0.0157076987984534,0.008246879632366,0.00447663206768895,"GID_6814","NOAA-GLERL","United States of America (the)","Lake Erie",41.8261,-83.19463333,2015-07-20,119.724,26.1,0.7,NA,"Lake Erie_2015_07"
"3123",11177,"GID_6815",0.00509518164955955,0.00890675909967974,0.00836202881670041,0.00159015309523475,"GID_6815","NOAA-GLERL","United States of America (the)","Lake Erie",41.83553333,-83.36226667,2015-07-20,23.628,6.9,0.9,NA,"Lake Erie_2015_07"
"3124",11178,"GID_6816",0.00578129099858639,0.00806059544326284,0.00675771631278859,0.00106968896491933,"GID_6816","NOAA-GLERL","United States of America (the)","Lake Erie",41.76481667,-83.33143333,2015-07-27,10.023,4.533333333,1.5,NA,"Lake Erie_2015_07"
"3125",11179,"GID_6817",0.00731288596738289,0.0108889947044598,0.010224432617157,0.00168773165919851,"GID_6817","NOAA-GLERL","United States of America (the)","Lake Erie",41.71228333,-83.37805,2015-07-27,4.303,6.533333333,1,NA,"Lake Erie_2015_07"
"3126",11180,"GID_6818",0.00547520808995,0.00805682045552261,0.00568573756164838,0.00121888222949857,"GID_6818","NOAA-GLERL","United States of America (the)","Lake Erie",41.7036,-83.25806667,2015-07-27,25.415,6.033333333,1,NA,"Lake Erie_2015_07"
"3127",11181,"GID_6819",0.00501562470394619,0.0116180758327627,0.00690159102635372,0.00335431258489867,"GID_6819","NOAA-GLERL","United States of America (the)","Lake Erie",41.61768333,-83.0124,2015-07-27,221.325,21,0.6,NA,"Lake Erie_2015_07"
"3128",11183,"GID_6820",0.00683456550800548,0.00861230525241229,0.00398416798182818,0.000474153414172526,"GID_6820","NOAA-GLERL","United States of America (the)","Lake Erie",41.71773333,-83.01478333,2015-07-27,8.6775,3.466666667,2.8,NA,"Lake Erie_2015_07"
"3129",11184,"GID_6821",0.0066387810935361,0.00923550742836191,0.00382029152970397,0.000552078199278165,"GID_6821","NOAA-GLERL","United States of America (the)","Lake Erie",41.74406667,-83.13806667,2015-07-27,8.45,3.166666667,3,NA,"Lake Erie_2015_07"
"3130",11185,"GID_6822",0.00771479925555027,0.00842670786079889,0.00290592382675365,0.000332835401542366,"GID_6822","NOAA-GLERL","United States of America (the)","Lake Erie",41.82585,-83.19438333,2015-07-27,4.654,2.05,3.3,NA,"Lake Erie_2015_07"
"3131",11186,"GID_6823",0.00409486194097078,0.00850202341175309,0.00585899600852684,0.00224927960377614,"GID_6823","NOAA-GLERL","United States of America (the)","Lake Erie",41.83361667,-83.36366667,2015-07-27,67.4375,11.8,0.9,NA,"Lake Erie_2015_07"
"3132",11187,"GID_6824",0.00687549367545087,0.0121704258022323,0.00937827883279093,0.0025443723041948,"GID_6824","NOAA-GLERL","United States of America (the)","Lake Erie",41.76461667,-83.32635,2015-08-04,64.89166667,115.0344828,0.6,NA,"Lake Erie_2015_08"
"3133",11188,"GID_6825",0.0109785354797482,0.0150590714329382,0.0129719401696686,0.00227014874664233,"GID_6825","NOAA-GLERL","United States of America (the)","Lake Erie",41.70303333,-83.25513333,2015-08-04,14.14833333,13.92857143,1,NA,"Lake Erie_2015_08"
"3134",11190,"GID_6827",0.0107904544931849,0.015040536429249,0.00755570356792061,0.00109321575588302,"GID_6827","NOAA-GLERL","United States of America (the)","Lake Erie",41.72146667,-83.01381667,2015-08-04,15.3075,4.721649485,1.5,NA,"Lake Erie_2015_08"
"3135",11191,"GID_6828",0.0128800470382864,0.0193100358598034,0.0117429799131685,0.00350882308686247,"GID_6828","NOAA-GLERL","United States of America (the)","Lake Erie",41.74328333,-83.05201667,2015-08-04,52.10833333,13.36666667,0.7,NA,"Lake Erie_2015_08"
"3136",11197,"GID_6833",0.00648834290156836,0.0151195485522332,0.00851870146533523,0.00505365323008241,"GID_6833","NOAA-GLERL","United States of America (the)","Lake Erie",41.7647,-83.33276667,2015-08-17,171.52,18.15,0.5,NA,"Lake Erie_2015_08"
"3137",11198,"GID_6834",0.00577722678193262,0.0112721036458099,0.00786596152422159,0.00341663792659095,"GID_6834","NOAA-GLERL","United States of America (the)","Lake Erie",41.70981667,-83.38163333,2015-08-17,117.312,17.33333333,0.6,NA,"Lake Erie_2015_08"
"3138",11199,"GID_6835",0.00619694812901018,0.0134460374979496,0.00866593917226819,0.00386168025811911,"GID_6835","NOAA-GLERL","United States of America (the)","Lake Erie",41.70425,-83.2556,2015-08-17,100.608,14.5,0.7,NA,"Lake Erie_2015_08"
"3139",11200,"GID_6836",0.0097316994558806,0.0210379682212,0.0132655983934378,0.00631871561452936,"GID_6836","NOAA-GLERL","United States of America (the)","Lake Erie",41.61738333,-83.01153333,2015-08-17,115.584,20.6,0.4,NA,"Lake Erie_2015_08"
"3140",11201,"GID_6837",0.00993418109143801,0.0179395006437573,0.009581743700979,0.00228414920461452,"GID_6837","NOAA-GLERL","United States of America (the)","Lake Erie",41.71791667,-83.01665,2015-08-17,41.216,7.84,1.4,NA,"Lake Erie_2015_08"
"3141",11202,"GID_6838",0.0107216674627998,0.0197198952794644,0.0101204895736296,0.00286121377392196,"GID_6838","NOAA-GLERL","United States of America (the)","Lake Erie",41.74468333,-83.13478333,2015-08-17,41.664,7.666666667,1.3,NA,"Lake Erie_2015_08"
"3142",11203,"GID_6839",0.00695055038017082,0.011184539159578,0.0042808633761625,0.000673837673687174,"GID_6839","NOAA-GLERL","United States of America (the)","Lake Erie",41.82623333,-83.19375,2015-08-17,41.792,6.033333333,2.5,NA,"Lake Erie_2015_08"
"3143",11205,"GID_6840",0.00729550016744539,0.0144924084977315,0.00836895999879354,0.00261956843232691,"GID_6840","NOAA-GLERL","United States of America (the)","Lake Erie",41.83323333,-83.36226667,2015-08-17,59.968,11.76190476,0.5,NA,"Lake Erie_2015_08"
"3144",11206,"GID_6841",0.0104225679849414,0.0147407753664964,0.0085551911702652,0.00299031648440111,"GID_6841","NOAA-GLERL","United States of America (the)","Lake Erie",41.76525,-83.33188333,2015-08-24,87.1,13.48,0.5,NA,"Lake Erie_2015_08"
"3145",11207,"GID_6842",0.0104225679849414,0.0147407753664964,0.0085551911702652,0.00299031648440111,"GID_6842","NOAA-GLERL","United States of America (the)","Lake Erie",41.76525,-83.33188333,2015-08-24,87.1,13.48,0.5,NA,"Lake Erie_2015_08"
"3146",11208,"GID_6843",0.00945493993488483,0.0148063334845888,0.00928425344186601,0.00357563496568362,"GID_6843","NOAA-GLERL","United States of America (the)","Lake Erie",41.71051667,-83.3814,2015-08-24,134.225,18.625,0.6,NA,"Lake Erie_2015_08"
"3147",11209,"GID_6844",0.00945493993488483,0.0148063334845888,0.00928425344186601,0.00357563496568362,"GID_6844","NOAA-GLERL","United States of America (the)","Lake Erie",41.71051667,-83.3814,2015-08-24,134.225,18.625,0.6,NA,"Lake Erie_2015_08"
"3148",11210,"GID_6845",0.0129793276310041,0.0177914690928473,0.0106110467019522,0.0031975445087595,"GID_6845","NOAA-GLERL","United States of America (the)","Lake Erie",41.7024,-83.25613333,2015-08-24,81.575,12.96,0.7,NA,"Lake Erie_2015_08"
"3149",11211,"GID_6846",0.0129793276310041,0.0177914690928473,0.0106110467019522,0.0031975445087595,"GID_6846","NOAA-GLERL","United States of America (the)","Lake Erie",41.7024,-83.25613333,2015-08-24,81.575,12.96,0.7,NA,"Lake Erie_2015_08"
"3150",11212,"GID_6847",0.0133086393108744,0.0191737942234683,0.0139562063234284,0.00346945150580726,"GID_6847","NOAA-GLERL","United States of America (the)","Lake Erie",41.61655,-83.00873333,2015-08-24,78.65,21.08,0.5,NA,"Lake Erie_2015_08"
"3151",11213,"GID_6848",0.0133086393108744,0.0191737942234683,0.0139562063234284,0.00346945150580726,"GID_6848","NOAA-GLERL","United States of America (the)","Lake Erie",41.61655,-83.00873333,2015-08-24,78.65,21.08,0.5,NA,"Lake Erie_2015_08"
"3152",11218,"GID_6852",0.00670940867589727,0.0146026861030946,0.00928980080765199,0.00354890640583881,"GID_6852","NOAA-GLERL","United States of America (the)","Lake Erie",41.83348333,-83.36391667,2015-08-25,104.325,14.46666667,0.8,NA,"Lake Erie_2015_08"
"3153",11219,"GID_6853",0.00768255476935897,0.0150894298774267,0.00907544147529849,0.00339459904979447,"GID_6853","NOAA-GLERL","United States of America (the)","Lake Erie",41.76391667,-83.32861667,2015-08-31,68.20992,13.2,0.8,NA,"Lake Erie_2015_08"
"3154",11220,"GID_6854",0.00939569766659723,0.0182386064391427,0.0127692871224602,0.00369545286382108,"GID_6854","NOAA-GLERL","United States of America (the)","Lake Erie",41.71135,-83.37938333,2015-08-31,50.964,15.55,0.5,NA,"Lake Erie_2015_08"
"3155",11221,"GID_6855",0.00807080282261473,0.0144993237497619,0.00988184345070113,0.00264286780688355,"GID_6855","NOAA-GLERL","United States of America (the)","Lake Erie",41.70446667,-83.25748333,2015-08-31,31,10.73333333,0.8,NA,"Lake Erie_2015_08"
"3156",11222,"GID_6856",0.00847468851349622,0.0149348062743628,0.00964802294977879,0.00193707787653489,"GID_6856","NOAA-GLERL","United States of America (the)","Lake Erie",41.61803333,-83.01173333,2015-08-31,22.2456,8.025,1.2,NA,"Lake Erie_2015_08"
"3157",11223,"GID_6857",0.00980996059486043,0.0180409109760899,0.010665172182688,0.00340355897629205,"GID_6857","NOAA-GLERL","United States of America (the)","Lake Erie",41.71825,-83.01703333,2015-08-31,49.104,10.33333333,1,NA,"Lake Erie_2015_08"
"3158",11224,"GID_6858",0.0071296836481013,0.0148898925144855,0.00845306761976821,0.00296953591765954,"GID_6858","NOAA-GLERL","United States of America (the)","Lake Erie",41.7442,-83.1336,2015-08-31,46.128,10,1,NA,"Lake Erie_2015_08"
"3159",11225,"GID_6859",0.00683636537651033,0.0165706805643863,0.00996478295053699,0.00515937625394044,"GID_6859","NOAA-GLERL","United States of America (the)","Lake Erie",41.82606667,-83.19188333,2015-08-31,114.54624,20,1,NA,"Lake Erie_2015_08"
"3160",11227,"GID_6860",0.00814461256950479,0.0184118381528261,0.0132031538467235,0.00503991404246897,"GID_6860","NOAA-GLERL","United States of America (the)","Lake Erie",41.83463333,-83.36256667,2015-08-31,88.47648,23.4,0.4,NA,"Lake Erie_2015_08"
"3161",11228,"GID_6861",0.00837649234100649,0.0148628366617251,0.0104886870943035,0.00286303905572106,"GID_6861","NOAA-GLERL","United States of America (the)","Lake Erie",41.76436667,-83.33203333,2015-09-08,56.064,10.82,0.6,NA,"Lake Erie_2015_09"
"3162",11229,"GID_6862",0.00463736473366169,0.00942339874701347,0.00656570640847018,0.00234670380492384,"GID_6862","NOAA-GLERL","United States of America (the)","Lake Erie",41.71138333,-83.37906667,2015-09-08,94.2464,11.83333333,0.7,NA,"Lake Erie_2015_09"
"3163",11230,"GID_6863",0.0084664662370097,0.0150693557900987,0.0104981341223952,0.00262785057276119,"GID_6863","NOAA-GLERL","United States of America (the)","Lake Erie",41.70336667,-83.2549,2015-09-08,48,11.3,0.7,NA,"Lake Erie_2015_09"
"3164",11231,"GID_6864",0.00659709899214332,0.0109004200175577,0.00652415629075245,0.00131224674018601,"GID_6864","NOAA-GLERL","United States of America (the)","Lake Erie",41.61738333,-83.01323333,2015-09-08,31.36,15.7,1.2,NA,"Lake Erie_2015_09"
"3165",11232,"GID_6865",0.00804179344616392,0.0142282519954335,0.0086624003632681,0.00224724297003867,"GID_6865","NOAA-GLERL","United States of America (the)","Lake Erie",41.7179,-83.01633333,2015-09-08,44.928,6.04,1.2,NA,"Lake Erie_2015_09"
"3166",11233,"GID_6866",0.00751991959904172,0.0161063375656754,0.00958022906745319,0.00268212793544723,"GID_6866","NOAA-GLERL","United States of America (the)","Lake Erie",41.19411667,-83.19411667,2015-09-08,48.64,9.2,0.4,NA,"Lake Erie_2015_09"
"3167",11234,"GID_6867",0.00696841301458247,0.0146987155510479,0.0103339927039651,0.00267204530504705,"GID_6867","NOAA-GLERL","United States of America (the)","Lake Erie",41.83386667,-83.36321667,2015-09-08,50.304,12.5,0.4,NA,"Lake Erie_2015_09"
"3168",11235,"GID_6868",0.00941333839037855,0.0153560755387299,0.0110289413820348,0.00302494290556462,"GID_6868","NOAA-GLERL","United States of America (the)","Lake Erie",41.76466667,-83.32828333,2015-09-14,66.816,15.2,0.4,NA,"Lake Erie_2015_09"
"3169",11236,"GID_6869",0.00683686774194988,0.011765934987273,0.00815037261579057,0.00239447374593082,"GID_6869","NOAA-GLERL","United States of America (the)","Lake Erie",41.7062,-83.38258333,2015-09-14,72.96,14.17142857,0.7,NA,"Lake Erie_2015_09"
"3170",11238,"GID_6870",0.0101368239911761,0.0150328209327287,0.0107425578048142,0.00257220097142813,"GID_6870","NOAA-GLERL","United States of America (the)","Lake Erie",41.70348333,-83.2563,2015-09-14,67.328,15.25,1,NA,"Lake Erie_2015_09"
"3171",11239,"GID_6871",0.0111136610592822,0.0183017002758033,0.0132760406810075,0.00306801351655665,"GID_6871","NOAA-GLERL","United States of America (the)","Lake Erie",41.61676667,-83.00845,2015-09-14,49.792,15.77142857,0.9,NA,"Lake Erie_2015_09"
"3172",11240,"GID_6872",0.00755490071622225,0.0124168051908341,0.00776345791920247,0.00156830813564378,"GID_6872","NOAA-GLERL","United States of America (the)","Lake Erie",41.7194,-83.0166,2015-09-14,45.568,11.55,1.5,NA,"Lake Erie_2015_09"
"3173",11241,"GID_6873",0.00851358701977561,0.01336325894057,0.0088682635186809,0.00184829257430084,"GID_6873","NOAA-GLERL","United States of America (the)","Lake Erie",41.73895,-83.13396667,2015-09-14,53.888,10.9,1,NA,"Lake Erie_2015_09"
"3174",11242,"GID_6874",0.0105443498540117,0.0117082628912805,0.00510988818948517,0.000591168305453122,"GID_6874","NOAA-GLERL","United States of America (the)","Lake Erie",41.82623333,-83.19393333,2015-09-14,6.4896,2.84,2,NA,"Lake Erie_2015_09"
"3175",11243,"GID_6875",0.0067489273117374,0.0119280413876226,0.00795461056379634,0.00206938067747391,"GID_6875","NOAA-GLERL","United States of America (the)","Lake Erie",41.83378333,-83.36141667,2015-09-14,71.89333333,12.9,0.9,NA,"Lake Erie_2015_09"
"3176",11244,"GID_6876",0.011643446402848,0.0138256827505753,0.00924496893475308,0.00194049263313317,"GID_6876","NOAA-GLERL","United States of America (the)","Lake Erie",41.76408333,-83.3305,2015-09-21,41.052,11.98,0.7,NA,"Lake Erie_2015_09"
"3177",11245,"GID_6877",0.01197016049628,0.0168822219208415,0.012378141775226,0.00267092050442134,"GID_6877","NOAA-GLERL","United States of America (the)","Lake Erie",41.71321667,-83.37621667,2015-09-21,43.692,16.375,0.5,NA,"Lake Erie_2015_09"
"3178",11246,"GID_6878",0.0113900431395155,0.0178937623160518,0.0134766692604461,0.00276484722362683,"GID_6878","NOAA-GLERL","United States of America (the)","Lake Erie",41.70551667,-83.25635,2015-09-21,44.484,15.2,0.7,NA,"Lake Erie_2015_09"
"3179",11247,"GID_6879",0.0103242767192578,0.0153779259596876,0.0102458402256805,0.00188723295870098,"GID_6879","NOAA-GLERL","United States of America (the)","Lake Erie",41.70503333,-83.13608333,2015-09-21,37.752,10.4,0.7,NA,"Lake Erie_2015_09"
"3180",11249,"GID_6880",0.00927231020123802,0.0115170603071802,0.0050571470356171,0.000675773529624807,"GID_6880","NOAA-GLERL","United States of America (the)","Lake Erie",41.82623333,-83.195,2015-09-21,14.6124,3.175,2,NA,"Lake Erie_2015_09"
"3181",11250,"GID_6881",0.00794267910116957,0.0128606048420641,0.00862565437937028,0.00169572569927928,"GID_6881","NOAA-GLERL","United States of America (the)","Lake Erie",41.83431667,-83.36313333,2015-09-21,36.432,13.2,0.7,NA,"Lake Erie_2015_09"
"3182",11251,"GID_6882",0.0135477956810904,0.0222848416342835,0.0176543014381617,0.00421391489765409,"GID_6882","NOAA-GLERL","United States of America (the)","Lake Erie",41.76336667,-83.33013333,2015-09-28,27.95,16.12,0.4,NA,"Lake Erie_2015_09"
"3183",11252,"GID_6883",0.0143099841883816,0.0247469041246483,0.019637305575186,0.00498035902810978,"GID_6883","NOAA-GLERL","United States of America (the)","Lake Erie",41.71135,-83.37875,2015-09-28,54.99,25.46666667,0.4,NA,"Lake Erie_2015_09"
"3184",11253,"GID_6884",0.0123015930013243,0.01966243226063,0.0148249053091342,0.00333046719845974,"GID_6884","NOAA-GLERL","United States of America (the)","Lake Erie",41.70338333,-83.25563333,2015-09-28,40.82,24.33333333,0.6,NA,"Lake Erie_2015_09"
"3185",11254,"GID_6885",0.0115249197177698,0.0153972143196462,0.00967033036909374,0.00172924509377768,"GID_6885","NOAA-GLERL","United States of America (the)","Lake Erie",41.6178,-83.00888333,2015-09-28,28.86,8.625,0.8,NA,"Lake Erie_2015_09"
"3186",11255,"GID_6886",0.00988778503842033,0.0145134769772988,0.00927720418121162,0.00174620192293841,"GID_6886","NOAA-GLERL","United States of America (the)","Lake Erie",41.71893333,-83.01448333,2015-09-28,38.87,8.866666667,0.8,NA,"Lake Erie_2015_09"
"3187",11256,"GID_6887",0.0116710281503631,0.0161752912961519,0.0110133930096583,0.00188388120802559,"GID_6887","NOAA-GLERL","United States of America (the)","Lake Erie",41.74305,-83.13556667,2015-09-28,26.65,8.8,1,NA,"Lake Erie_2015_09"
"3188",11257,"GID_6888",0.00923365813618237,0.0145513011792832,0.00812302461722199,0.00153104710354458,"GID_6888","NOAA-GLERL","United States of America (the)","Lake Erie",41.82616667,-83.19361667,2015-09-28,22.152,7.48,1,NA,"Lake Erie_2015_09"
"3189",11258,"GID_6889",0.0106458984881406,0.016857792938583,0.0111984579801618,0.00222270533429468,"GID_6889","NOAA-GLERL","United States of America (the)","Lake Erie",41.83381667,-83.3623,2015-09-28,28.86,9.24,0.9,NA,"Lake Erie_2015_09"
"3190",11260,"GID_6890",0.0200120460496101,0.0270360306429998,0.0250204100255055,0.00575518724412072,"GID_6890","NOAA-GLERL","United States of America (the)","Lake Erie",41.76405,-83.32888333,2015-10-05,8.4608,50.73333333,0.2,NA,"Lake Erie_2015_10"
"3191",11261,"GID_6891",0.0163040697741206,0.0239159101164799,0.0228278999643329,0.00587390838547169,"GID_6891","NOAA-GLERL","United States of America (the)","Lake Erie",41.70221667,-83.25413333,2015-10-05,18.7264,68.8,0.1,NA,"Lake Erie_2015_10"
"3192",11262,"GID_6892",0.0200439075807095,0.0278983263337832,0.0230282935299206,0.00474869599897366,"GID_6892","NOAA-GLERL","United States of America (the)","Lake Erie",41.61655,-83.00905,2015-10-05,59.904,31.9,0.2,NA,"Lake Erie_2015_10"
"3193",11263,"GID_6893",0.0130016186935004,0.0168473876602112,0.00914928882458236,0.00139278565524888,"GID_6893","NOAA-GLERL","United States of America (the)","Lake Erie",41.55406667,-83.01461667,2015-10-05,15.3728,6.6,1.5,NA,"Lake Erie_2015_10"
"3194",11264,"GID_6894",0.0251466631829951,0.0314524325304712,0.0266917860176036,0.00508073531499487,"GID_6894","NOAA-GLERL","United States of America (the)","Lake Erie",41.82543333,-83.19458333,2015-10-05,5.4784,30.15,0.2,NA,"Lake Erie_2015_10"
"3195",11265,"GID_6895",0.0218761907773198,0.0283958767924899,0.0237436885536998,0.00422645351541667,"GID_6895","NOAA-GLERL","United States of America (the)","Lake Erie",41.83483333,-83.36483333,2015-10-05,4.992,26.6,0.2,NA,"Lake Erie_2015_10"
"3196",11266,"GID_6896",0.0168783876838135,0.0191547652942412,0.0106269613412403,0.00134132921739366,"GID_6896","NOAA-GLERL","United States of America (the)","Lake Erie",41.76478333,-83.33158333,2015-10-14,3.792,5.68,1.4,NA,"Lake Erie_2015_10"
"3197",11267,"GID_6897",0.0130728292781531,0.0154190987335516,0.00930792268570167,0.00103664113610752,"GID_6897","NOAA-GLERL","United States of America (the)","Lake Erie",41.71216667,-83.38158333,2015-10-14,3.8112,8.16,0.8,NA,"Lake Erie_2015_10"
"3198",11268,"GID_6898",0.0215617940021427,0.0267966374587228,0.0196991414536789,0.00275491180665891,"GID_6898","NOAA-GLERL","United States of America (the)","Lake Erie",41.70278333,-83.25603333,2015-10-14,3.76,14.26,0.7,NA,"Lake Erie_2015_10"
"3199",11269,"GID_6899",0.0171740178842926,0.0245119548905263,0.0176757193308404,0.00268146294028846,"GID_6899","NOAA-GLERL","United States of America (the)","Lake Erie",41.61891667,-83.01383333,2015-10-14,7.52,12.175,0.8,NA,"Lake Erie_2015_10"
"3200",11270,"GID_69",0.0023324980989822,0.00406368038896064,0.00341792884868648,0.00112168632051363,"GID_69","UT-TO","Estonia","Lake Puhajarv",58.042494,26.467808,2016-07-20,NA,4.43,2,1.335499354,"Lake Puhajarv_2016_07"
"3201",11272,"GID_6900",0.0262820020178412,0.0335290764572991,0.0243890819114522,0.003720208072397,"GID_6900","NOAA-GLERL","United States of America (the)","Lake Erie",41.71788333,-83.01726667,2015-10-14,4.7104,12.675,0.6,NA,"Lake Erie_2015_10"
"3202",11273,"GID_6901",0.0167642510149991,0.0212934768449516,0.0139116667271977,0.00236529899899477,"GID_6901","NOAA-GLERL","United States of America (the)","Lake Erie",41.74395,-83.13393333,2015-10-14,8.864,10.925,0.7,NA,"Lake Erie_2015_10"
"3203",11274,"GID_6902",0.0200245139928576,0.0188982663087913,0.00823691482080969,0.000516839989471886,"GID_6902","NOAA-GLERL","United States of America (the)","Lake Erie",41.82551667,-83.1945,2015-10-14,3.04,3.15,1.5,NA,"Lake Erie_2015_10"
"3204",11275,"GID_6903",0.00487623916210345,0.0046349955078776,0.001660027392383,0.000104144456806627,"GID_6903","NOAA-GLERL","United States of America (the)","Lake Erie",41.8342,-83.36095,2015-10-14,2.7968,2.24,3,NA,"Lake Erie_2015_10"
"3205",11277,"GID_6905",0.0112103740236444,0.00932245545498819,0.00349302130218712,0.000120471129722362,"GID_6905","NOAA-GLERL","United States of America (the)","Lake Erie",41.70931667,-83.37995,2015-10-19,1.573,1.275,2.4,NA,"Lake Erie_2015_10"
"3206",11278,"GID_6906",0.0172304565501756,0.0198998082465452,0.0139140522524358,0.0021408384900465,"GID_6906","NOAA-GLERL","United States of America (the)","Lake Erie",41.70311667,-83.25455,2015-10-19,11.115,13.12,0.7,NA,"Lake Erie_2015_10"
"3207",11279,"GID_6907",0.021433458783629,0.0263061225595589,0.0187744251827364,0.00264213131431039,"GID_6907","NOAA-GLERL","United States of America (the)","Lake Erie",41.61711667,-83.00885,2015-10-19,4.58575,11.68,0.7,NA,"Lake Erie_2015_10"
"3208",11280,"GID_6908",0.0207747648666597,0.023645091429471,0.0149074888892977,0.00201936471020207,"GID_6908","NOAA-GLERL","United States of America (the)","Lake Erie",41.71858333,-83.01601667,2015-10-19,6.38625,8.16,0.7,NA,"Lake Erie_2015_10"
"3209",11281,"GID_6909",0.014889050768109,0.0168375373698586,0.0108699984691862,0.00130730122525936,"GID_6909","NOAA-GLERL","United States of America (the)","Lake Erie",41.84205,-83.36305,2015-10-19,3.75375,5.18,1.2,NA,"Lake Erie_2015_10"
"3210",11283,"GID_6910",0.013807473618118,0.0165334600030935,0.00984654302442906,0.00128465099837908,"GID_6910","NOAA-GLERL","United States of America (the)","Lake Erie",41.8249,-83.4028,2016-06-27,4.0348,5.54,1,NA,"Lake Erie_2016_06"
"3211",11284,"GID_6911",0.0120299730492233,0.0189071128333668,0.0162968307915232,0.00323680423140493,"GID_6911","NOAA-GLERL","United States of America (the)","Lake Erie",41.71765,-83.42615,2016-06-27,15.86992,16.4,0.5,NA,"Lake Erie_2016_06"
"3212",11285,"GID_6912",0.00728963465658294,0.010301541462037,0.00638471993516135,0.000924633209512213,"GID_6912","NOAA-GLERL","United States of America (the)","Lake Erie",41.70483333,-83.38576667,2016-06-27,4.2482,6.2,1.2,NA,"Lake Erie_2016_06"
"3213",11286,"GID_6913",0.0151289762147045,0.0193855749091313,0.010989052769457,0.00144142807388274,"GID_6913","NOAA-GLERL","United States of America (the)","Lake Erie",41.70358333,-83.25565,2016-06-27,6.732,5.48,1,NA,"Lake Erie_2016_06"
"3214",11287,"GID_6914",0.0117888499659544,0.0143185051920522,0.00676318999756376,0.000540653489228151,"GID_6914","NOAA-GLERL","United States of America (the)","Lake Erie",41.61841667,-83.01436667,2016-06-27,3.267,2.08,1.75,NA,"Lake Erie_2016_06"
"3215",11288,"GID_6915",0.00808698866911196,0.00789465790047658,0.00235348167509353,8.6381360942182e-05,"GID_6915","NOAA-GLERL","United States of America (the)","Lake Erie",41.74233333,-83.13573333,2016-06-27,2.2352,1.34,3,NA,"Lake Erie_2016_06"
"3216",11289,"GID_6916",0.00635455972019523,0.00716878807347627,0.00243730570146724,0.000202317851375049,"GID_6916","NOAA-GLERL","United States of America (the)","Lake Erie",41.82601667,-83.19278333,2016-06-27,4.3098,1.5,2.5,NA,"Lake Erie_2016_06"
"3217",11290,"GID_6917",0.00905240874938992,0.0110137632939966,0.0049761624167654,0.000522983348457517,"GID_6917","NOAA-GLERL","United States of America (the)","Lake Erie",41.8347,-83.36795,2016-06-27,2.5542,2.02,2.5,NA,"Lake Erie_2016_06"
"3218",11291,"GID_6918",0.00827257962307303,0.00882535858554467,0.00444554380005499,0.000553438574666321,"GID_6918","NOAA-GLERL","United States of America (the)","Lake Erie",41.9336,-83.5683,2016-07-05,4.12918,4.283333333,1.5,NA,"Lake Erie_2016_07"
"3219",11292,"GID_6919",0.0136872039716832,0.022972940164797,0.0227954326278018,0.00512429696568306,"GID_6919","NOAA-GLERL","United States of America (the)","Lake Erie",41.7367,-83.5747,2016-07-05,26.25348,27.4,0.25,NA,"Lake Erie_2016_07"
