"","station_id","B1","B2","B3","B4","B5","B6","B7","B8","B8A","id","organization","region","local","lat","long","date","chla","tss","secchi","acdom440","local_year_month"
"7861","GID_2993",0.014673065848013,0.0217109320886086,0.0380532444209816,0.0268538810877695,0.0361401007781499,0.0190967207121266,0.0190721788895975,0.0164604387124796,0.012945690917249,"GID_2993","NIGLAS","China","Dianchi",24.835892,102.700512,2019-06-01,65,45,0.25,NA,"Dianchi_2019_06"
"7862","GID_2994",0.0210530836530488,0.0287526210096048,0.0471917975361062,0.0368695347607844,0.0460174328009531,0.0275087116878398,0.0278935154997055,0.0248784715014202,0.0211660175661054,"GID_2994","NIGLAS","China","Dianchi",24.79819,102.716368,2019-06-01,59,51,0.35,NA,"Dianchi_2019_06"
"7863","GID_2995",0.0247912196455718,0.0334533683051354,0.051897446675949,0.038745000502774,0.0496401953866891,0.0313098042008618,0.0316140136487682,0.0286309923803741,0.0246661659526396,"GID_2995","NIGLAS","China","Dianchi",24.781132,102.678822,2019-06-01,85,35,0.3,NA,"Dianchi_2019_06"
"7865","GID_2997",0.0257445889908302,0.0333711868908056,0.0514354070247061,0.0417149315017358,0.0536627049003029,0.0356202085586531,0.0360465751912342,0.0328607331038483,0.0287701778328014,"GID_2997","NIGLAS","China","Dianchi",24.748742,102.626655,2019-06-01,81,54,0.25,NA,"Dianchi_2019_06"
"7867","GID_2999",0.0297582222620256,0.0383221963517153,0.0556318155578265,0.0477075484446839,0.0572066437041699,0.0405957992259659,0.040800736095305,0.0380110217716568,0.03386384470949,"GID_2999","NIGLAS","China","Dianchi",24.698425,102.642765,2019-06-01,71,42,0.2,NA,"Dianchi_2019_06"
"7868","GID_3",0.00136749828007059,0.00203770432114792,0.00371921787308849,0.00288227731720664,0.00259454993400657,0.000921311241131307,0.000849970154865652,0.000711364919178176,0.000530140540270807,"GID_3","UT-TO","Estonia","Lake Peipsi",58.44592,27.28435,2013-07-08,NA,8,1.8,2.578895304,"Lake Peipsi_2013_07"
"7869","GID_30",0.00232903884217571,0.0040187509822734,0.0100696024799985,0.0079865353891238,0.00768005011517299,0.00204589294272719,0.00191736012542029,0.00157384239933742,0.00100960019448052,"GID_30","UT-TO","Estonia","Lake Vortsjarv",58.26478333,26.05131667,2014-07-18,NA,12.33,0.5,1.427602758,"Lake Vortsjarv_2014_07"
"7870","GID_300",0.0188625174342028,0.0360748605360932,0.0638825621149446,0.0726897525840593,0.0617129511857973,0.0236640913345777,0.0238659781040292,0.0152435481193561,0.00552107489728907,"GID_300","CSIRO","Australia","Lake Pamamaroo",-32.305437,142.4852025,2020-10-25,4.357,142.667,0.17,1.8794,"Lake Pamamaroo_2020_10"
"7881","GID_301",0.0154292031722693,0.0322581336548051,0.0566397636232222,0.0571036931855484,0.0496090361316855,0.0170359687090052,0.0183473485350303,0.011645217299566,0.00419444784869032,"GID_301","CSIRO","Australia","Lake Pamamaroo",-32.302541,142.484544,2021-02-06,8.433,123.667,0.17,1.3017,"Lake Pamamaroo_2021_02"
"7891","GID_3019",0.00569856107196486,0.00900685559481302,0.0171933216817856,0.00919463013436359,0.0152862834325474,0.00559521805713412,0.00528911949403946,0.00414477719525266,0.00253456625338531,"GID_3019","Tsukuba","Japan","Lake Kasumigaura",36.1216,140.3778,2009-06-10,110.5,24.83,0.6,NA,"Lake Kasumigaura_2009_06"
"7892","GID_302",0.00876799171485824,0.0187007753154662,0.0325734276251727,0.0255234923766748,0.0200271024111755,0.00517483080459691,0.00498467899198636,0.00323824107312937,0.00118340918228106,"GID_302","CSIRO","Australia","Lake Victoria",-33.9443456,141.2447667,2020-07-30,7.943,26,0.34,0.9363,"Lake Victoria_2020_07"
"7893","GID_3020",0.00370524107299367,0.00613754173412016,0.0127526411241682,0.00654326858458192,0.00887783851592255,0.00229503505723892,0.00205795362924596,0.00146325259791857,0.000818633188887516,"GID_3020","Tsukuba","Japan","Lake Kasumigaura",36.0358,140.4035167,2009-06-10,62.2,17.07,0.75,NA,"Lake Kasumigaura_2009_06"
"7894","GID_3021",0.00634456113648707,0.0103114010192232,0.0163683711292906,0.0105694956141149,0.011790911103016,0.0040894231123703,0.00440827214900404,0.00332618128726575,0.00220061711545853,"GID_3021","Tsukuba","Japan","Lake Kasumigaura",36.12161667,140.3780667,2009-08-12,55.37746667,19.775,0.5,NA,"Lake Kasumigaura_2009_08"
"7895","GID_3022",0.00590808418816057,0.0094016518207569,0.0157521733258948,0.00814191681986613,0.0122000934558353,0.00447325652316383,0.00449726611627483,0.00372376465949535,0.00248520748960812,"GID_3022","Tsukuba","Japan","Lake Kasumigaura",36.03601667,140.4035833,2009-08-12,60.954,16.22,0.65,NA,"Lake Kasumigaura_2009_08"
"7896","GID_3023",0.00425357995292966,0.00747245392504495,0.0145654649765181,0.00686812039323137,0.010835729705176,0.0035562444659218,0.00363130063660664,0.00279339955940412,0.0019266391426399,"GID_3023","Tsukuba","Japan","Lake Kasumigaura",35.97626667,140.4728833,2009-08-12,76.4876,13.24,0.75,NA,"Lake Kasumigaura_2009_08"
"7897","GID_3024",0.00693768436069328,0.0103891927974373,0.0165552976406427,0.0108406601001725,0.0142927525283656,0.00592536371905162,0.00595098535169781,0.00458533448629177,0.00294482325994371,"GID_3024","Tsukuba","Japan","Lake Kasumigaura",36.06518333,140.23305,2009-08-12,65.4324,22.5,0.7,NA,"Lake Kasumigaura_2009_08"
"7898","GID_3025",0.00463060101075991,0.00628873920256597,0.0108173847997858,0.00630744464391841,0.0105833393323571,0.00420861992621835,0.00396336633441528,0.00285863783440715,0.00165192374005653,"GID_3025","Tsukuba","Japan","Lake Kasumigaura",36.14651667,140.32675,2010-05-18,91.7,24,0.6,1.0188472,"Lake Kasumigaura_2010_05"
"7899","GID_3026",0.00379730776858076,0.00593706214268953,0.0112846770208305,0.00633877519628666,0.0105858058783476,0.00398635987000306,0.0037589824312904,0.00292656807572743,0.00179319282462725,"GID_3026","Tsukuba","Japan","Lake Kasumigaura",36.13975,140.3367667,2010-05-18,81.7,23.5,0.55,1.022839067,"Lake Kasumigaura_2010_05"
"7900","GID_3027",0.00518320706065376,0.00808076484294166,0.0149622218019024,0.00880047944106491,0.0142523433791052,0.00613917559706983,0.00587425321909496,0.00430155835037076,0.00229667612283554,"GID_3027","Tsukuba","Japan","Lake Kasumigaura",36.13371667,140.3434,2010-05-18,90.6,30.06666667,0.5,1.009328133,"Lake Kasumigaura_2010_05"
"7901","GID_3028",0.00491674764349767,0.00754378259560801,0.0148048434786464,0.00781409087207544,0.0131983547090966,0.00546040612955832,0.00523582695832246,0.00425626713032958,0.00288651983088816,"GID_3028","Tsukuba","Japan","Lake Kasumigaura",36.12573333,140.3553833,2010-05-18,80.7,27.5,0.58,0.907689067,"Lake Kasumigaura_2010_05"
"7902","GID_3029",0.00542313652513844,0.00833092921310752,0.0165568941998347,0.00857436078726947,0.0145832004486958,0.00580138531303745,0.00540832155361143,0.00410324396478568,0.00238211598376292,"GID_3029","Tsukuba","Japan","Lake Kasumigaura",36.12348333,140.3691333,2010-05-18,82.4,27.5,0.6,0.907689067,"Lake Kasumigaura_2010_05"
"7903","GID_303",0.0104859553793015,0.0211099886995996,0.0362482399493544,0.0284570142168465,0.0225185118273004,0.00561874561950439,0.00530565420242496,0.00334279141353478,0.000995694684141628,"GID_303","CSIRO","Australia","Lake Victoria",-33.9850771,141.2748661,2020-07-30,8.587,25.417,0.43,0.6516,"Lake Victoria_2020_07"
"7904","GID_3030",0.00457241262722564,0.00712698455516155,0.0138148432492641,0.00739112296156683,0.012608275789506,0.00534295421276168,0.00506465225616019,0.00384780977015645,0.00244347486612455,"GID_3030","Tsukuba","Japan","Lake Kasumigaura",36.1198,140.3784833,2010-05-18,80.4,27.73333333,0.6,0.89817,"Lake Kasumigaura_2010_05"
"7905","GID_3031",0.00469012424551927,0.00704231814684059,0.013514904880187,0.00682838566944991,0.0119872246236471,0.00479186383225842,0.00447206856769334,0.00351432170781976,0.00226110742147083,"GID_3031","Tsukuba","Japan","Lake Kasumigaura",36.10473333,140.3886833,2010-05-18,82.7,25.93333333,0.6,0.894178133,"Lake Kasumigaura_2010_05"
"7906","GID_3032",0.0049742443649908,0.00704238529900564,0.0147952747150935,0.00700439086374046,0.00985033141458402,0.00331123446617565,0.00314524793487195,0.00228670244335355,0.00126589556004955,"GID_3032","Tsukuba","Japan","Lake Kasumigaura",36.0859,140.4005167,2010-05-18,52.2,22.73333333,0.8,0.71393,"Lake Kasumigaura_2010_05"
"7907","GID_3033",0.00442005718345114,0.006398336813385,0.0140273846158254,0.00643639233536685,0.00872326495173378,0.00255639818316392,0.0023282928227859,0.00182258169116391,0.0011401704808364,"GID_3033","Tsukuba","Japan","Lake Kasumigaura",36.06348333,140.40255,2010-05-18,41.6,18.56666667,0.7,0.59878,"Lake Kasumigaura_2010_05"
"7908","GID_3034",0.00408691366478235,0.00605299142757938,0.0133468367610517,0.0062596133027349,0.00840745553384394,0.00250190571896722,0.00234799913221375,0.00185043266792595,0.00127774338727614,"GID_3034","Tsukuba","Japan","Lake Kasumigaura",36.03285,140.4064167,2010-05-18,36.6,18.16666667,0.75,0.566230933,"Lake Kasumigaura_2010_05"
"7909","GID_3035",0.00449663352592485,0.00634220006856414,0.0142648045628444,0.00626407827591667,0.00844792847379892,0.00208423939248202,0.00184442893570267,0.00123644412432723,0.000641178598447478,"GID_3035","Tsukuba","Japan","Lake Kasumigaura",36.00888333,140.4364667,2010-05-18,37,18.63333333,0.7,0.50666,"Lake Kasumigaura_2010_05"
"7910","GID_3036",0.00405894711804995,0.00613801354129868,0.0142684474380104,0.00676574208998532,0.009056693239666,0.00259105517821076,0.002289736600966,0.00170200639312351,0.000818637639998759,"GID_3036","Tsukuba","Japan","Lake Kasumigaura",35.99268333,140.4537667,2010-05-18,38.6,18.93333333,0.65,0.543200933,"Lake Kasumigaura_2010_05"
"7911","GID_3037",0.00421717201678252,0.00632990047601907,0.014578051930892,0.00769749535418603,0.0105417829619471,0.00342963022671229,0.00325036900029256,0.00239245766795664,0.00135176319926134,"GID_3037","Tsukuba","Japan","Lake Kasumigaura",35.9768,140.4728333,2010-05-18,44.8,23.46666667,0.6,0.62181,"Lake Kasumigaura_2010_05"
"7912","GID_3038",0.00639938893258276,0.00863476017611408,0.0159571850248135,0.00857981838780242,0.0134674574915618,0.00430416593296275,0.00358244132874379,0.00216569759758362,0.000796539645789798,"GID_3038","Tsukuba","Japan","Lake Kasumigaura",36.08186667,140.2143667,2010-05-18,62.5,19.46666667,0.65,0.94423,"Lake Kasumigaura_2010_05"
"7913","GID_3039",0.0056379234408437,0.00830508846170608,0.0146642215484327,0.00909636942338049,0.0128970422616212,0.00448182779896476,0.00441815298699188,0.00331395334629133,0.00204832872882753,"GID_3039","Tsukuba","Japan","Lake Kasumigaura",36.07985,140.2230667,2010-05-18,68.2,21.83333333,0.75,0.999809067,"Lake Kasumigaura_2010_05"
"7914","GID_304",0.00795617470473603,0.0178864205004395,0.0319377304600449,0.0257616863918451,0.0208612322738451,0.00551525652600215,0.00530664106515738,0.00346179386307991,0.00125821743142073,"GID_304","CSIRO","Australia","Lake Victoria",-34.0315863,141.2963166,2020-07-30,8.303,19.778,0.36,1.1022,"Lake Victoria_2020_07"
"7915","GID_3040",0.0052712860050476,0.00792059501031546,0.0146726976642251,0.00823457931335463,0.0136277326924312,0.00488340380301308,0.00458891408063581,0.00323197687255171,0.00178321883764514,"GID_3040","Tsukuba","Japan","Lake Kasumigaura",36.07121667,140.23085,2010-05-18,83.4,25.46666667,0.65,0.930719067,"Lake Kasumigaura_2010_05"
"7916","GID_3041",0.00623160960299928,0.00895926248809426,0.0180549135545563,0.0101533928318993,0.0150911223766024,0.00528058950217215,0.00476651723858006,0.00366948228589485,0.00229903111237288,"GID_3041","Tsukuba","Japan","Lake Kasumigaura",36.06431667,140.23375,2010-05-18,55.9,27.23333333,0.65,0.848118133,"Lake Kasumigaura_2010_05"
"7917","GID_3042",0.00628614856941281,0.00842152246876026,0.0159497489833399,0.00805200969861321,0.012857019337724,0.00436508498135792,0.00406406935680819,0.00298209117916854,0.00172994282155531,"GID_3042","Tsukuba","Japan","Lake Kasumigaura",36.05261667,140.2536,2010-05-18,60.3,22.9,0.7,0.82908,"Lake Kasumigaura_2010_05"
"7918","GID_3043",0.00526571515382247,0.00789754911729343,0.0163984516953514,0.00838837085858687,0.0134256453366976,0.00474965700526736,0.00452892092825556,0.00365543656490642,0.00252158232684287,"GID_3043","Tsukuba","Japan","Lake Kasumigaura",36.0486,140.2757833,2010-05-18,61.5,24.16666667,0.65,0.80605,"Lake Kasumigaura_2010_05"
"7919","GID_3044",0.00513408969331549,0.00771732783340985,0.0182564972075191,0.00831934750527048,0.0115408832209442,0.00337792293363722,0.00314709981029496,0.00255988324645074,0.00172721797571839,"GID_3044","Tsukuba","Japan","Lake Kasumigaura",36.04476667,140.2998833,2010-05-18,42.7,20.1,0.7,0.631329067,"Lake Kasumigaura_2010_05"
"7920","GID_3045",0.00546052964904332,0.0079478677453174,0.0168098991436082,0.00842068623939898,0.011856980116848,0.0040350670697223,0.0039141370295688,0.00329371798601835,0.00242159986419194,"GID_3045","Tsukuba","Japan","Lake Kasumigaura",36.04368333,140.3227167,2010-05-18,44.9,19.93333333,0.7,0.635320933,"Lake Kasumigaura_2010_05"
"7921","GID_3046",0.00504839791894053,0.00727587179593087,0.016079540634421,0.00728589743469572,0.010339858458347,0.00290510218419494,0.00273372497558522,0.00223743842363323,0.00149102827009149,"GID_3046","Tsukuba","Japan","Lake Kasumigaura",36.04261667,140.35425,2010-05-18,40.6,19.33333333,0.65,0.608299067,"Lake Kasumigaura_2010_05"
"7922","GID_3047",0.00675579470048397,0.00918685273886613,0.0190469019212687,0.00890501502093438,0.0119090879810654,0.00377819367342269,0.00360855739146204,0.00294253290302794,0.00214974997321659,"GID_3047","Tsukuba","Japan","Lake Kasumigaura",36.03961667,140.3749833,2010-05-18,40.7,18.3,0.7,0.566230933,"Lake Kasumigaura_2010_05"
"7923","GID_3048",0.00658486998568069,0.0083667019471565,0.0167806460367243,0.00777385719439728,0.0105872167354753,0.00311988816971024,0.00284999461594184,0.00205159577523475,0.00131381625993783,"GID_3048","Tsukuba","Japan","Lake Kasumigaura",36.02118333,140.3911667,2010-05-18,40.3,19,0.65,0.562239067,"Lake Kasumigaura_2010_05"
"7924","GID_3049",0.00676905722512809,0.00985826434790442,0.022285039901951,0.0108085579871999,0.0151248712644318,0.00452613460547205,0.00424504349644979,0.00342658866949452,0.00225668721669923,"GID_3049","Tsukuba","Japan","Lake Kasumigaura",35.98945,140.3808167,2010-05-18,40.6,21.16666667,0.65,0.589260933,"Lake Kasumigaura_2010_05"
"7925","GID_305",0.0125214561871054,0.0205998126713915,0.0325924308952624,0.024119009124957,0.0238279750830494,0.00904305295876775,0.009453396312945,0.00660136711585575,0.00331974408921673,"GID_305","CSIRO","Australia","Wachtels Lagoon",-34.238669,140.3653553,2020-10-21,7.487,42.178,0.31,0.468,"Wachtels Lagoon_2020_10"
"7926","GID_3050",0.0050857993550675,0.00772412299789949,0.018277960476944,0.00857295467060502,0.0113690178976351,0.00333707311874606,0.00316696487861978,0.00271333384188527,0.00204394305757489,"GID_3050","Tsukuba","Japan","Lake Kasumigaura",35.9995,140.4142,2010-05-18,39.9,18,0.75,0.562239067,"Lake Kasumigaura_2010_05"
"7927","GID_3051",0.00381510164972987,0.00532190952827367,0.00929571539965791,0.00509800270759111,0.00522039335454122,0.00128810248902677,0.00132552494550411,0.000940108404746897,0.000572877744880316,"GID_3051","Tsukuba","Japan","Lake Kasumigaura",35.96472222,140.4891667,2013-07-11,24.93232,12.85,0.7,0.808353,"Lake Kasumigaura_2013_07"
"7928","GID_3052",0.00413818372402597,0.00597413406705492,0.0102696424230077,0.0053878849229413,0.00679689319895418,0.00196313241044776,0.00189207737997077,0.00152508983195272,0.00103810009954084,"GID_3052","Tsukuba","Japan","Lake Kasumigaura",36.03727778,140.4045,2013-07-11,38.9072,12.75,0.8,0.73696,"Lake Kasumigaura_2013_07"
"7929","GID_3053",0.00571280421598136,0.00775114935479366,0.0138364960847189,0.00681671473222393,0.00976918971367378,0.00312896494282664,0.00315833058421904,0.00230519905932704,0.00136491557447952,"GID_3053","Tsukuba","Japan","Lake Kasumigaura",36.13883333,140.3399722,2013-07-11,62.33312,21.26666667,0.6,1.31271,"Lake Kasumigaura_2013_07"
"7930","GID_3054",0.00779403531552526,0.00998882965989724,0.0157224074877116,0.00875985596382701,0.00984064223498268,0.00294025630670921,0.00289742410624301,0.00188515764385601,0.00105229340462223,"GID_3054","Tsukuba","Japan","Lake Kasumigaura",36.05386111,140.2474444,2013-07-11,34.8956,18.1,0.5,0.877443,"Lake Kasumigaura_2013_07"
"7931","GID_3055",0.00474918865090876,0.00688377755285084,0.0126330963624128,0.00710602453606524,0.010101888011842,0.00349468873343114,0.00354635392787498,0.00277528096759201,0.00181064893249224,"GID_3055","Tsukuba","Japan","Lake Kasumigaura",36.08027778,140.223,2013-07-11,63.80176,18.96666667,0.4,0.962654,"Lake Kasumigaura_2013_07"
"7932","GID_3056",0.00354134703738468,0.00526251876495633,0.0097727118122072,0.0055865329750196,0.0072525376161324,0.00247616356593438,0.00247784604009361,0.00206792475302926,0.00150730091875877,"GID_3056","Tsukuba","Japan","Lake Kasumigaura",35.96436111,140.4893611,2013-08-07,49.9824,19.76666667,0.7,0.845201,"Lake Kasumigaura_2013_08"
"7933","GID_3057",0.0033051371305458,0.00511752818171911,0.0100088949675003,0.0047273203764457,0.00751706843980216,0.00221447085037309,0.00216861601241524,0.00169058025469882,0.00105669031486229,"GID_3057","Tsukuba","Japan","Lake Kasumigaura",36.03730556,140.4042222,2013-08-07,75.036,18.4,0.75,0.822171,"Lake Kasumigaura_2013_08"
"7934","GID_3058",0.00434395086995186,0.00636749456992074,0.0118464155392284,0.00580834218762028,0.00871067027491344,0.00269920479837101,0.00275243571797453,0.00201905735531161,0.00131174254324446,"GID_3058","Tsukuba","Japan","Lake Kasumigaura",36.05386111,140.2472222,2013-08-07,65.043,20.46666667,0.65,0.94423,"Lake Kasumigaura_2013_08"
"7935","GID_3059",0.00467894881015295,0.00649422898952076,0.011369564925236,0.0063234019768852,0.0100566408398059,0.00386498797020903,0.00395657290400464,0.00299282190663648,0.0019548517429961,"GID_3059","Tsukuba","Japan","Lake Kasumigaura",36.07988889,140.2232778,2013-08-07,93.5007,25.33333333,0.55,1.098531,"Lake Kasumigaura_2013_08"
"7936","GID_306",0.00920273954283151,0.0229670370137704,0.0449050549964425,0.0353668038613427,0.0337387341117157,0.0110786921132766,0.011701472857055,0.00774873750363676,0.00315515553697306,"GID_306","CSIRO","Australia","Wachtels Lagoon",-34.2312038,140.3679337,2020-10-21,20.351,37.111,0.31,1.1639,"Wachtels Lagoon_2020_10"
"7937","GID_3060",0.00422109966778214,0.00599007839532514,0.0101455216560639,0.00734948807667227,0.00885560177201805,0.00323985980140753,0.00312522667831523,0.00237872543735153,0.0014840940145803,"GID_3060","Tsukuba","Japan","Lake Kasumigaura",35.96425,140.4883056,2013-10-03,72.845,19,0.5,1.522283,"Lake Kasumigaura_2013_10"
"7938","GID_3061",0.00410035639672557,0.00650805281548963,0.0112029628860977,0.00644462982714074,0.0075774786617053,0.00255790503970553,0.00245219420284323,0.00200626970234783,0.00139354793403668,"GID_3061","Tsukuba","Japan","Lake Kasumigaura",36.03663889,140.40375,2013-10-03,64.8869,16.6,0.7,0.916594,"Lake Kasumigaura_2013_10"
"7939","GID_3062",0.00532723433817224,0.00706739409551063,0.0111890809812178,0.0072354605589059,0.00921667211868655,0.00367300031011895,0.00372358197820801,0.00282947280588238,0.00183396260907859,"GID_3062","Tsukuba","Japan","Lake Kasumigaura",36.13852778,140.3400556,2013-10-03,87.2172,25.73333333,0.5,1.453193,"Lake Kasumigaura_2013_10"
"7940","GID_3063",0.00584711163900555,0.00785795034026215,0.0117206170556726,0.00765840291611353,0.00748280977836732,0.00229142330910454,0.00233316818089047,0.00168390142758349,0.00111788521839387,"GID_3063","Tsukuba","Japan","Lake Kasumigaura",36.08019444,140.2226944,2013-10-03,42.8525,15.56666667,0.6,1.342649,"Lake Kasumigaura_2013_10"
"7941","GID_3064",0.00466171054277487,0.00692964480723865,0.0118992696034762,0.00656231442905305,0.00586479327038837,0.00169693198467843,0.00137880293593034,0.00104794480733177,0.000621263196758647,"GID_3064","Tsukuba","Japan","Lake Kasumigaura",35.96411111,140.4891111,2014-01-28,14.02512,11.4,0.8,0.711627,"Lake Kasumigaura_2014_01"
"7942","GID_3065",0.00377121103757842,0.00576546634063542,0.00953766127358026,0.00489431269457938,0.00425896755254384,0.00113229411441626,0.00090832448443749,0.000665659997360979,0.000345509407681376,"GID_3065","Tsukuba","Japan","Lake Kasumigaura",36.03680556,140.4045833,2014-01-28,12.60776,8.666666667,0.9,0.743869,"Lake Kasumigaura_2014_01"
"7943","GID_3066",0.00415010057117703,0.00601785577616689,0.0101272571369004,0.00519216445868272,0.00509848267801057,0.00157185673627144,0.00127118849278997,0.000988529077246337,0.000592988224520335,"GID_3066","Tsukuba","Japan","Lake Kasumigaura",36.13886111,140.3394444,2014-01-28,22.35872,9.166666667,0.7,0.743869,"Lake Kasumigaura_2014_01"
"7944","GID_3067",0.00702498374870716,0.00983995455616294,0.0142468176339354,0.00944153826661405,0.00870014381192813,0.00285777766997636,0.00241706422859473,0.00185988954620454,0.00104069942422741,"GID_3067","Tsukuba","Japan","Lake Kasumigaura",36.05372222,140.2476111,2014-01-28,13.14296,15.06666667,0.55,1.091622,"Lake Kasumigaura_2014_01"
"7945","GID_3068",0.00690217334272336,0.00948129999598652,0.0143420288009515,0.00886021197310117,0.0082547331219984,0.00260538804660348,0.0021989385587647,0.00166516269102675,0.00095374557435787,"GID_3068","Tsukuba","Japan","Lake Kasumigaura",36.08022222,140.2227222,2014-01-28,15.88592,11.93333333,0.8,0.971866,"Lake Kasumigaura_2014_01"
"7946","GID_3069",0.00452217021636624,0.00653583408911374,0.0123485223763537,0.00562785748641956,0.00630056610439125,0.00162794875756034,0.0012869008626372,0.000863839024668855,0.000386382448255471,"GID_3069","Tsukuba","Japan","Lake Kasumigaura",35.96413889,140.4867222,2014-03-12,28.69968,10.95,0.7,0.660961,"Lake Kasumigaura_2014_03"
"7947","GID_307",0.00445306439575416,0.012983882719125,0.0290699179891155,0.0231529686204686,0.0230231279083898,0.00692171719609356,0.00747937119568565,0.00490654118038907,0.00184619080247619,"GID_307","CSIRO","Australia","Wachtels Lagoon",-34.2342,140.3818997,2020-10-21,19.281,38,0.34,1.2293,"Wachtels Lagoon_2020_10"
"7948","GID_3070",0.00489885588387254,0.00669983795993575,0.0118141829822308,0.00528515168191193,0.00619869845274754,0.00190346595066432,0.0015578384177197,0.00120930284293649,0.000829106501974773,"GID_3070","Tsukuba","Japan","Lake Kasumigaura",36.03725,140.4041389,2014-03-12,34.24584,11.65,0.7,0.704718,"Lake Kasumigaura_2014_03"
"7949","GID_3071",0.00469522375509967,0.00617995753052353,0.0103360592180599,0.00511605933108788,0.0061834768714305,0.00191487313279614,0.00158325627624565,0.00110226797454489,0.000623005933924232,"GID_3071","Tsukuba","Japan","Lake Kasumigaura",36.13866667,140.3401389,2014-03-12,41.48496,12,0.6,NA,"Lake Kasumigaura_2014_03"
"7950","GID_3072",0.00484907939171877,0.0070827383131178,0.0120891655020654,0.00628598810924506,0.00725695809533827,0.00223361456106397,0.00189482004756627,0.00137158578789624,0.000745290000516979,"GID_3072","Tsukuba","Japan","Lake Kasumigaura",36.05377778,140.24725,2014-03-12,33.2808,16.35,0.5,0.720839,"Lake Kasumigaura_2014_03"
"7951","GID_3073",0.00720745409648624,0.00956253636120389,0.0147680922014475,0.00829991854673554,0.00840356588344996,0.00255657896359081,0.00222870197921022,0.00170395756333966,0.00102213603536198,"GID_3073","Tsukuba","Japan","Lake Kasumigaura",36.08027778,140.223,2014-03-12,20.06904,11.1,0.6,0.911988,"Lake Kasumigaura_2014_03"
"7952","GID_3074",0.00286393361708514,0.00455086340001597,0.00782351508479033,0.00452166787739936,0.00502356818955897,0.00156316403131051,0.00141869589492025,0.0011077595849397,0.000637271691965802,"GID_3074","Tsukuba","Japan","Lake Kasumigaura",36.03708333,140.4041111,2015-11-11,16.7923,17.4,0.7,0.978775,"Lake Kasumigaura_2015_11"
"7953","GID_3075",0.00348249627511978,0.00655620325382787,0.0115777963609772,0.0075249032313847,0.0077861157211445,0.00250215308061434,0.00237394561951373,0.00199436546380136,0.00136892254897533,"GID_3075","Tsukuba","Japan","Lake Kasumigaura",36.13794444,140.3398333,2015-11-11,54.19266667,16.05,0.7,0.969563,"Lake Kasumigaura_2015_11"
"7954","GID_3076",0.00293900599816593,0.00417670576359962,0.00660610259774141,0.00407371896089376,0.00547889490109887,0.00193648689286723,0.0017912027727694,0.00145401062505542,0.00099056767534014,"GID_3076","Tsukuba","Japan","Lake Kasumigaura",36.05447222,140.2468611,2015-11-11,27.0608,15.18333333,0.72,1.100834,"Lake Kasumigaura_2015_11"
"7955","GID_3077",0.00302045181157716,0.00460404057162055,0.00777536336396977,0.00576775968647115,0.00660632521762635,0.00264848231218877,0.00243038915436088,0.00197305649240756,0.00124591487876024,"GID_3077","Tsukuba","Japan","Lake Kasumigaura",35.96477778,140.4886667,2015-11-27,39.17195556,25.21111111,0.65,0.999502,"Lake Kasumigaura_2015_11"
"7956","GID_3078",0.00427590931932703,0.00617077917907018,0.00982253580315548,0.00635552558605707,0.00647604734937793,0.00214119764539862,0.00193516157908528,0.0015013211284281,0.000916987533571433,"GID_3078","Tsukuba","Japan","Lake Kasumigaura",36.03708333,140.4041111,2015-11-27,24.40617778,18.49444444,0.73,0.962654,"Lake Kasumigaura_2015_11"
"7957","GID_3079",0.00453368608973515,0.00653446709578284,0.00984583436803409,0.00702083415768378,0.00741698024815043,0.00263327964619988,0.00236146098673143,0.00189388175432471,0.00121616511200741,"GID_3079","Tsukuba","Japan","Lake Kasumigaura",36.05452778,140.2474444,2015-11-27,30.9426,24.98888889,0.58,1.054774,"Lake Kasumigaura_2015_11"
"7958","GID_308",0.000462385175126215,0.00112118911880474,0.00231648183714155,0.00211086141678225,0.00180225710662802,0.00031917434716974,0.000288559833110413,0.000201829527334226,4.33880005486543e-05,"GID_308","LabISA-INPE","Brazil","Mamiraua",-2.896861,-64.980194,2016-08-17,10.63,4,1.8,5.27,"Mamiraua_2016_08"
"7959","GID_3080",0.003576560275106,0.00479237936301033,0.00731240456137412,0.00439567678316553,0.00479456036281009,0.00149406092913638,0.00128791127584044,0.000902619591284543,0.000477980559454581,"GID_3080","Tsukuba","Japan","Lake Kasumigaura",36.08094444,140.2228056,2015-11-27,38.39202222,14.37222222,0.82,0.951139,"Lake Kasumigaura_2015_11"
"7960","GID_3081",0.00260743121932743,0.00421859461641179,0.00761877801428404,0.00431102236740099,0.00548470611695557,0.00181943792191607,0.00152994506409361,0.00121918582177178,0.000782948416346838,"GID_3081","Tsukuba","Japan","Lake Kasumigaura",35.96691667,140.4861111,2016-01-13,40.952,17.82222222,0.7,0.720839,"Lake Kasumigaura_2016_01"
"7961","GID_3082",0.00259594454514089,0.00440959421080227,0.00716039010174511,0.00358310460518938,0.00323567930040426,0.000834126021467748,0.000699201310663276,0.00048694932648172,0.000228356183525832,"GID_3082","Tsukuba","Japan","Lake Kasumigaura",36.05302778,140.25,2016-01-13,12.91678889,5.655555556,1.2,0.647143,"Lake Kasumigaura_2016_01"
