"","station_id","B1","B2","B3","B4","B5","B6","B7","B8","B8A","id","organization","region","local","lat","long","date","chla","tss","secchi","acdom440","local_year_month"
"7762","GID_2901",0.0114064335567977,0.0155264998034062,0.0216017676504003,0.0118591727446742,0.0101079960027474,0.00375799760325544,0.00379379989701297,0.00292080315906631,0.00205337135169143,"GID_2901","NIGLAS","China","Taihu",31.45,120.153,2011-05-01,18.61576,20.04,0.4,0.399406,"Taihu_2011_05"
"7763","GID_2902",0.0112388896359996,0.0153317450926105,0.0227194704888849,0.0123124892140192,0.0128398144776716,0.00476218131509441,0.00480868899664083,0.00372520796879621,0.00262261129284818,"GID_2902","NIGLAS","China","Taihu",31.428,120.148,2011-05-01,27.6054,26.36,0.3,0.466522,"Taihu_2011_05"
"7764","GID_2903",0.0106941201531146,0.0148900664388556,0.0218255278459349,0.0119114145196875,0.0113366750465674,0.00404604082836723,0.00403591063662389,0.00304722744694343,0.00208480671273923,"GID_2903","NIGLAS","China","Taihu",31.402,120.143,2011-05-01,26.2732,20.12,0.4,0.497448,"Taihu_2011_05"
"7765","GID_2904",0.0192464946387116,0.0255829572482815,0.0361315107476755,0.0289620117717494,0.0309040660533358,0.0164357628843554,0.0169283869843159,0.0133900811337714,0.00953506056867314,"GID_2904","NIGLAS","China","Taihu",31.381,120.1189,2011-05-02,35.2142,83.5,0.13,0.633654,"Taihu_2011_05"
"7766","GID_2905",0.0181680313305108,0.0237803371548239,0.0329909206538324,0.0277694898464094,0.0277939526604622,0.0151536506078382,0.0157958835294811,0.0126636003952053,0.00926588605127182,"GID_2905","NIGLAS","China","Taihu",31.368,120.097,2011-05-02,16.42205,87.75,0.15,0.751436,"Taihu_2011_05"
"7767","GID_2906",0.0134370636490664,0.0185216194633293,0.0261624625010443,0.0238065261767253,0.0221466673810093,0.0109020975554998,0.0113632576514796,0.00853258246308422,0.00546710440143499,"GID_2906","NIGLAS","China","Taihu",31.356,120.067,2011-05-02,10.8649,81.1,0.15,0.941598,"Taihu_2011_05"
"7768","GID_2907",0.0220828033809394,0.0282869996100799,0.0372736524722545,0.0342927312066978,0.032878485575438,0.019417446397736,0.0200228274096237,0.016565923322962,0.0126316045460957,"GID_2907","NIGLAS","China","Taihu",31.352,120.041,2011-05-02,14.1622,77.25,0.15,2.762284,"Taihu_2011_05"
"7769","GID_2908",0.0233086729418357,0.0290934482837585,0.0383381145958072,0.0349069744451399,0.0346691957804696,0.0214552228658779,0.0222136136076277,0.0187921077754923,0.0147705176902198,"GID_2908","NIGLAS","China","Taihu",31.347,120.015,2011-05-02,16.8482,95,0.15,2.836638,"Taihu_2011_05"
"7770","GID_2909",0.0233355089936185,0.0292632617839478,0.0391926030767765,0.0356503290227766,0.0389454059977528,0.0268059851561024,0.0277056116898221,0.0237562436278278,0.0189375544268445,"GID_2909","NIGLAS","China","Taihu",31.347,119.99,2011-05-02,22.269,115.4666667,0.1,1.122548,"Taihu_2011_05"
"7771","GID_291",0.00121251806190837,0.00515616654115983,0.0129676913441812,0.0129220511038452,0.0144784574742594,0.0058782972710988,0.00598688621252302,0.00409850482609389,0.00192074604856233,"GID_291","CSIRO","Australia","Lake Burley Griffin",-35.2964142,149.1018958,2020-12-18,43.288,15.333,0.5,4.9426,"Lake Burley Griffin_2020_12"
"7772","GID_2910",0.0191411559981201,0.0240125263481897,0.033030183739832,0.0287734676310125,0.0321667594574384,0.019927003172086,0.0204908246544114,0.0174287223204829,0.0139356126229192,"GID_2910","NIGLAS","China","Taihu",31.3685,120.0072,2011-05-02,29.02133333,77.86666667,0.15,1.316,"Taihu_2011_05"
"7773","GID_2911",0.0173994660889324,0.0219297687562288,0.0286802399659022,0.0261819667650702,0.0230356120840886,0.0125472559440225,0.0127915204716966,0.0108816259084498,0.00867964514921637,"GID_2911","NIGLAS","China","Taihu",31.3847,120.0209,2011-05-02,6.23595,42.4,0.2,1.293628,"Taihu_2011_05"
"7774","GID_2912",0.0172907346177407,0.022123572004973,0.0293160108034134,0.0244628210409297,0.0207822213246203,0.0110720682678772,0.0111888386133064,0.00973475716046119,0.00807835238103362,"GID_2912","NIGLAS","China","Taihu",31.4107,120.036,2011-05-02,7.99155,26.95,0.3,1.346268,"Taihu_2011_05"
"7775","GID_2913",0.0196210552388457,0.0247744945357966,0.0334018325458615,0.0275155956434974,0.0241556022024617,0.0129033497851649,0.0130168405705181,0.0112329954604238,0.00920159070683384,"GID_2913","NIGLAS","China","Taihu",31.4378,120.0429,2011-05-02,8.3133,27.85,0.35,2.265494,"Taihu_2011_05"
"7776","GID_2914",0.0203450878166208,0.0251286088094182,0.0338710215879345,0.0299430587286453,0.0303773050201055,0.0174542996633385,0.0178321187437894,0.0151637239846603,0.0120386713854423,"GID_2914","NIGLAS","China","Taihu",31.4641,120.0437,2011-05-02,17.30055,45.9,0.2,1.25349,"Taihu_2011_05"
"7777","GID_2915",0.0121406283773781,0.0180811590823384,0.0271604939084027,0.0157254287818869,0.0138925612944094,0.00343904597146493,0.00319445454527536,0.00178826220590729,0.000271686919558351,"GID_2915","NIGLAS","China","Taihu",31.3821,120.2419,2011-05-04,20.31044,42.52,0.3,1.052142,"Taihu_2011_05"
"7779","GID_2917",0.010933188485683,0.0162053498989973,0.0240478082704853,0.0145182565901424,0.0121946655863951,0.00305617959867171,0.00294067879999114,0.0016218892407347,0.000398182843071017,"GID_2917","NIGLAS","China","Taihu",31.409,120.3256,2011-05-04,14.52216,24.48,0.35,1.514058,"Taihu_2011_05"
"7780","GID_2918",0.00894640958382904,0.013647246699636,0.021879348788648,0.0122309114013826,0.0113921590263927,0.00285557617078399,0.0027377179032666,0.00163665192546689,0.000501181751272439,"GID_2918","NIGLAS","China","Taihu",31.4236,120.3682,2011-05-04,25.2448,23.24,0.35,1.297576,"Taihu_2011_05"
"7782","GID_292",0.00115715795710233,0.00458618884910877,0.0107844111930486,0.0114489425690788,0.0114342241892588,0.0042704115349419,0.00430699009669722,0.00292745754608261,0.00134340210567614,"GID_292","CSIRO","Australia","Lake Burley Griffin",-35.2880864,149.0976313,2020-12-18,16.805,11.333,0.52,4.9083,"Lake Burley Griffin_2020_12"
"7783","GID_2920",0.0190986844657824,0.0252756051823059,0.0339595059934653,0.0261533196718686,0.0205637308118296,0.00806162652228092,0.00819126548679889,0.00611177903277305,0.00379025369765563,"GID_2920","NIGLAS","China","Taihu",31.1819,120.3328,2011-05-04,3.4826,45.96,0.25,0.989632,"Taihu_2011_05"
"7784","GID_2921",0.0160157792095705,0.0221051205826435,0.0294755418108972,0.0187763347813712,0.0134605100314056,0.00378465197462684,0.00383342392864943,0.00266828065825105,0.00136830868148874,"GID_2921","NIGLAS","China","Taihu",31.2003,120.3072,2011-05-04,4.94884,24.2,0.3,0.62839,"Taihu_2011_05"
"7785","GID_2922",0.0137735604045306,0.0200850653282183,0.0316753211277231,0.0201302601269752,0.0191945208504796,0.00821467114202494,0.0082771224101694,0.00640939896220568,0.00440216103382231,"GID_2922","NIGLAS","China","Taihu",31.2143,120.2796,2011-05-05,7.71256,32.76,0.25,0.796838,"Taihu_2011_05"
"7786","GID_2923",0.0200211714858309,0.0274980227386912,0.0369181801880406,0.0254367353539748,0.0190248551985421,0.00602365919283193,0.00617891990526019,0.00439120763579979,0.00239420629572716,"GID_2923","NIGLAS","China","Taihu",31.2267,120.25,2011-05-05,4.57548,30.64,0.3,0.571802,"Taihu_2011_05"
"7787","GID_2924",0.0146340898049792,0.0212756040365124,0.0306516431191705,0.0198693203009827,0.0155937038850548,0.00420470437591712,0.00428111250757294,0.00234565035408404,0.000442917269310736,"GID_2924","NIGLAS","China","Taihu",31.2388,120.2176,2011-05-05,13.1016,32.52,0.2,0.619836,"Taihu_2011_05"
"7790","GID_2927",0.0144573970630019,0.0204213361913195,0.0299860956783775,0.0214742318709795,0.0179377094178079,0.00695769574527797,0.00671539652772684,0.00362603217769348,0.00122050858284851,"GID_2927","NIGLAS","China","Taihu",31.1318,120.3625,2011-05-05,6.7252,55.84,0.15,2.454998,"Taihu_2011_05"
"7791","GID_2928",0.0132106015718995,0.0187475106730655,0.0254397274365512,0.016383170764373,0.0117098807541736,0.00255968709940484,0.00254138049667498,0.00115575373603775,-0.000144201566795068,"GID_2928","NIGLAS","China","Taihu",31.0659,120.3215,2011-05-05,5.5181,25.84,0.3,2.502374,"Taihu_2011_05"
"7793","GID_293",0.00304977275117414,0.00603739926009777,0.00930372534962556,0.00793530119404756,0.00874918584607464,0.00409827181032121,0.00422501011116531,0.00287287574867125,0.000947248625370518,"GID_293","CSIRO","Australia","Western Treatment Plant",-38.0105,144.5809,2020-03-09,20.15,50,0.27,2.642,"Western Treatment Plant_2020_03"
"7795","GID_2931",0.0162063118059812,0.0229507725355514,0.0304843370255594,0.0191632279101123,0.0124416191268568,0.00244435080910295,0.00262652925360107,0.00149524183331489,0.00022973427715745,"GID_2931","NIGLAS","China","Taihu",30.9841,120.317,2011-05-05,1.75204,23.64,0.25,2.478686,"Taihu_2011_05"
"7796","GID_2932",0.0202596568754437,0.02778662409918,0.0376255626219848,0.02855446640353,0.0218281093412533,0.00749148993545483,0.00792966050442221,0.00569977611337798,0.00317689008817246,"GID_2932","NIGLAS","China","Taihu",30.975,120.1543,2011-05-05,4.24432,37.6,0.2,0.453362,"Taihu_2011_05"
"7797","GID_2933",0.012102746050979,0.0186258942615273,0.0408245096688087,0.023394032872096,0.0375106871701362,0.0267713727539037,0.0269063797900722,0.0230457262791459,0.0193470917667062,"GID_2933","NIGLAS","China","Taihu",30.9584,120.2358,2011-05-05,6.5692,41.44,0.2,2.267468,"Taihu_2011_05"
"7798","GID_2934",0.0209111430967354,0.027955430990084,0.0417298309116518,0.0313581501895984,0.0312695473059728,0.0147627353866571,0.0155511011797203,0.0119398921456287,0.00788988236145423,"GID_2934","NIGLAS","China","Taihu",30.9677,120.1968,2011-05-05,9.6743,62.68,0.15,2.695826,"Taihu_2011_05"
"7799","GID_2935",0.0214777264480737,0.0281522604461088,0.0383328077483165,0.0310846585991585,0.0281749515707269,0.0134001283257223,0.0140977546750932,0.0108327198946545,0.00716949802769821,"GID_2935","NIGLAS","China","Taihu",30.9552,120.1403,2011-05-05,12.51666667,68.24,0.1,0.508634,"Taihu_2011_05"
"7801","GID_2937",0.023171014764212,0.0305634293080104,0.040025750278631,0.0319446322433872,0.0256752927735426,0.0101430908225891,0.0106721031337588,0.00788657113601243,0.00481744536427144,"GID_2937","NIGLAS","China","Taihu",31.0233,120.101,2011-05-07,4.492666667,46.64,0.15,2.47408,"Taihu_2011_05"
"7802","GID_2938",0.0222187144940054,0.029309163557513,0.0385286846409702,0.0323847815523014,0.0272459689625273,0.0117851113841184,0.0125388723788095,0.00934917578603841,0.0058420567044293,"GID_2938","NIGLAS","China","Taihu",31.0709,120.0475,2011-05-07,4.935866667,63.2,0.15,2.318792,"Taihu_2011_05"
"7803","GID_2939",0.020647096120808,0.0275548267420181,0.0365536159213531,0.028810838227663,0.0233549993095629,0.00910201312101555,0.00962343506060893,0.00706993709571353,0.00426240727337766,"GID_2939","NIGLAS","China","Taihu",31.1238,120.0123,2011-05-07,5.1754,48,0.15,0.513898,"Taihu_2011_05"
"7804","GID_294",0.000446223479720725,0.00186898699796894,0.00438433941977305,0.00467037192924554,0.00509752699668366,0.00139946280619319,0.00155552545565563,0.00104312421505764,0.00031953113114767,"GID_294","CSIRO","Australia","Lake Tuggeranong",-35.40916111,149.0663889,2020-02-19,39.841,21.143,0.45,2.5927,"Lake Tuggeranong_2020_02"
"7805","GID_2940",0.0181340171264846,0.024370144238465,0.0330706503056792,0.0253394700323642,0.0218126518875422,0.00806973315492723,0.00860419609772177,0.00605879215330346,0.00339107702725586,"GID_2940","NIGLAS","China","Taihu",31.1848,119.9902,2011-05-07,9.664266667,49.8,0.2,2.449734,"Taihu_2011_05"
"7806","GID_2941",0.0192294877248625,0.0255947612792957,0.0341819918778109,0.0250106997316036,0.0215526391131819,0.00834420754722225,0.00871974176208273,0.00637380628889601,0.00388566153352438,"GID_2941","NIGLAS","China","Taihu",31.2446,119.9651,2011-05-07,13.0236,43.6,0.2,2.427362,"Taihu_2011_05"
"7807","GID_2942",0.0142658577001231,0.019874602283999,0.0290472019936835,0.0258522856663536,0.028585118046173,0.0171879866384419,0.0184665290720518,0.0146211802751733,0.0102485429333036,"GID_2942","NIGLAS","China","Taihu",31.3193,119.9332,2011-05-08,46.70066667,150.6,0.07,2.079938,"Taihu_2011_05"
"7809","GID_2944",0.0122706561341253,0.0183257116774674,0.030795995616756,0.0202763294146576,0.0300981647943064,0.0154643144025733,0.0164664136647904,0.0126885972478306,0.00843854442132641,"GID_2944","NIGLAS","China","Taihu",31.3084,119.9624,2011-05-08,42.1174,78.73333333,0.2,4.113816,"Taihu_2011_05"
"7810","GID_2945",0.0125572566771071,0.019133550594824,0.0293503986455318,0.0224917693197869,0.0233498513626818,0.00965989792595639,0.0104072084399346,0.0076464625971787,0.00454806677942443,"GID_2945","NIGLAS","China","Taihu",31.3019,119.981,2011-05-08,15.3303,55.33333333,0.15,4.16185,"Taihu_2011_05"
"7811","GID_2946",0.0218796362781079,0.0290454146550907,0.0411297563113366,0.0331027585451509,0.0294643309206284,0.0121424087053283,0.0116008717065899,0.00925812643576374,0.00617248863427213,"GID_2946","NIGLAS","China","Chaohu",31.5097,117.5532,2013-05-12,10.672,46,0.2,0.29811348,"Chaohu_2013_05"
"7812","GID_2947",0.020974580156925,0.0282342319258169,0.0403890649447113,0.0275377500153613,0.0248479987593426,0.0094101877938022,0.00896207095235373,0.00709169501229033,0.00466902790231444,"GID_2947","NIGLAS","China","Chaohu",31.5234,117.5165,2013-05-12,23.85733333,22,0.35,0.32574948,"Chaohu_2013_05"
"7813","GID_2948",0.0221640871110311,0.0300256652811027,0.0427966832026085,0.0275407693039277,0.0244980376020273,0.0087381448336615,0.0082191541983161,0.00643753583165428,0.00408353325835287,"GID_2948","NIGLAS","China","Chaohu",31.5366,117.4849,2013-05-12,17.512,22,0.45,0.3930234,"Chaohu_2013_05"
"7814","GID_2949",0.0151683491279663,0.0218497359204997,0.0332591929226692,0.0228307820376614,0.0227534498324739,0.00887232056846365,0.00842149881147383,0.00665296615068575,0.00428167512595543,"GID_2949","NIGLAS","China","Chaohu",31.5502,117.4484,2013-05-12,20.60933333,30,0.32,0.41469792,"Chaohu_2013_05"
"7815","GID_295",0.0156937411578391,0.0315556890301455,0.057876250443762,0.0718431026130434,0.0628948004973377,0.0277574507464897,0.0262579213784631,0.0173398786538809,0.00683393271514759,"GID_295","CSIRO","Australia","Lake Pamamaroo",-32.2550099,142.4343434,2020-08-01,1.643,118.667,0.11,2.3375,"Lake Pamamaroo_2020_08"
"7816","GID_2950",0.0117573261277283,0.0165576391276001,0.0256823473096935,0.0172464515180961,0.0179547962628042,0.00657297549657243,0.0061340437572711,0.00431802833190894,0.00222317938211027,"GID_2950","NIGLAS","China","Chaohu",31.5728,117.418,2013-05-12,29.36533333,14,0.35,0.2155937,"Chaohu_2013_05"
"7817","GID_2951",0.0148222940869356,0.0208171225530984,0.0318258303048014,0.0211739561352006,0.0215360297133337,0.00807635367287281,0.00766538782419422,0.00602022480241114,0.00382260358959104,"GID_2951","NIGLAS","China","Chaohu",31.5949,117.3953,2013-05-12,22.79333333,43,0.28,0.50153418,"Chaohu_2013_05"
"7818","GID_2952",0.0209586855959126,0.0271690398705753,0.0378378663051085,0.0275406588436688,0.0271029809294575,0.0118532474627632,0.0113475462303822,0.00909161833159849,0.00612487466634896,"GID_2952","NIGLAS","China","Chaohu",31.62,117.3702,2013-05-12,14.044,49,0.25,0.5593,"Chaohu_2013_05"
"7819","GID_2953",0.0172169895095833,0.0246503160161401,0.0362031061097729,0.0270460809043906,0.0263516080120233,0.0107065963792398,0.0103491648832309,0.00813807581345722,0.00515004699442724,"GID_2953","NIGLAS","China","Chaohu",31.6477,117.3485,2013-05-12,19.97733333,48,0.25,0.66052014,"Chaohu_2013_05"
"7820","GID_2954",0.0209954518307282,0.0276772577125259,0.0377673928620944,0.0292647741141696,0.0270057916474604,0.011547170393964,0.0111337967438904,0.00890204800488658,0.00593077015985249,"GID_2954","NIGLAS","China","Chaohu",31.6756,117.3305,2013-05-12,11.85333333,57,0.22,0.51803024,"Chaohu_2013_05"
"7821","GID_2955",0.0205215510645803,0.0276670497872404,0.0391032930987703,0.0268227653980696,0.0234312900481323,0.00839170343089375,0.00790363752017793,0.00622816842915156,0.00402067476106184,"GID_2955","NIGLAS","China","Chaohu",31.5111,117.5903,2013-05-12,12.636,32,0.3,0.39689244,"Chaohu_2013_05"
"7822","GID_2956",0.0176731900680454,0.0242230662985631,0.035511592816701,0.0238220412315764,0.0217497017201608,0.00788094067398235,0.00745671995423125,0.00590187449836995,0.00386889195381739,"GID_2956","NIGLAS","China","Chaohu",31.5269,117.6278,2013-05-12,16.23466667,31,0.35,0.53134158,"Chaohu_2013_05"
"7823","GID_2957",0.0195756174222479,0.0272297540427993,0.0398585742990974,0.0293299599295,0.0260921060504352,0.00966323112882935,0.00922447225222824,0.00730720967836541,0.00469877003266775,"GID_2957","NIGLAS","China","Chaohu",31.5499,117.6575,2013-05-12,12.35466667,22,0.25,0.49807968,"Chaohu_2013_05"
"7824","GID_2958",0.0198656498365899,0.0272937165713798,0.0391168596292988,0.0280512083815742,0.0245944518913006,0.00892819499447427,0.00846657647111773,0.00669362426744119,0.00429572694139883,"GID_2958","NIGLAS","China","Chaohu",31.5714,117.6863,2013-05-12,11.21466667,16,0.3,0.53482898,"Chaohu_2013_05"
"7825","GID_2959",0.0191163196157348,0.0266868293005076,0.0391667243846758,0.0262218606603566,0.0231825441637332,0.00800159550100833,0.0075580318626775,0.00594170576902132,0.00384555947515692,"GID_2959","NIGLAS","China","Chaohu",31.5901,117.714,2013-05-12,13.34,26,0.35,0.24304546,"Chaohu_2013_05"
"7826","GID_296",0.0160279758592755,0.0319520564778632,0.058472193688521,0.0740497465000958,0.0644961566097967,0.0288289216589632,0.0269838343430674,0.0178900850865261,0.00714913631353696,"GID_296","CSIRO","Australia","Lake Pamamaroo",-32.2755141,142.4574621,2020-07-31,0.563,142.667,0.13,2.5892,"Lake Pamamaroo_2020_07"
"7827","GID_2960",0.0222189965319107,0.0298168610454466,0.0423310900040334,0.0274559188139082,0.0238472054030622,0.008251378230723,0.00775248984741541,0.00608918590740676,0.00397306823309593,"GID_2960","NIGLAS","China","Chaohu",31.5941,117.7488,2013-05-12,12.758,38,0.4,0.34566056,"Chaohu_2013_05"
"7828","GID_2961",0.0111095046393234,0.0197986740287738,0.0434184740049813,0.0364468544735557,0.0566438226960365,0.0305174490871186,0.0319983397125002,0.0283118144509347,0.0209544810573672,"GID_2961","NIGLAS","China","Chaohu",31.579121,117.452955,2013-10-10,216.116,NA,0.2,0.84856996,"Chaohu_2013_10"
"7829","GID_2962",0.0141889962371325,0.0212256450958676,0.0378578785615003,0.0215050130820977,0.0344568861741774,0.0192587511040993,0.0188110289748563,0.0156566600366518,0.0112277436643377,"GID_2962","NIGLAS","China","Chaohu",31.579173,117.452878,2013-10-10,2491.288,208,0.2,0.68370806,"Chaohu_2013_10"
"7830","GID_2964",0.0165028222835813,0.0235916474541064,0.037530941346879,0.0236564712826458,0.0290185285191759,0.0126212095127487,0.0123058363581246,0.0100242552398858,0.00670655609791018,"GID_2964","NIGLAS","China","Chaohu",31.578985,117.453357,2013-10-10,1352.104,270,0.25,0.71462748,"Chaohu_2013_10"
"7831","GID_2965",0.01501544631509,0.0235134102435147,0.0439355975314924,0.0239627009616767,0.0415039968574431,0.022804752587486,0.0229039533522818,0.0189943972335457,0.0131835503605616,"GID_2965","NIGLAS","China","Chaohu",31.590709,117.453357,2013-10-10,410.94,NA,0.2,0.76708982,"Chaohu_2013_10"
"7832","GID_2966",0.0136446560629025,0.0212062714326118,0.0395657993365262,0.0215877692422382,0.0370743607293108,0.0209310221620775,0.0206832928381118,0.0172055362912808,0.0123839333325008,"GID_2966","NIGLAS","China","Chaohu",31.590746,117.453433,2013-10-10,233.896,69,0.25,0.63604254,"Chaohu_2013_10"
"7833","GID_2967",0.0145634339401706,0.0225789917581839,0.0398489032077066,0.0227545703069274,0.0334568281497342,0.0152086010172597,0.0149801004046309,0.0120097963092243,0.00779164056286197,"GID_2967","NIGLAS","China","Chaohu",31.590725,117.453344,2013-10-10,137.756,NA,0.25,1.341991,"Chaohu_2013_10"
"7834","GID_2968",0.0138547577774931,0.0213034325775601,0.0365608091824745,0.0212591595250237,0.029224873430882,0.0140178712969401,0.0138308880513957,0.0114063996804112,0.00790558367575692,"GID_2968","NIGLAS","China","Chaohu",31.590717,117.453347,2013-10-10,147.81,50,0.25,0.72711632,"Chaohu_2013_10"
"7835","GID_2969",0.0151743520612856,0.0217610438832094,0.0344128025522672,0.0199324103029441,0.0254511021456563,0.0112352453344292,0.0107169442430606,0.00850032023564122,0.0054618017171478,"GID_2969","NIGLAS","China","Chaohu",31.590771,117.453321,2013-10-10,313.636,70,0.25,0.82584922,"Chaohu_2013_10"
"7836","GID_297",0.0181400962027838,0.035611967048131,0.0602842760795416,0.0617246915211398,0.0525082120694893,0.0183900856422267,0.0188546759341212,0.0121932230356741,0.00448209442191003,"GID_297","CSIRO","Australia","Lake Pamamaroo",-32.27519,142.457474,2021-02-06,6.617,127.333,0.16,1.2954,"Lake Pamamaroo_2021_02"
"7837","GID_2970",0.0180150022999321,0.0262301876868618,0.040567227107784,0.0268882047957607,0.030029740530356,0.012539174783348,0.0121758912981124,0.00980587817260754,0.00648973046227644,"GID_2970","NIGLAS","China","Chaohu",31.591213,117.443538,2013-10-11,319.26,NA,0.3,0.46439008,"Chaohu_2013_10"
"7838","GID_2971",0.016628277556344,0.0249826863358082,0.0409631793051215,0.0256158002261291,0.0321147480292951,0.0163472165405703,0.0158287090099122,0.0135090448870678,0.0102954016701021,"GID_2971","NIGLAS","China","Chaohu",31.591216,117.443548,2013-10-11,115.32,43,0.3,0.4394124,"Chaohu_2013_10"
"7839","GID_2972",0.0104380080308388,0.0184025322033397,0.0413585745555762,0.0195467272901891,0.0473005291700893,0.0456267389052087,0.0445614343440281,0.040630363345506,0.036383196451466,"GID_2972","NIGLAS","China","Chaohu",31.591269,117.443526,2013-10-11,1102.51,NA,0.15,0.56787374,"Chaohu_2013_10"
"7840","GID_2973",0.012523399985997,0.0205404707614979,0.041519066272015,0.020969317577179,0.0423070533469654,0.0346409617742947,0.0338657352719163,0.0304364398616311,0.0264312505127274,"GID_2973","NIGLAS","China","Chaohu",31.591198,117.443575,2013-10-11,558.976,198,0.25,0.6068405,"Chaohu_2013_10"
"7841","GID_2974",0.0119531681727808,0.0206481447361805,0.0433667661684074,0.0213141837941043,0.0446060678087973,0.0386657269422528,0.0376239036357599,0.0341529580684678,0.0302896726059279,"GID_2974","NIGLAS","China","Chaohu",31.591144,117.443522,2013-10-11,2587.744,NA,0.2,0.66489584,"Chaohu_2013_10"
"7842","GID_2975",0.0141786193338292,0.0224722789556887,0.0443221264296744,0.0227616495447317,0.0445873941623604,0.0351521731073891,0.0343143327924135,0.0305625350906595,0.0262233369098285,"GID_2975","NIGLAS","China","Chaohu",31.591182,117.443539,2013-10-11,838.236,394,0.2,0.87381084,"Chaohu_2013_10"
"7843","GID_2976",0.0104962011867254,0.0166731315235761,0.0337192805399171,0.0149676054421191,0.0278454144765758,0.0198138402594911,0.0186992618554741,0.0158433834841154,0.0130139483402178,"GID_2976","NIGLAS","China","Chaohu",31.59412,117.438844,2013-10-11,1612.37,NA,0.3,0.7427504,"Chaohu_2013_10"
"7844","GID_2977",0.0130385197218619,0.0224288668865795,0.0500222692778274,0.0238014683422577,0.0500025489659859,0.0440530990512159,0.043184275147258,0.0393787036029748,0.0352884180397456,"GID_2977","NIGLAS","China","Chaohu",31.594176,117.438875,2013-10-11,808.054,198,0.25,0.73374896,"Chaohu_2013_10"
"7845","GID_2978",0.0165642082659913,0.0261065980294518,0.0504969375756842,0.0264212190634592,0.0451027066747996,0.0325177701497427,0.0318999967447565,0.0283357945049352,0.0242646381855984,"GID_2978","NIGLAS","China","Chaohu",31.594161,117.438892,2013-10-11,727.16,208,0.25,0.81839408,"Chaohu_2013_10"
"7846","GID_2979",0.0189115065085858,0.0268951240564658,0.0427608707664589,0.0288679228834796,0.0317144742647881,0.0127233557989874,0.0124212107804064,0.0100753413172477,0.00661545192654534,"GID_2979","NIGLAS","China","Chaohu",31.565902,117.42815,2013-10-12,63.856,NA,0.25,0.58105348,"Chaohu_2013_10"
"7847","GID_298",0.0160142861407263,0.0317301585994485,0.0577368363974528,0.0720451023528153,0.0624633212437059,0.0275531791225634,0.0262427551105978,0.017337594242974,0.00688329265146767,"GID_298","CSIRO","Australia","Lake Pamamaroo",-32.3021633,142.4608995,2020-07-31,2.369,175,0.08,2.4592,"Lake Pamamaroo_2020_07"
"7848","GID_2981",0.0229016145606974,0.0301332186624607,0.0457136713013447,0.0305202565597486,0.0353315912749895,0.0167318427244565,0.0163448812283859,0.0134991335073728,0.00957705708953061,"GID_2981","NIGLAS","China","Chaohu",31.565938,117.428181,2013-10-12,58.232,NA,0.25,0.50602174,"Chaohu_2013_10"
"7849","GID_2982",0.0167708769813859,0.0243952946586668,0.0384289283648393,0.0262431624205752,0.0284241984936813,0.0112221020564063,0.011086525636569,0.00884934769278822,0.00562393815369359,"GID_2982","NIGLAS","China","Chaohu",31.566064,117.428098,2013-10-12,86.292,39,0.25,0.7236026,"Chaohu_2013_10"
"7850","GID_2983",0.0120244332345806,0.0167119131621285,0.0345946592516608,0.0170254471035615,0.0395889652725401,0.0281490758247309,0.0283348145387427,0.0238063419137166,0.0172352979792517,"GID_2983","NIGLAS","China","Chaohu",31.565913,117.428192,2013-10-12,161.788,NA,0.25,0.84670124,"Chaohu_2013_10"
"7851","GID_2984",0.0107308741550435,0.0167473312035549,0.0365531471393067,0.0178394016783547,0.0422700227174168,0.029158851134091,0.0291818044235399,0.0246397093937676,0.0179534244328245,"GID_2984","NIGLAS","China","Chaohu",31.566079,117.427943,2013-10-12,485.282,74,0.2,0.7440335,"Chaohu_2013_10"
"7852","GID_2985",0.00890310118131716,0.0150945179195056,0.0348640010170691,0.0169675652187761,0.045339043765881,0.0326150146330857,0.0329708452282073,0.0273630451589453,0.0190261494017868,"GID_2985","NIGLAS","China","Chaohu",31.570953,117.462431,2013-10-12,716.314,NA,0.25,0.71396948,"Chaohu_2013_10"
"7853","GID_2986",0.0119748245043009,0.0194130104606255,0.0383402514272916,0.0203298786921245,0.0399187295745845,0.0230541406362518,0.0229691870426316,0.0189552076120718,0.0130042327169138,"GID_2986","NIGLAS","China","Chaohu",31.571033,117.462498,2013-10-12,228.508,74,0.25,1.00916144,"Chaohu_2013_10"
"7854","GID_2987",0.0116669981964032,0.0192323599241172,0.0380777864863534,0.0205602281941704,0.0394389878438844,0.0223268765977987,0.0222813021893591,0.0183314747292412,0.0123892862454269,"GID_2987","NIGLAS","China","Chaohu",31.57092,117.462458,2013-10-12,178.208,42,0.25,0.81867702,"Chaohu_2013_10"
"7856","GID_2989",0.0244382716435347,0.0317744539845974,0.0492163320766874,0.0375850740888927,0.0503461752831375,0.0334049917184929,0.0323585888057183,0.0304597914434452,0.0264990718528132,"GID_2989","NIGLAS","China","Dianchi",24.92314,102.664343,2019-06-01,66,63,0.3,NA,"Dianchi_2019_06"
"7857","GID_299",0.0161760940497019,0.0323122037074195,0.0556997488966279,0.0567403587293797,0.0483544860236878,0.0165442219873711,0.0170081873638935,0.0110004124340595,0.00398531660912203,"GID_299","CSIRO","Australia","Lake Pamamaroo",-32.2947324,142.4665283,2021-02-07,7.769,133,0.2,1.2585,"Lake Pamamaroo_2021_02"
