station_id,coastal (sr-1),blue (sr-1),green (sr-1),red (sr-1),nir (sr-1),id,organization,region,local,lat,long,date,chla (mgm-3),tss (mgL-1),secchi (m),acdom440 (m-1),local_year_month
GID_1556,0.001817458,0.00321838,0.007863924,0.004572388,0.000328321,GID_1556,WDNR,United States of America (the),Lake Kegonsa,42.95779,-89.2676,19/07/16,8.28,12,1,0.543072183,Lake Kegonsa_2016_07
GID_1557,0.001842591,0.003387408,0.009244686,0.004558686,0.000336162,GID_1557,WDNR,United States of America (the),Lake Kegonsa,42.97501,-89.2545,19/07/16,8.83,11.2,1.1,0.520118126,Lake Kegonsa_2016_07
GID_1558,0.001079488,0.002242612,0.006847321,0.004435006,0.000580067,GID_1558,WDNR,United States of America (the),Lake Winnebago,44.07614,-88.40932,02/09/16,26.3,12,0.9,1.31507712,Lake Winnebago_2016_09
GID_1559,0.001080575,0.002238189,0.006679561,0.004641001,0.00077308,GID_1559,WDNR,United States of America (the),Lake Winnebago,43.94465,-88.4152,02/09/16,41,16.5,0.8,1.523624594,Lake Winnebago_2016_09
GID_156,0.000466886,0.00069786,0.001264688,0.001389481,0.000213237,GID_156,UT-TO,Estonia,Lake Peipsi,58.58822,27.43486,15/05/18,NA,3.75,1.4,4.144653167,Lake Peipsi_2018_05
GID_1560,0.001743362,0.003218852,0.00966916,0.005304616,0.00177112,GID_1560,WDNR,United States of America (the),Lake Winnebago,43.83865,-88.43136,02/09/16,68.4,19.5,0.6,1.453174857,Lake Winnebago_2016_09
GID_1561,0.001529416,0.003001252,0.008971323,0.005390782,0.001308801,GID_1561,WDNR,United States of America (the),Lake Winnebago,43.8988,-88.4247,02/09/16,54.4,16.7,0.7,1.443419063,Lake Winnebago_2016_09
GID_1562,0.000929178,0.001932362,0.005932033,0.004242724,0.000655601,GID_1562,WDNR,United States of America (the),Lake Winnebago,43.98174,-88.48553,02/09/16,25.5,12,0.7,1.725197897,Lake Winnebago_2016_09
GID_1563,0.00082536,0.001663945,0.004880071,0.003382266,0.000437012,GID_1563,WDNR,United States of America (the),Lake Winnebago,44.02706,-88.507,02/09/16,33.8,13.2,0.9,1.46801408,Lake Winnebago_2016_09
GID_1564,0.000728713,0.001533812,0.006066819,0.004099897,0.002690455,GID_1564,WDNR,United States of America (the),Lake Poygan,44.13688,-88.8767,23/07/18,129,25.6,0.5,3.755641783,Lake Poygan_2018_07
GID_1565,0.000745156,0.00156983,0.005105129,0.004564891,0.001202633,GID_1565,WDNR,United States of America (the),Lake Poygan,44.14492,-88.81232,23/07/18,71.5,20,0.6,3.409065326,Lake Poygan_2018_07
GID_1566,0.000818133,0.001769234,0.006504894,0.00483419,0.002731121,GID_1566,WDNR,United States of America (the),Lake Winneconne,44.1431,-88.73547,23/07/18,95.3,24,0.5,4.103605394,Lake Winneconne_2018_07
GID_1567,0.001387769,0.002800019,0.009523305,0.006167528,0.004125214,GID_1567,WDNR,United States of America (the),Lake Poygan,44.13645,-88.87733,23/08/18,165,48,0.3,2.811252297,Lake Poygan_2018_08
GID_1568,0.001510739,0.002891241,0.00788072,0.005982974,0.002647518,GID_1568,WDNR,United States of America (the),Lake Poygan,44.14519,-88.81232,23/08/18,102,28,0.5,2.694829349,Lake Poygan_2018_08
GID_1569,0.001727308,0.003339705,0.009551433,0.006665932,0.003343247,GID_1569,WDNR,United States of America (the),Lake Winneconne,44.14304,-88.73558,23/08/18,129,40,0.4,2.760766171,Lake Winneconne_2018_08
GID_157,0.000634898,0.001050271,0.0021594,0.001585534,0.000422555,GID_157,UT-TO,Estonia,Lake Peipsi,58.91518,27.23608,15/05/18,NA,3.5,2.3,2.118378286,Lake Peipsi_2018_05
GID_1570,0.000875464,0.001903736,0.006616424,0.006908818,0.002211761,GID_1570,WDNR,United States of America (the),Lake Poygan,44.13677,-88.87664,11/09/18,72.2,25,0.5,4.577472731,Lake Poygan_2018_09
GID_1571,0.000474441,0.001098627,0.00390246,0.004952188,0.001307815,GID_1571,WDNR,United States of America (the),Lake Poygan,44.14514,-88.81215,11/09/18,46.5,15.5,0.6,6.827307886,Lake Poygan_2018_09
GID_1572,0.000282579,0.000736731,0.003315212,0.004206058,0.001229578,GID_1572,WDNR,United States of America (the),Lake Winneconne,44.14306,-88.73556,11/09/18,57.4,16,0.7,6.704403749,Lake Winneconne_2018_09
GID_1573,0.000662539,0.001458914,0.004362631,0.006787534,0.001838043,GID_1573,WDNR,United States of America (the),Lake Poygan,44.13683,-88.87735,24/10/18,24.1,29,0.4,5.561816137,Lake Poygan_2018_10
GID_1574,0.000625573,0.001290266,0.003367221,0.005178765,0.001496869,GID_1574,WDNR,United States of America (the),Lake Poygan,44.14507,-88.81232,24/10/18,22.2,24,0.4,6.492211566,Lake Poygan_2018_10
GID_1575,0.000142529,0.000347667,0.001004404,0.001790104,0.00053306,GID_1575,WDNR,United States of America (the),Lake Winneconne,44.14309,-88.73563,24/10/18,12.7,10,0.9,8.857013394,Lake Winneconne_2018_10
GID_158,0.000817704,0.001157312,0.001797669,0.001182156,0.000129283,GID_158,UT-TO,Estonia,Lake Nohipalu Valgjarv,57.94221,27.34659,21/05/18,NA,5.75,4,1.611809565,Lake Nohipalu Valgjarv_2018_05
GID_16,0.001930415,0.002740047,0.005476749,0.00581963,0.001117371,GID_16,UT-TO,Estonia,Lake Peipsi,58.44098,27.25025,09/07/13,NA,10.67,0.8,3.085464025,Lake Peipsi_2013_07
GID_160,0.003571779,0.00496029,0.015518166,0.010462857,0.001182406,GID_160,UT-TO,Estonia,Lake Kooraste Linajarv,57.96305,26.66403,21/05/18,NA,18.8,0.4,1.749964671,Lake Kooraste Linajarv_2018_05
GID_161,0.002147466,0.002513043,0.003998047,0.002911842,0.000625689,GID_161,UT-TO,Estonia,Lake Ahijarv,57.7127,26.50095,22/05/18,NA,4,2.2,2.118378286,Lake Ahijarv_2018_05
GID_162,0.001688249,0.002055487,0.003055302,0.002108917,0.000878745,GID_162,UT-TO,Estonia,Lake Rouge Suurjarv,57.72932,26.92051,22/05/18,NA,2.2,3.2,1.934171478,Lake Rouge Suurjarv_2018_05
GID_163,0.001843954,0.002509939,0.005331893,0.004245877,0.000952063,GID_163,UT-TO,Estonia,Lake Ruusmae,57.63549,27.08488,22/05/18,NA,4.5,1.3,2.210481689,Lake Ruusmae_2018_05
GID_166,0.000870406,0.001223558,0.002366198,0.001715582,0.00018814,GID_166,UT-TO,Estonia,Lake Kaariku,58.00357,26.39602,25/05/18,NA,3,3.2,1.98022318,Lake Kaariku_2018_05
GID_167,0.001109399,0.001482697,0.002590027,0.001754148,0.000211502,GID_167,UT-TO,Estonia,Lake Puhajarv,58.03845,26.46287,25/05/18,NA,3.25,3,1.565757863,Lake Puhajarv_2018_05
GID_168,0.001171548,0.001499358,0.002509749,0.001516716,0.000167391,GID_168,UT-TO,Estonia,Lake Nouni,58.12983,26.51727,25/05/18,NA,2.5,3,1.335499354,Lake Nouni_2018_05
GID_169,0.001685119,0.00240828,0.004703391,0.002577825,0.000204585,GID_169,UT-TO,Estonia,Lake Pangodi,58.19713,26.57168,25/05/18,NA,4.25,2.4,0.828930633,Lake Pangodi_2018_05
GID_17,0.001456189,0.002150784,0.004581844,0.003934158,0.000555928,GID_17,UT-TO,Estonia,Lake Peipsi,58.44541,27.28923,14/07/13,NA,9.25,1.05,2.394688497,Lake Peipsi_2013_07
GID_170,0.000819493,0.001074265,0.002091339,0.001869404,0.000223042,GID_170,UT-TO,Estonia,Lake Verevi,58.23106,26.40436,25/05/18,NA,3.83,1.4,3.545981043,Lake Verevi_2018_05
GID_172,0.001015868,0.001350164,0.002281831,0.001492962,0.000166451,GID_172,UT-TO,Estonia,Lake Udsu,57.9057,25.86087,01/06/18,NA,1.67,3.5,1.519706161,Lake Udsu_2018_06
GID_173,0.001511272,0.002107494,0.003531838,0.001465459,0.000132602,GID_173,UT-TO,Estonia,Lake Koorkula Valgjarv,57.90096,25.87293,01/06/18,NA,5.25,4,0.552620422,Lake Koorkula Valgjarv_2018_06
GID_174,0.004466411,0.006943143,0.01626841,0.009264018,0.001168897,GID_174,UT-TO,Estonia,Lake Holstre,58.2761,25.69015,01/06/18,NA,10.75,0.5,1.151292546,Lake Holstre_2018_06
GID_175,0.000831016,0.001105517,0.001964755,0.001571838,0.000157872,GID_175,UT-TO,Estonia,Lake Viljandi,58.35718,25.60305,01/06/18,NA,2.75,3.2,2.210481689,Lake Viljandi_2018_06
GID_177,0.002077078,0.002744204,0.005602625,0.005154122,0.000846312,GID_177,UT-TO,Finland,Lake Vuoskujarvi,66.43307,26.54973,05/06/18,NA,12.44,1.2,2.763102112,Lake Vuoskujarvi_2018_06
GID_179,0.000623581,0.000746954,0.000998512,0.001100551,0.000402451,GID_179,UT-TO,Finland,Lake Juottaan Tekojarvi,66.31871,26.94662,05/06/18,NA,1.86,1.6,6.401186559,Lake Juottaan Tekojarvi_2018_06
GID_18,0.001200674,0.001626873,0.003182735,0.003493221,0.000623477,GID_18,UT-TO,Estonia,Lake Peipsi,58.39981,27.27804,14/07/13,NA,15,0.6,3.453877639,Lake Peipsi_2013_07
GID_180,0.000701698,0.000868139,0.001295151,0.001656983,0.000152286,GID_180,UT-TO,Finland,Lake Siika-Kama,66.22537,26.4839,05/06/18,NA,4.57,1.2,7.644582509,Lake Siika-Kama_2018_06
GID_181,0.002212174,0.002620596,0.00372492,0.003780188,0.000999046,GID_181,UT-TO,Finland,Lake Komiojarvi,66.91257,27.0612,06/06/18,NA,3.2,1.8,3.684136149,Lake Komiojarvi_2018_06
GID_182,0.002022881,0.003151628,0.006720172,0.006542301,0.00177948,GID_182,UT-TO,Estonia,Lake Peipsi,58.12309,27.57413,22/08/18,NA,26,0.6,3.822291254,Lake Peipsi_2018_08
GID_183,0.001510264,0.002735741,0.006436121,0.006296982,0.00160734,GID_183,UT-TO,Estonia,Lake Peipsi,58.23229,27.48778,22/08/18,NA,20,0.6,3.453877639,Lake Peipsi_2018_08
GID_184,0.004477002,0.005324915,0.008503441,0.007999703,0.002461644,GID_184,UT-TO,Estonia,Lake Peipsi,58.33055,27.47955,22/08/18,NA,23,0.5,3.315722534,Lake Peipsi_2018_08
GID_185,0.005125144,0.007321646,0.011957403,0.008205531,0.001303122,GID_185,UT-TO,Estonia,Parnu Bay,58.3406,24.42038,28/08/18,NA,17.8,1,0.921034037,Parnu Bay_2018_08
GID_186,0.004194893,0.006118427,0.010541561,0.007012256,0.001215536,GID_186,UT-TO,Estonia,Parnu Bay,58.26832,24.31603,28/08/18,NA,14.4,1.1,0.874982335,Parnu Bay_2018_08
GID_187,0.003680649,0.00543934,0.009536769,0.005969658,0.000877738,GID_187,UT-TO,Estonia,Parnu Bay,58.21898,24.30587,28/08/18,NA,10.86,1.3,0.921034037,Parnu Bay_2018_08
GID_188,0.0033548,0.005035798,0.009386528,0.006210439,0.000792218,GID_188,UT-TO,Estonia,Parnu Bay,58.24848,24.44827,28/08/18,NA,12.14,1.2,0.828930633,Parnu Bay_2018_08
GID_189,0.008492052,0.012517798,0.021366424,0.015787922,0.002274521,GID_189,UT-TO,Estonia,Parnu Bay,58.29872,24.47588,28/08/18,NA,19.6,0.7,0.782878932,Parnu Bay_2018_08
GID_19,0.000531159,0.000589674,0.000769786,0.001059064,0.000450503,GID_19,UT-TO,Estonia,Lake Kalli,58.37779,27.23903,14/07/13,NA,3.6,0.45,25.14422922,Lake Kalli_2013_07
GID_190,0.003391962,0.005048092,0.00977641,0.01080806,0.001736432,GID_190,UT-TO,Estonia,Parnu Bay,58.38857,24.47085,28/08/18,NA,15.2,0.7,3.131515726,Parnu Bay_2018_08
GID_191,0.001441127,0.002126672,0.004092393,0.005063069,0.000629678,GID_191,UT-TO,Estonia,Parnu Bay,58.38863,24.4931,28/08/18,NA,8.5,1.05,4.144653167,Parnu Bay_2018_08
GID_192,0.001616594,0.002247884,0.00290781,0.000953644,3.01E-05,GID_192,CSIRO,Australia,Blowering Reservoir,-35.41002,148.2935,21/01/21,1.243,0.907,7,0.2702,Blowering Reservoir_2021_01
GID_193,0.002367469,0.003473999,0.005290243,0.002233138,5.16E-05,GID_193,CSIRO,Australia,Blowering Reservoir,-35.411931,148.250891,29/06/21,NA,1.7,3.47,NA,Blowering Reservoir_2021_06
GID_194,0.002840191,0.004444658,0.007430642,0.002847258,4.31E-05,GID_194,CSIRO,Australia,Blowering Reservoir,-35.45072,148.27652,10/02/20,8.414,4.733,1.67,0.2992,Blowering Reservoir_2020_02
GID_195,0.001628971,0.002425118,0.003584535,0.001401488,3.00E-05,GID_195,CSIRO,Australia,Blowering Reservoir,-35.4534792,148.2757219,28/06/21,NA,1.267,5.08,NA,Blowering Reservoir_2021_06
GID_196,0.00402115,0.006064279,0.009779056,0.003793476,4.68E-05,GID_196,CSIRO,Australia,Blowering Reservoir,-35.48077,148.2507,11/02/20,4.975,2.267,1.99,0.2584,Blowering Reservoir_2020_02
GID_197,0.002356057,0.003494322,0.005263856,0.002062781,5.29E-05,GID_197,CSIRO,Australia,Blowering Reservoir,-35.4818989,148.2466599,28/06/21,NA,1.433,3.45,NA,Blowering Reservoir_2021_06
GID_198,0.003148119,0.004906788,0.008408488,0.00373776,6.27E-05,GID_198,CSIRO,Australia,Blowering Reservoir,-35.52908,148.25539,10/02/20,3.008,3.067,1.87,0.334,Blowering Reservoir_2020_02
GID_199,0.00193325,0.002775416,0.004145269,0.001456232,3.96E-05,GID_199,CSIRO,Australia,Blowering Reservoir,-35.5297887,148.2649,21/01/21,3.4,1.267,3.94,0.3318,Blowering Reservoir_2021_01
GID_2,0.001172908,0.001640457,0.003333325,0.002753319,0.000401736,GID_2,UT-TO,Estonia,Lake Peipsi,58.46504,27.2839,08/07/13,NA,5.67,1.8,2.624947006,Lake Peipsi_2013_07
GID_20,0.001579277,0.002163731,0.004368348,0.004324189,0.000581357,GID_20,UT-TO,Estonia,Lake Peipsi,58.43617,27.23755,14/07/13,NA,11,0.8,2.763102112,Lake Peipsi_2013_07
GID_200,0.00252367,0.003771121,0.005772832,0.002269696,3.87E-05,GID_200,CSIRO,Australia,Blowering Reservoir,-35.5282762,148.2632862,29/06/21,NA,1.433,3.8,NA,Blowering Reservoir_2021_06
GID_201,0.003890494,0.005293494,0.01674826,0.006786843,0.000211605,GID_201,CSIRO,Australia,Lake Bonney,-34.2035483,140.4324001,21/10/20,23.283,17.167,0.82,0.7481,Lake Bonney_2020_10
GID_202,0.004244666,0.006202027,0.015324136,0.006274839,0.000194305,GID_202,CSIRO,Australia,Lake Bonney,-34.203198,140.432197,09/02/21,15.355,22.533,0.96,0.5012,Lake Bonney_2021_02
GID_203,0.002524715,0.003641991,0.013804958,0.005174288,0.000147807,GID_203,CSIRO,Australia,Lake Bonney,-34.2172036,140.4517303,22/10/20,21.724,17.444,0.86,0.4592,Lake Bonney_2020_10
GID_204,0.003155105,0.004651481,0.011848246,0.004678106,0.000123832,GID_204,CSIRO,Australia,Lake Bonney,-34.2174617,140.4511499,09/02/21,14.3,16.267,0.87,0.4051,Lake Bonney_2021_02
GID_205,0.003110806,0.004366828,0.015710979,0.006566331,0.000194306,GID_205,CSIRO,Australia,Lake Bonney,-34.24198,140.4540417,22/10/20,24.541,12.556,0.81,0.4566,Lake Bonney_2020_10
GID_206,0.003883583,0.005535877,0.013998714,0.005476418,0.000208929,GID_206,CSIRO,Australia,Lake Bonney,-34.2418531,140.4545178,10/02/21,7.325,19.467,1.23,0.5589,Lake Bonney_2021_02
GID_207,0.001226066,0.00244615,0.005230107,0.003188469,4.48E-05,GID_207,CSIRO,Australia,Burrinjuck Dam,-34.99883,148.60324,16/07/20,0.293,3.222,2.18,1.0113,Burrinjuck Dam_2020_07
GID_208,0.001440029,0.00317244,0.007521621,0.007135917,0.00018729,GID_208,CSIRO,Australia,Burrinjuck Dam,-34.9987166,148.6037855,04/09/20,9.707,7.733,1.2,1.8373,Burrinjuck Dam_2020_09
GID_209,0.001160515,0.002426464,0.006592256,0.004135579,0.000201393,GID_209,CSIRO,Australia,Burrinjuck Dam,-34.9991703,148.6031016,10/03/21,6.908,2.549,2.43,1.3855,Burrinjuck Dam_2021_03
GID_21,0.000542952,0.000646486,0.000966456,0.001317095,0.000417942,GID_21,UT-TO,Estonia,Lake Koosa,58.43445,27.15546,14/07/13,NA,6.8,0.65,14.22997587,Lake Koosa_2013_07
GID_210,0.00198584,0.003939364,0.007696081,0.0070655,0.000253993,GID_210,CSIRO,Australia,Burrinjuck Dam,-34.9640027,148.6927805,04/09/20,7.058,8.167,1.05,1.9713,Burrinjuck Dam_2020_09
GID_211,0.0014112,0.003154997,0.009334364,0.005922279,0.000284734,GID_211,CSIRO,Australia,Burrinjuck Dam,-34.964675,148.692872,10/03/21,8.799,4.267,1.91,1.463,Burrinjuck Dam_2021_03
GID_212,0.002536041,0.004576127,0.008664207,0.004988851,0.000116688,GID_212,CSIRO,Australia,Burrinjuck Dam,-34.926009,148.7318416,16/07/20,2.777,1.956,1.67,1.005,Burrinjuck Dam_2020_07
GID_213,0.001197297,0.002410511,0.006371386,0.004136491,0.000183867,GID_213,CSIRO,Australia,Burrinjuck Dam,-34.92384,148.732347,15/03/21,6.741,3.333,2.33,1.4253,Burrinjuck Dam_2021_03
GID_214,0.002347427,0.004450492,0.009694607,0.007864581,0.00028889,GID_214,CSIRO,Australia,Burrinjuck Dam,-34.914661,148.7915572,16/07/20,13.304,8.533,0.88,1.2251,Burrinjuck Dam_2020_07
GID_215,0.003241203,0.006600972,0.015682473,0.01157486,0.001325031,GID_215,CSIRO,Australia,Burrinjuck Dam,-34.91491,148.791602,15/03/21,27.229,12.8,0.87,1.4179,Burrinjuck Dam_2021_03
GID_216,0.001572039,0.003058687,0.007793544,0.004983687,0.000306965,GID_216,CSIRO,Australia,Burrinjuck Dam,-35.023765,148.646157,10/03/21,8.043,3.689,1.97,1.2747,Burrinjuck Dam_2021_03
GID_217,0.002099973,0.004102162,0.010853506,0.006976487,0.000347465,GID_217,CSIRO,Australia,Burrinjuck Dam,-35.023107,148.645587,14/03/21,8.499,4.267,1.7,1.382,Burrinjuck Dam_2021_03
GID_218,0.002474213,0.003754085,0.005857881,0.002147649,4.76E-05,GID_218,CSIRO,Australia,Lake Dartmouth,-36.569212,147.540042,16/12/20,1.575,1.519,3.34,0.4148,Lake Dartmouth_2020_12
GID_219,0.002734032,0.004151871,0.006489676,0.002408823,4.51E-05,GID_219,CSIRO,Australia,Lake Dartmouth,-36.6018601,147.5329733,16/12/20,1.573,1.407,3.14,0.3574,Lake Dartmouth_2020_12
GID_22,0.002058169,0.002636281,0.004901417,0.00397595,0.001023852,GID_22,UT-TO,Estonia,Lake Peipsi,58.44381667,27.2887,17/07/14,NA,7.43,1,1.796016373,Lake Peipsi_2014_07
GID_220,0.005741457,0.009133864,0.015180489,0.00598455,0.000132689,GID_220,CSIRO,Australia,Lake Dartmouth,-36.576366,147.5741432,17/12/20,1.078,1.667,3.08,0.337,Lake Dartmouth_2020_12
GID_221,0.002623842,0.003946214,0.006185133,0.002456879,5.42E-05,GID_221,CSIRO,Australia,Lake Dartmouth,-36.5565316,147.6060067,15/12/20,1.038,1.567,2.78,0.4445,Lake Dartmouth_2020_12
GID_222,0.002280463,0.003230837,0.004632644,0.001786763,4.44E-05,GID_222,CSIRO,Australia,Lake Eucumbene,-36.0540579,148.6819566,23/06/21,NA,1.67,2.9,NA,Lake Eucumbene_2021_06
GID_223,0.002352568,0.00342405,0.005017989,0.001857314,3.00E-05,GID_223,CSIRO,Australia,Lake Eucumbene,-36.0647281,148.7320733,22/06/21,NA,1.7,3.06,NA,Lake Eucumbene_2021_06
GID_224,0.002878214,0.004111194,0.005722438,0.002233186,5.13E-05,GID_224,CSIRO,Australia,Lake Eucumbene,-36.105928,148.73435,22/06/21,NA,1.17,3.74,NA,Lake Eucumbene_2021_06
GID_225,0.003673116,0.005129257,0.007013332,0.002998328,7.34E-05,GID_225,CSIRO,Australia,Lake Eucumbene,-36.146002,148.766988,22/06/21,NA,2.44,3.02,NA,Lake Eucumbene_2021_06
GID_226,0.001186588,0.002071275,0.004750084,0.002545605,6.96E-05,GID_226,CSIRO,Australia,Lake Hume,-36.09841,147.05188,01/03/17,9.272,5.022,1.46,0.7261,Lake Hume_2017_03
GID_227,0.002222186,0.003751474,0.008023087,0.0048614,0.000164895,GID_227,CSIRO,Australia,Lake Hume,-36.09865,147.05177,28/04/17,7.683,5.556,1.35,0.6177,Lake Hume_2017_04
GID_228,0.001227177,0.001585042,0.002466766,0.000841931,6.00E-05,GID_228,CSIRO,Australia,Lake Hume,-36.09888,147.04694,14/08/17,5.357,1.733,2.65,0.4883,Lake Hume_2017_08
GID_229,0.001458821,0.00230772,0.004015408,0.001676244,2.31E-05,GID_229,CSIRO,Australia,Lake Hume,-36.09825,147.0515,15/11/17,4.798,2.167,2.97,0.5154,Lake Hume_2017_11
GID_2296,1.74E-05,5.18E-05,0.000266932,0.000498907,0.000190738,GID_2296,UOW,New Zealand,Lake Ruatuna,-37.927254,175.29072,31/01/17,9.43,32.33,0.9,NA,Lake Ruatuna_2017_01
GID_2297,3.43E-05,7.87E-05,0.000294853,0.000346427,6.49E-05,GID_2297,UOW,New Zealand,Lake Rotomanuka,-37.925977,175.31518,31/01/17,10.77,5.67,1.27,NA,Lake Rotomanuka_2017_01
GID_2298,0.000189462,0.000339438,0.000831041,0.000367639,1.89E-05,GID_2298,UOW,New Zealand,Lake Rotorua,-38.093733,176.27023,09/02/17,3.71,15.4,3.2,NA,Lake Rotorua_2017_02
GID_2299,0.00023209,0.000432173,0.001081483,0.000428731,1.95E-05,GID_2299,UOW,New Zealand,Lake Rotorua,-38.070883,176.27127,09/02/17,3.68,13.8,2.9,NA,Lake Rotorua_2017_02
GID_23,0.001072833,0.001641249,0.003680404,0.003337501,0.000503316,GID_23,UT-TO,Estonia,Lake Peipsi,58.49996667,27.28443333,17/07/14,NA,6,0.75,2.394688497,Lake Peipsi_2014_07
GID_230,0.001765278,0.002747917,0.004707882,0.00198272,7.49E-05,GID_230,CSIRO,Australia,Lake Hume,-36.09873,147.0517,06/03/18,2.287,2.267,2.81,0.4718,Lake Hume_2018_03
GID_2300,0.000403312,0.000646881,0.001087628,0.000236876,-4.20E-06,GID_2300,UOW,New Zealand,Lake Rotoiti,-38.037517,176.35945,09/02/17,2.01,5.6,6.2,NA,Lake Rotoiti_2017_02
GID_2301,0.000522866,0.000769613,0.001081027,0.00024841,2.29E-06,GID_2301,UOW,New Zealand,Lake Rotoiti,-38.045,176.42422,09/02/17,2.59,3,6.9,NA,Lake Rotoiti_2017_02
GID_2302,0.000114174,0.00025729,0.000910672,0.000334752,3.59E-06,GID_2302,UOW,New Zealand,Lake Rotoiti,-38.048833,176.33538,09/02/17,3.64,2.2,2.5,NA,Lake Rotoiti_2017_02
GID_2303,0.001347786,0.001684266,0.001871687,0.000355531,7.53E-06,GID_2303,UOW,New Zealand,Lake Tarawera,-38.2116,176.43118,09/02/17,2.01,2,7,NA,Lake Tarawera_2017_02
GID_2304,0.001364211,0.001720234,0.001912804,0.000337875,-2.99E-05,GID_2304,UOW,New Zealand,Lake Tarawera,-38.199633,176.42405,09/02/17,1.29,0.8,7.6,NA,Lake Tarawera_2017_02
GID_2305,2.16E-05,9.97E-05,0.000649018,0.001077227,0.000365317,GID_2305,UOW,New Zealand,Lake Waahi,-37.56021,175.13141,06/03/17,123.22,82,0.2,NA,Lake Waahi_2017_03
GID_2306,1.11E-05,5.34E-05,0.000404431,0.000764328,0.000464548,GID_2306,UOW,New Zealand,Lake Waahi,-37.554647,175.11911,06/03/17,132.78,133.33,0.17,NA,Lake Waahi_2017_03
GID_2307,1.16E-05,5.85E-05,0.000656,0.000783345,0.000740335,GID_2307,UOW,New Zealand,Lake Whangape,-37.466544,175.06083,05/03/17,134.05,11.4,0.2,NA,Lake Whangape_2017_03
GID_2308,8.07E-06,5.31E-05,0.000647261,0.000754275,0.00066211,GID_2308,UOW,New Zealand,Lake Whangape,-37.469659,175.04478,06/03/17,160.18,9.2,0.15,NA,Lake Whangape_2017_03
GID_2309,0.00045985,0.000940037,0.003092082,0.00141245,0.000127689,GID_2309,UOW,New Zealand,Lake Rotoehu,-38.015383,176.53057,29/03/17,2,3.4,1.5,NA,Lake Rotoehu_2017_03
GID_231,0.002166555,0.00337072,0.006873601,0.002828924,0.000116092,GID_231,CSIRO,Australia,Lake Hume,-36.09876,147.0521,12/02/20,17.958,3.889,1.45,0.3797,Lake Hume_2020_02
GID_2310,0.000418585,0.000737199,0.001745419,0.000683885,2.89E-05,GID_2310,UOW,New Zealand,Lake Rotoehu,-37.9982,176.53315,29/03/17,4.63,1.8,2.6,NA,Lake Rotoehu_2017_03
GID_2311,0.000854999,0.000981991,0.000699668,0.000127816,3.05E-05,GID_2311,UOW,New Zealand,Lake Rotoma,-38.057483,176.59092,29/03/17,0.74,3.2,9,NA,Lake Rotoma_2017_03
GID_2312,0.000872272,0.001003404,0.000701533,0.000111976,1.92E-05,GID_2312,UOW,New Zealand,Lake Rotoma,-38.034417,176.58407,29/03/17,0.68,2,10.95,NA,Lake Rotoma_2017_03
GID_2313,0.000823455,0.000966214,0.000652257,9.88E-05,5.04E-06,GID_2313,UOW,New Zealand,Lake Taupo,-38.777817,175.97537,29/03/17,0.56,1.2,14.5,NA,Lake Taupo_2017_03
GID_2314,0.000927519,0.001065377,0.000730775,0.000133021,1.93E-05,GID_2314,UOW,New Zealand,Lake Taupo,-38.757117,176.03397,29/03/17,0.73,1.6,12.5,NA,Lake Taupo_2017_03
GID_2315,0.000253847,0.000413219,0.000674959,0.00018615,2.97E-05,GID_2315,UOW,New Zealand,Lake Okareka,-38.167083,176.36,02/05/17,2.38,1,6.7,NA,Lake Okareka_2017_05
GID_2316,0.000270982,0.000437527,0.000671231,0.000181313,3.00E-05,GID_2316,UOW,New Zealand,Lake Okareka,-38.174867,176.3667,02/05/17,1.62,1.4,7.4,NA,Lake Okareka_2017_05
GID_2317,0.000976182,0.001353912,0.001640781,0.00028584,4.70E-05,GID_2317,UOW,New Zealand,Lake Tikitapu,-38.197833,176.33512,01/05/17,1.86,0.4,7.2,NA,Lake Tikitapu_2017_05
GID_2318,0.000405589,0.000594166,0.000884344,0.000288054,2.73E-05,GID_2318,UOW,New Zealand,Lake Rotokakahi,-38.2185,176.31507,01/05/17,3.18,0.8,5.9,NA,Lake Rotokakahi_2017_05
GID_2319,0.000416102,0.000617627,0.000906074,0.000294051,2.81E-05,GID_2319,UOW,New Zealand,Lake Rotokakahi,-38.20885,176.33825,01/05/17,3.94,1.2,5.8,NA,Lake Rotokakahi_2017_05
GID_232,0.002036063,0.003835171,0.009306366,0.004022339,8.95E-05,GID_232,CSIRO,Australia,Lake Hume,-36.09876,147.0521,02/03/20,21.849,4.133,1.29,0.4542,Lake Hume_2020_03
GID_2320,0.000619965,0.000781568,0.000739079,0.000187408,3.15E-05,GID_2320,UOW,New Zealand,Lake Okataina,-38.1148,176.42325,02/05/17,0.8,0.6,9,NA,Lake Okataina_2017_05
GID_2321,0.000593569,0.000755455,0.000716053,0.00019082,3.93E-05,GID_2321,UOW,New Zealand,Lake Okataina,-38.127967,176.4099,02/05/17,1.3,0.4,9,NA,Lake Okataina_2017_05
GID_233,0.001317506,0.002223255,0.004444211,0.002511574,4.07E-05,GID_233,CSIRO,Australia,Lake Hume,-36.0999724,147.047315,13/12/20,5.691,2.6,1.96,0.8312,Lake Hume_2020_12
GID_2330,1.47E-05,4.12E-05,0.000145149,0.000212399,3.17E-05,GID_2330,UOW,New Zealand,Lake Waitawa,-40.724733,175.1705,05/07/17,1.55,1.6,2.05,NA,Lake Waitawa_2017_07
