station_id,blue (sr-1),green (sr-1),red (sr-1),nir (sr-1),id,organization,region,local,lat,long,date,chla (mgm-3),tss (mgL-1),secchi (m),acdom440 (m-1),local_year_month
GID_162,0.002100969,0.002938049,0.002316555,0.000913921,GID_162,UT-TO,Estonia,Lake Rouge Suurjarv,57.72932,26.92051,22/05/18,NA,2.2,3.2,1.934171478,Lake Rouge Suurjarv_2018_05
GID_163,0.002608325,0.005221383,0.004597761,0.001172493,GID_163,UT-TO,Estonia,Lake Ruusmae,57.63549,27.08488,22/05/18,NA,4.5,1.3,2.210481689,Lake Ruusmae_2018_05
GID_166,0.001268405,0.002289023,0.001877711,0.000263528,GID_166,UT-TO,Estonia,Lake Kaariku,58.00357,26.39602,25/05/18,NA,3,3.2,1.98022318,Lake Kaariku_2018_05
GID_167,0.001530479,0.002486338,0.001940369,0.000298376,GID_167,UT-TO,Estonia,Lake Puhajarv,58.03845,26.46287,25/05/18,NA,3.25,3,1.565757863,Lake Puhajarv_2018_05
GID_168,0.001543023,0.002381295,0.001721122,0.000236783,GID_168,UT-TO,Estonia,Lake Nouni,58.12983,26.51727,25/05/18,NA,2.5,3,1.335499354,Lake Nouni_2018_05
GID_169,0.00250267,0.004395846,0.002967298,0.000316405,GID_169,UT-TO,Estonia,Lake Pangodi,58.19713,26.57168,25/05/18,NA,4.25,2.4,0.828930633,Lake Pangodi_2018_05
GID_17,0.002246078,0.004469627,0.004060027,0.000837077,GID_17,UT-TO,Estonia,Lake Peipsi,58.44541,27.28923,14/07/13,NA,9.25,1.05,2.394688497,Lake Peipsi_2013_07
GID_170,0.001113094,0.002098484,0.002023794,0.000356219,GID_170,UT-TO,Estonia,Lake Verevi,58.23106,26.40436,25/05/18,NA,3.83,1.4,3.545981043,Lake Verevi_2018_05
GID_172,0.001392352,0.002172729,0.001647623,0.000249758,GID_172,UT-TO,Estonia,Lake Udsu,57.9057,25.86087,01/06/18,NA,1.67,3.5,1.519706161,Lake Udsu_2018_06
GID_173,0.002177647,0.003188715,0.001742202,0.000194732,GID_173,UT-TO,Estonia,Lake Koorkula Valgjarv,57.90096,25.87293,01/06/18,NA,5.25,4,0.552620422,Lake Koorkula Valgjarv_2018_06
GID_174,0.007253074,0.015076237,0.01029558,0.001965261,GID_174,UT-TO,Estonia,Lake Holstre,58.2761,25.69015,01/06/18,NA,10.75,0.5,1.151292546,Lake Holstre_2018_06
GID_175,0.001143341,0.001923721,0.001683341,0.000240412,GID_175,UT-TO,Estonia,Lake Viljandi,58.35718,25.60305,01/06/18,NA,2.75,3.2,2.210481689,Lake Viljandi_2018_06
GID_177,0.002840654,0.005679025,0.005603957,0.001261636,GID_177,UT-TO,Finland,Lake Vuoskujarvi,66.43307,26.54973,05/06/18,NA,12.44,1.2,2.763102112,Lake Vuoskujarvi_2018_06
GID_179,0.000759842,0.001011719,0.001091192,0.000482351,GID_179,UT-TO,Finland,Lake Juottaan Tekojarvi,66.31871,26.94662,05/06/18,NA,1.86,1.6,6.401186559,Lake Juottaan Tekojarvi_2018_06
GID_18,0.001686534,0.003230032,0.003508844,0.000952977,GID_18,UT-TO,Estonia,Lake Peipsi,58.39981,27.27804,14/07/13,NA,15,0.6,3.453877639,Lake Peipsi_2013_07
GID_180,0.000886728,0.00134216,0.001610539,0.000347377,GID_180,UT-TO,Finland,Lake Siika-Kama,66.22537,26.4839,05/06/18,NA,4.57,1.2,7.644582509,Lake Siika-Kama_2018_06
GID_181,0.002668587,0.00375781,0.003864073,0.001210446,GID_181,UT-TO,Finland,Lake Komiojarvi,66.91257,27.0612,06/06/18,NA,3.2,1.8,3.684136149,Lake Komiojarvi_2018_06
GID_182,0.003297382,0.006649288,0.006565986,0.002813697,GID_182,UT-TO,Estonia,Lake Peipsi,58.12309,27.57413,22/08/18,NA,26,0.6,3.822291254,Lake Peipsi_2018_08
GID_183,0.002886615,0.006368587,0.00631264,0.002462101,GID_183,UT-TO,Estonia,Lake Peipsi,58.23229,27.48778,22/08/18,NA,20,0.6,3.453877639,Lake Peipsi_2018_08
GID_184,0.005448692,0.008410253,0.008087635,0.003347995,GID_184,UT-TO,Estonia,Lake Peipsi,58.33055,27.47955,22/08/18,NA,23,0.5,3.315722534,Lake Peipsi_2018_08
GID_185,0.007537132,0.011571155,0.009158598,0.001681085,GID_185,UT-TO,Estonia,Parnu Bay,58.3406,24.42038,28/08/18,NA,17.8,1,0.921034037,Parnu Bay_2018_08
GID_186,0.006325205,0.010139718,0.007830676,0.001493509,GID_186,UT-TO,Estonia,Parnu Bay,58.26832,24.31603,28/08/18,NA,14.4,1.1,0.874982335,Parnu Bay_2018_08
GID_187,0.005631395,0.009101686,0.006738513,0.001125983,GID_187,UT-TO,Estonia,Parnu Bay,58.21898,24.30587,28/08/18,NA,10.86,1.3,0.921034037,Parnu Bay_2018_08
GID_188,0.005232021,0.009038075,0.006990631,0.001099923,GID_188,UT-TO,Estonia,Parnu Bay,58.24848,24.44827,28/08/18,NA,12.14,1.2,0.828930633,Parnu Bay_2018_08
GID_189,0.012935909,0.020836082,0.017285798,0.003112792,GID_189,UT-TO,Estonia,Parnu Bay,58.29872,24.47588,28/08/18,NA,19.6,0.7,0.782878932,Parnu Bay_2018_08
GID_19,0.000597326,0.000793414,0.000985209,0.000653149,GID_19,UT-TO,Estonia,Lake Kalli,58.37779,27.23903,14/07/13,NA,3.6,0.45,25.14422922,Lake Kalli_2013_07
GID_190,0.00523464,0.010009682,0.011005372,0.002511017,GID_190,UT-TO,Estonia,Parnu Bay,58.38857,24.47085,28/08/18,NA,15.2,0.7,3.131515726,Parnu Bay_2018_08
GID_191,0.002204686,0.004231579,0.005002815,0.001004355,GID_191,UT-TO,Estonia,Parnu Bay,58.38863,24.4931,28/08/18,NA,8.5,1.05,4.144653167,Parnu Bay_2018_08
GID_192,0.002300079,0.00253721,0.001156389,6.06E-05,GID_192,CSIRO,Australia,Blowering Reservoir,-35.41002,148.2935,21/01/21,1.243,0.907,7,0.2702,Blowering Reservoir_2021_01
GID_193,0.003574102,0.004779697,0.002686552,0.000124301,GID_193,CSIRO,Australia,Blowering Reservoir,-35.411931,148.250891,29/06/21,NA,1.7,3.47,NA,Blowering Reservoir_2021_06
GID_194,0.00462604,0.00661126,0.003465536,0.000124638,GID_194,CSIRO,Australia,Blowering Reservoir,-35.45072,148.27652,10/02/20,8.414,4.733,1.67,0.2992,Blowering Reservoir_2020_02
GID_195,0.002494836,0.003211544,0.001702044,7.38E-05,GID_195,CSIRO,Australia,Blowering Reservoir,-35.4534792,148.2757219,28/06/21,NA,1.267,5.08,NA,Blowering Reservoir_2021_06
GID_196,0.006273348,0.008711668,0.004604593,0.000132921,GID_196,CSIRO,Australia,Blowering Reservoir,-35.48077,148.2507,11/02/20,4.975,2.267,1.99,0.2584,Blowering Reservoir_2020_02
GID_197,0.00359886,0.004716217,0.00250579,0.000122796,GID_197,CSIRO,Australia,Blowering Reservoir,-35.4818989,148.2466599,28/06/21,NA,1.433,3.45,NA,Blowering Reservoir_2021_06
GID_198,0.005094608,0.007627887,0.004475857,0.000163319,GID_198,CSIRO,Australia,Blowering Reservoir,-35.52908,148.25539,10/02/20,3.008,3.067,1.87,0.334,Blowering Reservoir_2020_02
GID_199,0.002859492,0.00363826,0.001767574,8.36E-05,GID_199,CSIRO,Australia,Blowering Reservoir,-35.5297887,148.2649,21/01/21,3.4,1.267,3.94,0.3318,Blowering Reservoir_2021_01
GID_2,0.00170548,0.003241607,0.00287007,0.00057475,GID_2,UT-TO,Estonia,Lake Peipsi,58.46504,27.2839,08/07/13,NA,5.67,1.8,2.624947006,Lake Peipsi_2013_07
GID_20,0.00224705,0.004397517,0.004465261,0.000889488,GID_20,UT-TO,Estonia,Lake Peipsi,58.43617,27.23755,14/07/13,NA,11,0.8,2.763102112,Lake Peipsi_2013_07
GID_200,0.003887597,0.005182685,0.002770253,0.00010216,GID_200,CSIRO,Australia,Blowering Reservoir,-35.5282762,148.2632862,29/06/21,NA,1.433,3.8,NA,Blowering Reservoir_2021_06
GID_201,0.005571216,0.01506175,0.008715217,0.00055636,GID_201,CSIRO,Australia,Lake Bonney,-34.2035483,140.4324001,21/10/20,23.283,17.167,0.82,0.7481,Lake Bonney_2020_10
GID_202,0.006547142,0.013680366,0.007673277,0.000504746,GID_202,CSIRO,Australia,Lake Bonney,-34.203198,140.432197,09/02/21,15.355,22.533,0.96,0.5012,Lake Bonney_2021_02
GID_203,0.003867562,0.012279278,0.00672949,0.000380724,GID_203,CSIRO,Australia,Lake Bonney,-34.2172036,140.4517303,22/10/20,21.724,17.444,0.86,0.4592,Lake Bonney_2020_10
GID_204,0.004916751,0.010536927,0.005770101,0.000330996,GID_204,CSIRO,Australia,Lake Bonney,-34.2174617,140.4511499,09/02/21,14.3,16.267,0.87,0.4051,Lake Bonney_2021_02
GID_205,0.004624823,0.014178356,0.008395594,0.00052932,GID_205,CSIRO,Australia,Lake Bonney,-34.24198,140.4540417,22/10/20,24.541,12.556,0.81,0.4566,Lake Bonney_2020_10
GID_206,0.005833744,0.012460162,0.006822132,0.000479794,GID_206,CSIRO,Australia,Lake Bonney,-34.2418531,140.4545178,10/02/21,7.325,19.467,1.23,0.5589,Lake Bonney_2021_02
GID_207,0.002575212,0.004958841,0.00367114,0.000143704,GID_207,CSIRO,Australia,Burrinjuck Dam,-34.99883,148.60324,16/07/20,0.293,3.222,2.18,1.0113,Burrinjuck Dam_2020_07
GID_208,0.00337177,0.007506025,0.007487353,0.000557696,GID_208,CSIRO,Australia,Burrinjuck Dam,-34.9987166,148.6037855,04/09/20,9.707,7.733,1.2,1.8373,Burrinjuck Dam_2020_09
GID_209,0.002605488,0.006076329,0.00447697,0.000500652,GID_209,CSIRO,Australia,Burrinjuck Dam,-34.9991703,148.6031016,10/03/21,6.908,2.549,2.43,1.3855,Burrinjuck Dam_2021_03
GID_21,0.000660285,0.001000168,0.001245166,0.000634774,GID_21,UT-TO,Estonia,Lake Koosa,58.43445,27.15546,14/07/13,NA,6.8,0.65,14.22997587,Lake Koosa_2013_07
GID_210,0.004127066,0.007651828,0.007439403,0.000677992,GID_210,CSIRO,Australia,Burrinjuck Dam,-34.9640027,148.6927805,04/09/20,7.058,8.167,1.05,1.9713,Burrinjuck Dam_2020_09
GID_211,0.003409309,0.008635613,0.006447463,0.000665653,GID_211,CSIRO,Australia,Burrinjuck Dam,-34.964675,148.692872,10/03/21,8.799,4.267,1.91,1.463,Burrinjuck Dam_2021_03
GID_212,0.004788684,0.008120904,0.005724999,0.000288071,GID_212,CSIRO,Australia,Burrinjuck Dam,-34.926009,148.7318416,16/07/20,2.777,1.956,1.67,1.005,Burrinjuck Dam_2020_07
GID_213,0.002573254,0.005976528,0.004581157,0.000419247,GID_213,CSIRO,Australia,Burrinjuck Dam,-34.92384,148.732347,15/03/21,6.741,3.333,2.33,1.4253,Burrinjuck Dam_2021_03
GID_214,0.004699615,0.009557789,0.008646982,0.000779828,GID_214,CSIRO,Australia,Burrinjuck Dam,-34.914661,148.7915572,16/07/20,13.304,8.533,0.88,1.2251,Burrinjuck Dam_2020_07
GID_215,0.007029393,0.014809304,0.012206803,0.002983508,GID_215,CSIRO,Australia,Burrinjuck Dam,-34.91491,148.791602,15/03/21,27.229,12.8,0.87,1.4179,Burrinjuck Dam_2021_03
GID_216,0.00326267,0.00726035,0.005464945,0.000662505,GID_216,CSIRO,Australia,Burrinjuck Dam,-35.023765,148.646157,10/03/21,8.043,3.689,1.97,1.2747,Burrinjuck Dam_2021_03
GID_217,0.004380506,0.010155307,0.007711129,0.000809603,GID_217,CSIRO,Australia,Burrinjuck Dam,-35.023107,148.645587,14/03/21,8.499,4.267,1.7,1.382,Burrinjuck Dam_2021_03
GID_218,0.003880473,0.005161229,0.002579491,0.000110281,GID_218,CSIRO,Australia,Lake Dartmouth,-36.569212,147.540042,16/12/20,1.575,1.519,3.34,0.4148,Lake Dartmouth_2020_12
GID_219,0.004290991,0.005730567,0.002899245,0.000111547,GID_219,CSIRO,Australia,Lake Dartmouth,-36.6018601,147.5329733,16/12/20,1.573,1.407,3.14,0.3574,Lake Dartmouth_2020_12
GID_22,0.002717503,0.004771854,0.004184745,0.001212212,GID_22,UT-TO,Estonia,Lake Peipsi,58.44381667,27.2887,17/07/14,NA,7.43,1,1.796016373,Lake Peipsi_2014_07
GID_220,0.009481144,0.013471525,0.007119943,0.00030906,GID_220,CSIRO,Australia,Lake Dartmouth,-36.576366,147.5741432,17/12/20,1.078,1.667,3.08,0.337,Lake Dartmouth_2020_12
GID_221,0.004076732,0.005499068,0.002926507,0.000128844,GID_221,CSIRO,Australia,Lake Dartmouth,-36.5565316,147.6060067,15/12/20,1.038,1.567,2.78,0.4445,Lake Dartmouth_2020_12
GID_222,0.003324579,0.004131526,0.002133627,0.000111989,GID_222,CSIRO,Australia,Lake Eucumbene,-36.0540579,148.6819566,23/06/21,NA,1.67,2.9,NA,Lake Eucumbene_2021_06
GID_223,0.003529958,0.004461859,0.002245636,9.24E-05,GID_223,CSIRO,Australia,Lake Eucumbene,-36.0647281,148.7320733,22/06/21,NA,1.7,3.06,NA,Lake Eucumbene_2021_06
GID_224,0.004224355,0.005127304,0.002691523,0.000125379,GID_224,CSIRO,Australia,Lake Eucumbene,-36.105928,148.73435,22/06/21,NA,1.17,3.74,NA,Lake Eucumbene_2021_06
GID_225,0.00525998,0.006362331,0.003594473,0.000174867,GID_225,CSIRO,Australia,Lake Eucumbene,-36.146002,148.766988,22/06/21,NA,2.44,3.02,NA,Lake Eucumbene_2021_06
GID_226,0.002189141,0.004416645,0.003020805,0.000170924,GID_226,CSIRO,Australia,Lake Hume,-36.09841,147.05188,01/03/17,9.272,5.022,1.46,0.7261,Lake Hume_2017_03
GID_227,0.003941848,0.00757152,0.005593892,0.000373016,GID_227,CSIRO,Australia,Lake Hume,-36.09865,147.05177,28/04/17,7.683,5.556,1.35,0.6177,Lake Hume_2017_04
GID_228,0.001631942,0.002179936,0.001050515,0.000115241,GID_228,CSIRO,Australia,Lake Hume,-36.09888,147.04694,14/08/17,5.357,1.733,2.65,0.4883,Lake Hume_2017_08
GID_229,0.002406202,0.003603883,0.00200913,6.81E-05,GID_229,CSIRO,Australia,Lake Hume,-36.09825,147.0515,15/11/17,4.798,2.167,2.97,0.5154,Lake Hume_2017_11
GID_2296,5.83E-05,0.000298396,0.00047561,0.000184738,GID_2296,UOW,New Zealand,Lake Ruatuna,-37.927254,175.29072,31/01/17,9.43,32.33,0.9,NA,Lake Ruatuna_2017_01
GID_2297,8.55E-05,0.000307722,0.000358874,8.81E-05,GID_2297,UOW,New Zealand,Lake Rotomanuka,-37.925977,175.31518,31/01/17,10.77,5.67,1.27,NA,Lake Rotomanuka_2017_01
GID_2298,0.000359661,0.000760582,0.00044519,1.99E-05,GID_2298,UOW,New Zealand,Lake Rotorua,-38.093733,176.27023,09/02/17,3.71,15.4,3.2,NA,Lake Rotorua_2017_02
GID_2299,0.000459202,0.00097952,0.000531472,2.10E-05,GID_2299,UOW,New Zealand,Lake Rotorua,-38.070883,176.27127,09/02/17,3.68,13.8,2.9,NA,Lake Rotorua_2017_02
GID_23,0.001720814,0.003596247,0.00335595,0.000719072,GID_23,UT-TO,Estonia,Lake Peipsi,58.49996667,27.28443333,17/07/14,NA,6,0.75,2.394688497,Lake Peipsi_2014_07
GID_230,0.002861829,0.004210753,0.00232854,0.000150544,GID_230,CSIRO,Australia,Lake Hume,-36.09873,147.0517,06/03/18,2.287,2.267,2.81,0.4718,Lake Hume_2018_03
GID_2300,0.000674103,0.000922315,0.000308299,-4.83E-06,GID_2300,UOW,New Zealand,Lake Rotoiti,-38.037517,176.35945,09/02/17,2.01,5.6,6.2,NA,Lake Rotoiti_2017_02
GID_2301,0.000793182,0.000919599,0.000313537,1.97E-06,GID_2301,UOW,New Zealand,Lake Rotoiti,-38.045,176.42422,09/02/17,2.59,3,6.9,NA,Lake Rotoiti_2017_02
GID_2302,0.000283856,0.000814623,0.000424074,3.65E-06,GID_2302,UOW,New Zealand,Lake Rotoiti,-38.048833,176.33538,09/02/17,3.64,2.2,2.5,NA,Lake Rotoiti_2017_02
GID_2303,0.001705885,0.001559672,0.000454513,7.38E-06,GID_2303,UOW,New Zealand,Lake Tarawera,-38.2116,176.43118,09/02/17,2.01,2,7,NA,Lake Tarawera_2017_02
GID_2304,0.001742927,0.001587702,0.000439318,-2.86E-05,GID_2304,UOW,New Zealand,Lake Tarawera,-38.199633,176.42405,09/02/17,1.29,0.8,7.6,NA,Lake Tarawera_2017_02
GID_2305,0.000116059,0.000689037,0.000979201,0.00046873,GID_2305,UOW,New Zealand,Lake Waahi,-37.56021,175.13141,06/03/17,123.22,82,0.2,NA,Lake Waahi_2017_03
GID_2306,6.34E-05,0.000438442,0.000681373,0.000556001,GID_2306,UOW,New Zealand,Lake Waahi,-37.554647,175.11911,06/03/17,132.78,133.33,0.17,NA,Lake Waahi_2017_03
GID_2307,7.29E-05,0.000703131,0.000854639,0.000866662,GID_2307,UOW,New Zealand,Lake Whangape,-37.466544,175.06083,05/03/17,134.05,11.4,0.2,NA,Lake Whangape_2017_03
GID_2308,6.71E-05,0.000693295,0.000831871,0.000793357,GID_2308,UOW,New Zealand,Lake Whangape,-37.469659,175.04478,06/03/17,160.18,9.2,0.15,NA,Lake Whangape_2017_03
GID_2309,0.001018802,0.0027011,0.001517097,0.00018389,GID_2309,UOW,New Zealand,Lake Rotoehu,-38.015383,176.53057,29/03/17,2,3.4,1.5,NA,Lake Rotoehu_2017_03
GID_231,0.00352647,0.006138529,0.003408078,0.000293939,GID_231,CSIRO,Australia,Lake Hume,-36.09876,147.0521,12/02/20,17.958,3.889,1.45,0.3797,Lake Hume_2020_02
GID_2310,0.000783049,0.001530987,0.00077399,4.01E-05,GID_2310,UOW,New Zealand,Lake Rotoehu,-37.9982,176.53315,29/03/17,4.63,1.8,2.6,NA,Lake Rotoehu_2017_03
GID_2311,0.000975228,0.00058424,0.000154885,3.51E-05,GID_2311,UOW,New Zealand,Lake Rotoma,-38.057483,176.59092,29/03/17,0.74,3.2,9,NA,Lake Rotoma_2017_03
GID_2312,0.000995597,0.00058324,0.000141419,1.77E-05,GID_2312,UOW,New Zealand,Lake Rotoma,-38.034417,176.58407,29/03/17,0.68,2,10.95,NA,Lake Rotoma_2017_03
GID_2313,0.000956288,0.000543905,0.000129183,4.09E-06,GID_2313,UOW,New Zealand,Lake Taupo,-38.777817,175.97537,29/03/17,0.56,1.2,14.5,NA,Lake Taupo_2017_03
GID_2314,0.001054884,0.000614102,0.000166921,1.77E-05,GID_2314,UOW,New Zealand,Lake Taupo,-38.757117,176.03397,29/03/17,0.73,1.6,12.5,NA,Lake Taupo_2017_03
GID_2315,0.000428726,0.000585962,0.000234196,2.91E-05,GID_2315,UOW,New Zealand,Lake Okareka,-38.167083,176.36,02/05/17,2.38,1,6.7,NA,Lake Okareka_2017_05
GID_2316,0.00045239,0.000581342,0.000227581,3.35E-05,GID_2316,UOW,New Zealand,Lake Okareka,-38.174867,176.3667,02/05/17,1.62,1.4,7.4,NA,Lake Okareka_2017_05
GID_2317,0.001388739,0.001362364,0.000370829,6.02E-05,GID_2317,UOW,New Zealand,Lake Tikitapu,-38.197833,176.33512,01/05/17,1.86,0.4,7.2,NA,Lake Tikitapu_2017_05
GID_2318,0.000613884,0.000776752,0.000346653,3.67E-05,GID_2318,UOW,New Zealand,Lake Rotokakahi,-38.2185,176.31507,01/05/17,3.18,0.8,5.9,NA,Lake Rotokakahi_2017_05
GID_2319,0.000637756,0.000794492,0.00035218,3.93E-05,GID_2319,UOW,New Zealand,Lake Rotokakahi,-38.20885,176.33825,01/05/17,3.94,1.2,5.8,NA,Lake Rotokakahi_2017_05
GID_232,0.004091542,0.008281306,0.004672886,0.000293649,GID_232,CSIRO,Australia,Lake Hume,-36.09876,147.0521,02/03/20,21.849,4.133,1.29,0.4542,Lake Hume_2020_03
GID_2320,0.000787783,0.000631592,0.000219633,4.48E-05,GID_2320,UOW,New Zealand,Lake Okataina,-38.1148,176.42325,02/05/17,0.8,0.6,9,NA,Lake Okataina_2017_05
GID_2321,0.000761601,0.000613846,0.000220503,5.55E-05,GID_2321,UOW,New Zealand,Lake Okataina,-38.127967,176.4099,02/05/17,1.3,0.4,9,NA,Lake Okataina_2017_05
GID_233,0.002333705,0.004158858,0.0029199,0.000125336,GID_233,CSIRO,Australia,Lake Hume,-36.0999724,147.047315,13/12/20,5.691,2.6,1.96,0.8312,Lake Hume_2020_12
GID_2330,4.52E-05,0.000153531,0.000203772,4.36E-05,GID_2330,UOW,New Zealand,Lake Waitawa,-40.724733,175.1705,05/07/17,1.55,1.6,2.05,NA,Lake Waitawa_2017_07
GID_2331,0.000294826,0.000999136,0.000725241,0.000294508,GID_2331,UOW,New Zealand,Lake Pounui,-41.344533,175.11503,06/07/17,32.71,3,0.95,NA,Lake Pounui_2017_07
GID_2332,0.008722747,0.005472465,0.00140022,7.66E-05,GID_2332,UOW,New Zealand,Lake Ohau,-44.28171,169.92611,30/10/17,NA,1.3,6.45,NA,Lake Ohau_2017_10
GID_2333,0.00835924,0.005440746,0.001417779,7.32E-05,GID_2333,UOW,New Zealand,Lake Ohau,-44.284559,169.90346,30/10/17,NA,NA,6.18,NA,Lake Ohau_2017_10
GID_2334,0.008024447,0.005274175,0.001337559,7.49E-05,GID_2334,UOW,New Zealand,Lake Ohau,-44.19255,169.85275,31/10/17,NA,1.67,5.74,NA,Lake Ohau_2017_10
GID_2335,0.004520753,0.00249833,0.000665328,3.74E-05,GID_2335,UOW,New Zealand,Lake Wanaka,-44.396049,169.14987,31/10/17,NA,6,12.5,NA,Lake Wanaka_2017_10
GID_2336,0.00387443,0.001991996,0.000515911,2.79E-05,GID_2336,UOW,New Zealand,Lake Wanaka,-44.490217,169.13911,31/10/17,NA,2.7,16.8,NA,Lake Wanaka_2017_10
GID_2337,0.003403169,0.002035517,0.00052191,2.79E-05,GID_2337,UOW,New Zealand,Lake Wanaka,-44.63662,169.0826,31/10/17,NA,4.7,10.5,NA,Lake Wanaka_2017_10
GID_2338,0.003516006,0.001785672,0.000450132,2.74E-05,GID_2338,UOW,New Zealand,Lake Wanaka,-44.636748,169.082562,31/10/17,NA,NA,17.6,NA,Lake Wanaka_2017_10
GID_234,0.001692993,0.003021229,0.001890461,0.000102584,GID_234,CSIRO,Australia,Lake Hume,-36.097542,147.053005,06/01/21,10.125,2.667,2.68,0.7574,Lake Hume_2021_01
GID_2341,0.000662512,0.000716632,0.00033895,1.33E-05,GID_2341,UOW,New Zealand,Lake Manapouri,-45.522231,167.55778,02/11/17,NA,6,9.4,NA,Lake Manapouri_2017_11
GID_2342,0.000700755,0.000793267,0.000369749,2.58E-05,GID_2342,UOW,New Zealand,Lake Manapouri,-45.493883,167.57941,02/11/17,NA,3,10.4,NA,Lake Manapouri_2017_11
GID_2343,0.000766888,0.000823187,0.000473168,0.000217261,GID_2343,UOW,New Zealand,Lake Manapouri,-45.52227,167.50924,02/11/17,NA,NA,8,NA,Lake Manapouri_2017_11
GID_2344,0.001778302,0.006138076,0.003072356,0.000253339,GID_2344,UOW,New Zealand,Lake Hayes,-44.982584,168.80687,04/11/17,NA,2.7,2.15,NA,Lake Hayes_2017_11
GID_2345,0.004316776,0.001861447,0.000440348,3.00E-05,GID_2345,UOW,New Zealand,Lake Wakatipu,-45.031811,168.69624,04/11/17,NA,2,10.6,NA,Lake Wakatipu_2017_11
GID_2346,0.001213154,0.002736786,0.002043405,0.000119126,GID_2346,UOW,New Zealand,Lake Harihari,-38.210217,174.72305,14/11/17,NA,8.4,2.9,NA,Lake Harihari_2017_11
GID_2347,0.004467799,0.008927668,0.006318656,0.000397751,GID_2347,UOW,New Zealand,Lake Taharoa,-38.159467,174.749,13/11/17,NA,10,1.6,NA,Lake Taharoa_2017_11
GID_2348,0.004855705,0.009557971,0.006352284,0.000295771,GID_2348,UOW,New Zealand,Lake Taharoa,-38.167917,174.7358,13/11/17,NA,8.8,1.5,NA,Lake Taharoa_2017_11
GID_2349,0.001678852,0.003630632,0.002028228,0.000130172,GID_2349,UOW,New Zealand,Lake Maraetai,-38.365883,175.78778,16/11/17,NA,7.2,1.9,NA,Lake Maraetai_2017_11
GID_235,0.001568866,0.003397247,0.002357421,0.000109663,GID_235,CSIRO,Australia,Lake Hume,-36.2056,147.07917,01/03/17,11.541,6.4,1.25,0.8559,Lake Hume_2017_03
GID_2350,0.001478325,0.003104909,0.001699822,0.000100161,GID_2350,UOW,New Zealand,Lake Maraetai,-38.3629,175.78482,16/11/17,NA,6.4,1.92,NA,Lake Maraetai_2017_11
GID_2351,0.001445094,0.002884684,0.001682134,9.60E-05,GID_2351,UOW,New Zealand,Lake Arapuni,-38.11595,175.62385,17/11/17,NA,3.6,1.8,NA,Lake Arapuni_2017_11
GID_2352,0.000837952,0.001906922,0.000998852,4.89E-05,GID_2352,UOW,New Zealand,Lake Arapuni,-38.1297,175.63118,17/11/17,NA,4.4,1.9,NA,Lake Arapuni_2017_11
GID_2353,0.001492928,0.002950022,0.001579704,0.000102695,GID_2353,UOW,New Zealand,Lake Karapiro,-37.93555,175.55038,17/11/17,NA,3.6,2.45,NA,Lake Karapiro_2017_11
GID_2354,0.001121933,0.002498713,0.001226275,4.19E-05,GID_2354,UOW,New Zealand,Lake Karapiro,-37.92795,175.545,17/11/17,NA,4,2.4,NA,Lake Karapiro_2017_11
GID_2355,0.002194024,0.003469774,0.001746795,7.86E-05,GID_2355,UOW,New Zealand,Lake Kanono,-36.36485,174.14871,20/11/17,6.68,5.2,3.97,NA,Lake Kanono_2017_11
GID_2356,0.001956058,0.003923717,0.002664475,0.000111766,GID_2356,UOW,New Zealand,Lake Kahuparere,-36.36933,174.15728,19/11/17,2.41,4.4,2.52,NA,Lake Kahuparere_2017_11
GID_2357,0.000532556,0.002817643,0.003427328,0.000612592,GID_2357,UOW,New Zealand,Lake Swan/Rotootuaruru,-36.33089,174.14216,20/11/17,15.36,13.6,1.24,NA,Lake Swan/Rotootuaruru_2017_11
GID_2358,0.001736672,0.003545543,0.002381124,0.000151562,GID_2358,UOW,New Zealand,Lake Mokeno,-36.35158,174.06065,20/11/17,2.34,6,3.54,NA,Lake Mokeno_2017_11
GID_2359,0.000880131,0.00147199,0.000923752,5.55E-05,GID_2359,UOW,New Zealand,Lake Rotokawau,-36.35016,174.14637,21/11/17,4.33,NA,3.83,NA,Lake Rotokawau_2017_11
GID_236,0.001874263,0.002888192,0.002027492,0.000292867,GID_236,CSIRO,Australia,Lake Hume,-36.20418,147.07862,27/04/17,9.778,4.267,2.25,0.6198,Lake Hume_2017_04
GID_2360,0.002368966,0.003733211,0.001723337,7.86E-05,GID_2360,UOW,New Zealand,Lake Humuhumu,-36.32818,174.12941,20/11/17,1.87,3.6,5.6,NA,Lake Humuhumu_2017_11
GID_2361,0.003198154,0.012460019,0.007613078,0.002485379,GID_2361,UOW,New Zealand,Lake Karaka,-36.31382,174.03847,21/11/17,18.79,27.6,0.76,NA,Lake Karaka_2017_11
GID_2362,0.000499992,0.001230733,0.000961137,6.67E-05,GID_2362,UOW,New Zealand,Lake Wainui,-36.101378,173.88225,22/11/17,10.38,10.4,1.76,NA,Lake Wainui_2017_11
GID_2363,0.000956482,0.002084053,0.001372354,8.65E-05,GID_2363,UOW,New Zealand,Lake Rototuna,-36.25097,174.04006,21/11/17,8.02,4.4,2.26,NA,Lake Rototuna_2017_11
GID_2364,0.0009191,0.001370083,0.000613895,3.63E-05,GID_2364,UOW,New Zealand,Lake Kai-iwi,-35.81562,173.65376,22/11/17,1.09,3.6,6.53,NA,Lake Kai-iwi_2017_11
