station_id,blue (sr-1),green (sr-1),red (sr-1),nir (sr-1),id,organization,region,local,lat,long,date,chla (mgm-3),tss (mgL-1),secchi (m),acdom440 (m-1),local_year_month
GID_2913,0.023232479,0.032420002,0.030007654,0.011509805,GID_2913,NIGLAS,China,Taihu,31.4378,120.0429,2011-05-02,8.3133,27.85,0.35,2.265494,Taihu_2011_05
GID_2914,0.023665833,0.033154277,0.032193232,0.01556049,GID_2914,NIGLAS,China,Taihu,31.4641,120.0437,2011-05-02,17.30055,45.9,0.2,1.25349,Taihu_2011_05
GID_2915,0.016341761,0.0257361,0.019768967,0.002023775,GID_2915,NIGLAS,China,Taihu,31.3821,120.2419,2011-05-04,20.31044,42.52,0.3,1.052142,Taihu_2011_05
GID_2917,0.014679674,0.0228492,0.018075725,0.001847204,GID_2917,NIGLAS,China,Taihu,31.409,120.3256,2011-05-04,14.52216,24.48,0.35,1.514058,Taihu_2011_05
GID_2918,0.012197069,0.02068817,0.015949412,0.001817811,GID_2918,NIGLAS,China,Taihu,31.4236,120.3682,2011-05-04,25.2448,23.24,0.35,1.297576,Taihu_2011_05
GID_292,0.003513787,0.010478795,0.012006379,0.00313254,GID_292,CSIRO,Australia,Lake Burley Griffin,-35.2880864,149.0976313,2020-12-18,16.805,11.333,0.52,4.9083,Lake Burley Griffin_2020_12
GID_2920,0.023506859,0.032776039,0.028672078,0.006424225,GID_2920,NIGLAS,China,Taihu,31.1819,120.3328,2011-05-04,3.4826,45.96,0.25,0.989632,Taihu_2011_05
GID_2921,0.020399778,0.02810136,0.02178442,0.002829776,GID_2921,NIGLAS,China,Taihu,31.2003,120.3072,2011-05-04,4.94884,24.2,0.3,0.62839,Taihu_2011_05
GID_2922,0.018130325,0.029763556,0.023693384,0.006699833,GID_2922,NIGLAS,China,Taihu,31.2143,120.2796,2011-05-05,7.71256,32.76,0.25,0.796838,Taihu_2011_05
GID_2923,0.025370021,0.035417984,0.02887437,0.004650029,GID_2923,NIGLAS,China,Taihu,31.2267,120.25,2011-05-05,4.57548,30.64,0.3,0.571802,Taihu_2011_05
GID_2924,0.01934036,0.02912623,0.023137375,0.002665259,GID_2924,NIGLAS,China,Taihu,31.2388,120.2176,2011-05-05,13.1016,32.52,0.2,0.619836,Taihu_2011_05
GID_2927,0.018584143,0.028557535,0.02347847,0.004151869,GID_2927,NIGLAS,China,Taihu,31.1318,120.3625,2011-05-05,6.7252,55.84,0.15,2.454998,Taihu_2011_05
GID_2928,0.01717263,0.024239927,0.018937887,0.001390981,GID_2928,NIGLAS,China,Taihu,31.0659,120.3215,2011-05-05,5.5181,25.84,0.3,2.502374,Taihu_2011_05
GID_293,0.005216295,0.009052102,0.008636881,0.003083094,GID_293,CSIRO,Australia,Western Treatment Plant,-38.0105,144.5809,2020-03-09,20.15,50,0.27,2.642,Western Treatment Plant_2020_03
GID_2931,0.021115098,0.02891783,0.02204393,0.001648668,GID_2931,NIGLAS,China,Taihu,30.9841,120.317,2011-05-05,1.75204,23.64,0.25,2.478686,Taihu_2011_05
GID_2932,0.025688108,0.036207589,0.031366433,0.006000718,GID_2932,NIGLAS,China,Taihu,30.975,120.1543,2011-05-05,4.24432,37.6,0.2,0.453362,Taihu_2011_05
GID_2933,0.016317918,0.036956513,0.029371682,0.023724678,GID_2933,NIGLAS,China,Taihu,30.9584,120.2358,2011-05-05,6.5692,41.44,0.2,2.267468,Taihu_2011_05
GID_2934,0.025815735,0.03976943,0.035145109,0.012454357,GID_2934,NIGLAS,China,Taihu,30.9677,120.1968,2011-05-05,9.6743,62.68,0.15,2.695826,Taihu_2011_05
GID_2935,0.026247804,0.037175938,0.03410835,0.011307725,GID_2935,NIGLAS,China,Taihu,30.9552,120.1403,2011-05-05,12.51666667,68.24,0.1,0.508634,Taihu_2011_05
GID_2937,0.028542474,0.038818728,0.034804675,0.008276874,GID_2937,NIGLAS,China,Taihu,31.0233,120.101,2011-05-07,4.492666667,46.64,0.15,2.47408,Taihu_2011_05
GID_2938,0.02737304,0.037531397,0.034827165,0.009797482,GID_2938,NIGLAS,China,Taihu,31.0709,120.0475,2011-05-07,4.935866667,63.2,0.15,2.318792,Taihu_2011_05
GID_2939,0.025623067,0.035414665,0.031504697,0.007428207,GID_2939,NIGLAS,China,Taihu,31.1238,120.0123,2011-05-07,5.1754,48,0.15,0.513898,Taihu_2011_05
GID_294,0.001431228,0.004265127,0.004974749,0.001091924,GID_294,CSIRO,Australia,Lake Tuggeranong,-35.40916111,149.0663889,2020-02-19,39.841,21.143,0.45,2.5927,Lake Tuggeranong_2020_02
GID_2940,0.022557943,0.032046136,0.028303181,0.006426776,GID_2940,NIGLAS,China,Taihu,31.1848,119.9902,2011-05-07,9.664266667,49.8,0.2,2.449734,Taihu_2011_05
GID_2941,0.023815526,0.033032296,0.028499929,0.006720884,GID_2941,NIGLAS,China,Taihu,31.2446,119.9651,2011-05-07,13.0236,43.6,0.2,2.427362,Taihu_2011_05
GID_2942,0.018231257,0.02845149,0.02853159,0.015184628,GID_2942,NIGLAS,China,Taihu,31.3193,119.9332,2011-05-08,46.70066667,150.6,0.07,2.079938,Taihu_2011_05
GID_2944,0.016354264,0.028477456,0.022801417,0.013226052,GID_2944,NIGLAS,China,Taihu,31.3084,119.9624,2011-05-08,42.1174,78.73333333,0.2,4.113816,Taihu_2011_05
GID_2945,0.017219916,0.028007102,0.025000931,0.008026496,GID_2945,NIGLAS,China,Taihu,31.3019,119.981,2011-05-08,15.3303,55.33333333,0.15,4.16185,Taihu_2011_05
GID_2946,0.027006292,0.039797791,0.036023895,0.00965656,GID_2946,NIGLAS,China,Chaohu,31.5097,117.5532,2013-05-12,10.672,46,0.2,0.29811348,Chaohu_2013_05
GID_2947,0.026183803,0.038391918,0.03104714,0.007411887,GID_2947,NIGLAS,China,Chaohu,31.5234,117.5165,2013-05-12,23.85733333,22,0.35,0.32574948,Chaohu_2013_05
GID_2948,0.027755768,0.040641785,0.0316994,0.006739608,GID_2948,NIGLAS,China,Chaohu,31.5366,117.4849,2013-05-12,17.512,22,0.45,0.3930234,Chaohu_2013_05
GID_2949,0.019808312,0.031830042,0.026295645,0.006950335,GID_2949,NIGLAS,China,Chaohu,31.5502,117.4484,2013-05-12,20.60933333,30,0.32,0.41469792,Chaohu_2013_05
GID_295,0.027342478,0.057557693,0.072104022,0.018828447,GID_295,CSIRO,Australia,Lake Pamamaroo,-32.2550099,142.4343434,2020-08-01,1.643,118.667,0.11,2.3375,Lake Pamamaroo_2020_08
GID_2950,0.015050826,0.02464005,0.020594387,0.004638468,GID_2950,NIGLAS,China,Chaohu,31.5728,117.418,2013-05-12,29.36533333,14,0.35,0.2155937,Chaohu_2013_05
GID_2951,0.018933413,0.030345267,0.024697305,0.006294064,GID_2951,NIGLAS,China,Chaohu,31.5949,117.3953,2013-05-12,22.79333333,43,0.28,0.50153418,Chaohu_2013_05
GID_2952,0.025345451,0.03632549,0.030888042,0.009478472,GID_2952,NIGLAS,China,Chaohu,31.62,117.3702,2013-05-12,14.044,49,0.25,0.5593,Chaohu_2013_05
GID_2953,0.022539953,0.034764785,0.030176722,0.008507977,GID_2953,NIGLAS,China,Chaohu,31.6477,117.3485,2013-05-12,19.97733333,48,0.25,0.66052014,Chaohu_2013_05
GID_2954,0.025817585,0.036542878,0.032276123,0.009278207,GID_2954,NIGLAS,China,Chaohu,31.6756,117.3305,2013-05-12,11.85333333,57,0.22,0.51803024,Chaohu_2013_05
GID_2955,0.025585331,0.037428593,0.030454734,0.006507606,GID_2955,NIGLAS,China,Chaohu,31.5111,117.5903,2013-05-12,12.636,32,0.3,0.39689244,Chaohu_2013_05
GID_2956,0.022256426,0.033870787,0.027237113,0.006165491,GID_2956,NIGLAS,China,Chaohu,31.5269,117.6278,2013-05-12,16.23466667,31,0.35,0.53134158,Chaohu_2013_05
GID_2957,0.02499287,0.03832844,0.032817859,0.00762141,GID_2957,NIGLAS,China,Chaohu,31.5499,117.6575,2013-05-12,12.35466667,22,0.25,0.49807968,Chaohu_2013_05
GID_2958,0.025147704,0.03758643,0.031521072,0.006979829,GID_2958,NIGLAS,China,Chaohu,31.5714,117.6863,2013-05-12,11.21466667,16,0.3,0.53482898,Chaohu_2013_05
GID_2959,0.024437864,0.037403178,0.030036357,0.006210949,GID_2959,NIGLAS,China,Chaohu,31.5901,117.714,2013-05-12,13.34,26,0.35,0.24304546,Chaohu_2013_05
GID_296,0.027724786,0.058264677,0.073852748,0.019426354,GID_296,CSIRO,Australia,Lake Pamamaroo,-32.2755141,142.4574621,2020-07-31,0.563,142.667,0.13,2.5892,Lake Pamamaroo_2020_07
GID_2960,0.027593251,0.040291874,0.031530509,0.006374115,GID_2960,NIGLAS,China,Chaohu,31.5941,117.7488,2013-05-12,12.758,38,0.4,0.34566056,Chaohu_2013_05
GID_2962,0.018960876,0.034402203,0.0250258,0.016192418,GID_2962,NIGLAS,China,Chaohu,31.579173,117.452878,2013-10-10,2491.288,208,0.2,0.68370806,Chaohu_2013_10
GID_2964,0.02138012,0.03518962,0.027592132,0.010387307,GID_2964,NIGLAS,China,Chaohu,31.578985,117.453357,2013-10-10,1352.104,270,0.25,0.71462748,Chaohu_2013_10
GID_2965,0.020746855,0.039551664,0.028259412,0.019598084,GID_2965,NIGLAS,China,Chaohu,31.590709,117.453357,2013-10-10,410.94,NA,0.2,0.76708982,Chaohu_2013_10
GID_2966,0.01875277,0.035627907,0.025495051,0.017778134,GID_2966,NIGLAS,China,Chaohu,31.590746,117.453433,2013-10-10,233.896,69,0.25,0.63604254,Chaohu_2013_10
GID_2967,0.020054342,0.036312055,0.026565144,0.012480744,GID_2967,NIGLAS,China,Chaohu,31.590725,117.453344,2013-10-10,137.756,NA,0.25,1.341991,Chaohu_2013_10
GID_2968,0.019001671,0.033497688,0.02482917,0.01179855,GID_2968,NIGLAS,China,Chaohu,31.590717,117.453347,2013-10-10,147.81,50,0.25,0.72711632,Chaohu_2013_10
GID_2969,0.019774367,0.031763075,0.023293194,0.008851545,GID_2969,NIGLAS,China,Chaohu,31.590771,117.453321,2013-10-10,313.636,70,0.25,0.82584922,Chaohu_2013_10
GID_297,0.031095645,0.059145791,0.065072373,0.013139043,GID_297,CSIRO,Australia,Lake Pamamaroo,-32.27519,142.457474,2021-02-06,6.617,127.333,0.16,1.2954,Lake Pamamaroo_2021_02
GID_2970,0.023801573,0.03819313,0.030616568,0.010181998,GID_2970,NIGLAS,China,Chaohu,31.591213,117.443538,2013-10-11,319.26,NA,0.3,0.46439008,Chaohu_2013_10
GID_2971,0.022443408,0.038053802,0.029509298,0.013898772,GID_2971,NIGLAS,China,Chaohu,31.591216,117.443548,2013-10-11,115.32,43,0.3,0.4394124,Chaohu_2013_10
GID_2972,0.015641252,0.035965512,0.0234708,0.041446157,GID_2972,NIGLAS,China,Chaohu,31.591269,117.443526,2013-10-11,1102.51,NA,0.15,0.56787374,Chaohu_2013_10
GID_2973,0.017850186,0.036757202,0.024988136,0.031109731,GID_2973,NIGLAS,China,Chaohu,31.591198,117.443575,2013-10-11,558.976,198,0.25,0.6068405,Chaohu_2013_10
GID_2974,0.017737785,0.038180884,0.025564157,0.034852253,GID_2974,NIGLAS,China,Chaohu,31.591144,117.443522,2013-10-11,2587.744,NA,0.2,0.66489584,Chaohu_2013_10
GID_2975,0.019706494,0.039462729,0.027361134,0.031282822,GID_2975,NIGLAS,China,Chaohu,31.591182,117.443539,2013-10-11,838.236,394,0.2,0.87381084,Chaohu_2013_10
GID_2976,0.014602102,0.029674601,0.018893556,0.016435208,GID_2976,NIGLAS,China,Chaohu,31.59412,117.438844,2013-10-11,1612.37,NA,0.3,0.7427504,Chaohu_2013_10
GID_2977,0.019250421,0.043866898,0.029643791,0.04013644,GID_2977,NIGLAS,China,Chaohu,31.594176,117.438875,2013-10-11,808.054,198,0.25,0.73374896,Chaohu_2013_10
GID_2978,0.022994205,0.045331783,0.032270514,0.029004469,GID_2978,NIGLAS,China,Chaohu,31.594161,117.438892,2013-10-11,727.16,208,0.25,0.81839408,Chaohu_2013_10
GID_2979,0.024542508,0.039848408,0.03216196,0.010439614,GID_2979,NIGLAS,China,Chaohu,31.565902,117.42815,2013-10-12,63.856,NA,0.25,0.58105348,Chaohu_2013_10
GID_298,0.027569951,0.057398118,0.071987376,0.018816043,GID_298,CSIRO,Australia,Lake Pamamaroo,-32.3021633,142.4608995,2020-07-31,2.369,175,0.08,2.4592,Lake Pamamaroo_2020_07
GID_2981,0.027960044,0.042630617,0.034044771,0.013960949,GID_2981,NIGLAS,China,Chaohu,31.565938,117.428181,2013-10-12,58.232,NA,0.25,0.50602174,Chaohu_2013_10
GID_2982,0.022157998,0.035995045,0.029209017,0.009190069,GID_2982,NIGLAS,China,Chaohu,31.566064,117.428098,2013-10-12,86.292,39,0.25,0.7236026,Chaohu_2013_10
GID_2983,0.015097627,0.029863808,0.019795391,0.024539095,GID_2983,NIGLAS,China,Chaohu,31.565913,117.428192,2013-10-12,161.788,NA,0.25,0.84670124,Chaohu_2013_10
GID_2984,0.014692138,0.031443227,0.020484131,0.025376665,GID_2984,NIGLAS,China,Chaohu,31.566079,117.427943,2013-10-12,485.282,74,0.2,0.7440335,Chaohu_2013_10
GID_2985,0.012938148,0.029921926,0.019404046,0.028256647,GID_2985,NIGLAS,China,Chaohu,31.570953,117.462431,2013-10-12,716.314,NA,0.25,0.71396948,Chaohu_2013_10
GID_2986,0.016941534,0.033941762,0.02335197,0.019603922,GID_2986,NIGLAS,China,Chaohu,31.571033,117.462498,2013-10-12,228.508,74,0.25,1.00916144,Chaohu_2013_10
GID_2987,0.016751229,0.033777431,0.023549892,0.018938584,GID_2987,NIGLAS,China,Chaohu,31.57092,117.462458,2013-10-12,178.208,42,0.25,0.81867702,Chaohu_2013_10
GID_2989,0.029412423,0.04618022,0.040154138,0.03078314,GID_2989,NIGLAS,China,Dianchi,24.92314,102.664343,2019-06-01,66,63,0.3,NA,Dianchi_2019_06
GID_299,0.028103891,0.054631785,0.060095111,0.011845445,GID_299,CSIRO,Australia,Lake Pamamaroo,-32.2947324,142.4665283,2021-02-07,7.769,133,0.2,1.2585,Lake Pamamaroo_2021_02
GID_2990,0.022396318,0.040065232,0.033805661,0.021805661,GID_2990,NIGLAS,China,Dianchi,24.906738,102.678755,2019-06-01,70,41,0.25,NA,Dianchi_2019_06
GID_2991,0.020153901,0.036976096,0.030951018,0.019271907,GID_2991,NIGLAS,China,Dianchi,24.884661,102.69647,2019-06-01,70,56,0.2,NA,Dianchi_2019_06
GID_2992,0.026095087,0.042385111,0.037054827,0.025225998,GID_2992,NIGLAS,China,Dianchi,24.856817,102.726362,2019-06-01,71,27,0.35,NA,Dianchi_2019_06
GID_2993,0.019517795,0.035348816,0.029351518,0.016822088,GID_2993,NIGLAS,China,Dianchi,24.835892,102.700512,2019-06-01,65,45,0.25,NA,Dianchi_2019_06
GID_2994,0.026260749,0.044370638,0.039569083,0.025281438,GID_2994,NIGLAS,China,Dianchi,24.79819,102.716368,2019-06-01,59,51,0.35,NA,Dianchi_2019_06
GID_2995,0.031180427,0.048755023,0.041503912,0.029021292,GID_2995,NIGLAS,China,Dianchi,24.781132,102.678822,2019-06-01,85,35,0.3,NA,Dianchi_2019_06
GID_2997,0.030908861,0.048602197,0.044259118,0.033201301,GID_2997,NIGLAS,China,Dianchi,24.748742,102.626655,2019-06-01,81,54,0.25,NA,Dianchi_2019_06
GID_2999,0.035874074,0.053526419,0.050552722,0.038446553,GID_2999,NIGLAS,China,Dianchi,24.698425,102.642765,2019-06-01,71,42,0.2,NA,Dianchi_2019_06
GID_3,0.001821398,0.003518845,0.003159883,0.000734265,GID_3,UT-TO,Estonia,Lake Peipsi,58.44592,27.28435,2013-07-08,NA,8,1.8,2.578895304,Lake Peipsi_2013_07
GID_30,0.003451663,0.009513123,0.009477461,0.001615732,GID_30,UT-TO,Estonia,Lake Vortsjarv,58.26478333,26.05131667,2014-07-18,NA,12.33,0.5,1.427602758,Lake Vortsjarv_2014_07
GID_300,0.031421376,0.062900908,0.074960996,0.016394031,GID_300,CSIRO,Australia,Lake Pamamaroo,-32.305437,142.4852025,2020-10-25,4.357,142.667,0.17,1.8794,Lake Pamamaroo_2020_10
GID_301,0.027745021,0.055216989,0.060626191,0.012431876,GID_301,CSIRO,Australia,Lake Pamamaroo,-32.302541,142.484544,2021-02-06,8.433,123.667,0.17,1.3017,Lake Pamamaroo_2021_02
GID_3019,0.007906762,0.015779085,0.011184622,0.004285523,GID_3019,Tsukuba,Japan,Lake Kasumigaura,36.1216,140.3778,2009-06-10,110.5,24.83,0.6,NA,Lake Kasumigaura_2009_06
GID_302,0.015936814,0.031290043,0.029024956,0.003434672,GID_302,CSIRO,Australia,Lake Victoria,-33.9443456,141.2447667,2020-07-30,7.943,26,0.34,0.9363,Lake Victoria_2020_07
GID_3020,0.005309854,0.011734991,0.008275152,0.001548826,GID_3020,Tsukuba,Japan,Lake Kasumigaura,36.0358,140.4035167,2009-06-10,62.2,17.07,0.75,NA,Lake Kasumigaura_2009_06
GID_3021,0.009170638,0.015296982,0.011806611,0.003466094,GID_3021,Tsukuba,Japan,Lake Kasumigaura,36.12161667,140.3780667,2009-08-12,55.37746667,19.775,0.5,NA,Lake Kasumigaura_2009_08
GID_3022,0.008316447,0.014150951,0.008884763,0.003781807,GID_3022,Tsukuba,Japan,Lake Kasumigaura,36.03601667,140.4035833,2009-08-12,60.954,16.22,0.65,NA,Lake Kasumigaura_2009_08
GID_3023,0.006444696,0.012780818,0.007493945,0.002887438,GID_3023,Tsukuba,Japan,Lake Kasumigaura,35.97626667,140.4728833,2009-08-12,76.4876,13.24,0.75,NA,Lake Kasumigaura_2009_08
GID_3024,0.009348339,0.015328023,0.011665076,0.004772909,GID_3024,Tsukuba,Japan,Lake Kasumigaura,36.06518333,140.23305,2009-08-12,65.4324,22.5,0.7,NA,Lake Kasumigaura_2009_08
GID_3025,0.005693279,0.010073464,0.007516339,0.003050199,GID_3025,Tsukuba,Japan,Lake Kasumigaura,36.14651667,140.32675,2010-05-18,91.7,24,0.6,1.0188472,Lake Kasumigaura_2010_05
GID_3026,0.005219794,0.010262848,0.007229534,0.003053173,GID_3026,Tsukuba,Japan,Lake Kasumigaura,36.13975,140.3367667,2010-05-18,81.7,23.5,0.55,1.022839067,Lake Kasumigaura_2010_05
GID_3027,0.007150433,0.013657786,0.009957452,0.00454529,GID_3027,Tsukuba,Japan,Lake Kasumigaura,36.13371667,140.3434,2010-05-18,90.6,30.06666667,0.5,1.009328133,Lake Kasumigaura_2010_05
GID_3028,0.006680435,0.013332758,0.009216408,0.004410689,GID_3028,Tsukuba,Japan,Lake Kasumigaura,36.12573333,140.3553833,2010-05-18,80.7,27.5,0.58,0.907689067,Lake Kasumigaura_2010_05
GID_3029,0.007370356,0.014885143,0.010152233,0.00429118,GID_3029,Tsukuba,Japan,Lake Kasumigaura,36.12348333,140.3691333,2010-05-18,82.4,27.5,0.6,0.907689067,Lake Kasumigaura_2010_05
GID_303,0.018142183,0.034862688,0.032492382,0.003579716,GID_303,CSIRO,Australia,Lake Victoria,-33.9850771,141.2748661,2020-07-30,8.587,25.417,0.43,0.6516,Lake Victoria_2020_07
GID_3030,0.006298644,0.012433322,0.008578988,0.00403681,GID_3030,Tsukuba,Japan,Lake Kasumigaura,36.1198,140.3784833,2010-05-18,80.4,27.73333333,0.6,0.89817,Lake Kasumigaura_2010_05
GID_3031,0.006276009,0.012045463,0.007878111,0.003672665,GID_3031,Tsukuba,Japan,Lake Kasumigaura,36.10473333,140.3886833,2010-05-18,82.7,25.93333333,0.6,0.894178133,Lake Kasumigaura_2010_05
GID_3032,0.00634964,0.013049941,0.008671068,0.00241216,GID_3032,Tsukuba,Japan,Lake Kasumigaura,36.0859,140.4005167,2010-05-18,52.2,22.73333333,0.8,0.71393,Lake Kasumigaura_2010_05
GID_3033,0.0057229,0.01252826,0.008303188,0.001885503,GID_3033,Tsukuba,Japan,Lake Kasumigaura,36.06348333,140.40255,2010-05-18,41.6,18.56666667,0.7,0.59878,Lake Kasumigaura_2010_05
GID_3034,0.005383713,0.01195541,0.008034704,0.001911613,GID_3034,Tsukuba,Japan,Lake Kasumigaura,36.03285,140.4064167,2010-05-18,36.6,18.16666667,0.75,0.566230933,Lake Kasumigaura_2010_05
GID_3035,0.00568901,0.012772047,0.008442151,0.001324861,GID_3035,Tsukuba,Japan,Lake Kasumigaura,36.00888333,140.4364667,2010-05-18,37,18.63333333,0.7,0.50666,Lake Kasumigaura_2010_05
GID_3036,0.005434519,0.012835561,0.008901096,0.001814951,GID_3036,Tsukuba,Japan,Lake Kasumigaura,35.99268333,140.4537667,2010-05-18,38.6,18.93333333,0.65,0.543200933,Lake Kasumigaura_2010_05
GID_3037,0.005609207,0.013262989,0.009968541,0.002521253,GID_3037,Tsukuba,Japan,Lake Kasumigaura,35.9768,140.4728333,2010-05-18,44.8,23.46666667,0.6,0.62181,Lake Kasumigaura_2010_05
GID_3038,0.007822885,0.014427553,0.009881595,0.00242951,GID_3038,Tsukuba,Japan,Lake Kasumigaura,36.08186667,140.2143667,2010-05-18,62.5,19.46666667,0.65,0.94423,Lake Kasumigaura_2010_05
GID_3039,0.007452171,0.013559013,0.01030442,0.003495194,GID_3039,Tsukuba,Japan,Lake Kasumigaura,36.07985,140.2230667,2010-05-18,68.2,21.83333333,0.75,0.999809067,Lake Kasumigaura_2010_05
GID_304,0.0151245,0.030725255,0.029294306,0.003669832,GID_304,CSIRO,Australia,Lake Victoria,-34.0315863,141.2963166,2020-07-30,8.303,19.778,0.36,1.1022,Lake Victoria_2020_07
GID_3040,0.007063029,0.013388132,0.009677125,0.00344713,GID_3040,Tsukuba,Japan,Lake Kasumigaura,36.07121667,140.23085,2010-05-18,83.4,25.46666667,0.65,0.930719067,Lake Kasumigaura_2010_05
GID_3041,0.00802849,0.016566262,0.012581347,0.003830296,GID_3041,Tsukuba,Japan,Lake Kasumigaura,36.06431667,140.23375,2010-05-18,55.9,27.23333333,0.65,0.848118133,Lake Kasumigaura_2010_05
GID_3042,0.007685518,0.014422517,0.009976687,0.003132472,GID_3042,Tsukuba,Japan,Lake Kasumigaura,36.05261667,140.2536,2010-05-18,60.3,22.9,0.7,0.82908,Lake Kasumigaura_2010_05
GID_3043,0.00702182,0.014843788,0.010599465,0.003754042,GID_3043,Tsukuba,Japan,Lake Kasumigaura,36.0486,140.2757833,2010-05-18,61.5,24.16666667,0.65,0.80605,Lake Kasumigaura_2010_05
GID_3044,0.006840083,0.016216499,0.011079666,0.002628923,GID_3044,Tsukuba,Japan,Lake Kasumigaura,36.04476667,140.2998833,2010-05-18,42.7,20.1,0.7,0.631329067,Lake Kasumigaura_2010_05
GID_3045,0.00711695,0.015200904,0.010778214,0.003371824,GID_3045,Tsukuba,Japan,Lake Kasumigaura,36.04368333,140.3227167,2010-05-18,44.9,19.93333333,0.7,0.635320933,Lake Kasumigaura_2010_05
GID_3046,0.006497461,0.014451644,0.009691675,0.002276061,GID_3046,Tsukuba,Japan,Lake Kasumigaura,36.04261667,140.35425,2010-05-18,40.6,19.33333333,0.65,0.608299067,Lake Kasumigaura_2010_05
GID_3047,0.008346255,0.017167735,0.011602897,0.003022899,GID_3047,Tsukuba,Japan,Lake Kasumigaura,36.03961667,140.3749833,2010-05-18,40.7,18.3,0.7,0.566230933,Lake Kasumigaura_2010_05
GID_3048,0.007726029,0.01513843,0.010192516,0.002144559,GID_3048,Tsukuba,Japan,Lake Kasumigaura,36.02118333,140.3911667,2010-05-18,40.3,19,0.65,0.562239067,Lake Kasumigaura_2010_05
GID_3049,0.008794225,0.020155077,0.014173617,0.003531948,GID_3049,Tsukuba,Japan,Lake Kasumigaura,35.98945,140.3808167,2010-05-18,40.6,21.16666667,0.65,0.589260933,Lake Kasumigaura_2010_05
GID_305,0.018375554,0.031414859,0.028463441,0.006966268,GID_305,CSIRO,Australia,Wachtels Lagoon,-34.238669,140.3653553,2020-10-21,7.487,42.178,0.31,0.468,Wachtels Lagoon_2020_10
GID_3050,0.0068272,0.016386093,0.011264668,0.002754201,GID_3050,Tsukuba,Japan,Lake Kasumigaura,35.9995,140.4142,2010-05-18,39.9,18,0.75,0.562239067,Lake Kasumigaura_2010_05
GID_3051,0.004797379,0.008666856,0.00642059,0.000996853,GID_3051,Tsukuba,Japan,Lake Kasumigaura,35.96472222,140.4891667,2013-07-11,24.93232,12.85,0.7,0.808353,Lake Kasumigaura_2013_07
GID_3052,0.005282741,0.009803081,0.007225699,0.001576283,GID_3052,Tsukuba,Japan,Lake Kasumigaura,36.03727778,140.4045,2013-07-11,38.9072,12.75,0.8,0.73696,Lake Kasumigaura_2013_07
GID_3053,0.006991389,0.012779376,0.009027247,0.002418968,GID_3053,Tsukuba,Japan,Lake Kasumigaura,36.13883333,140.3399722,2013-07-11,62.33312,21.26666667,0.6,1.31271,Lake Kasumigaura_2013_07
GID_3054,0.009212312,0.014701685,0.01087665,0.002051116,GID_3054,Tsukuba,Japan,Lake Kasumigaura,36.05386111,140.2474444,2013-07-11,34.8956,18.1,0.5,0.877443,Lake Kasumigaura_2013_07
GID_3055,0.006113265,0.0117492,0.008856161,0.002866267,GID_3055,Tsukuba,Japan,Lake Kasumigaura,36.08027778,140.223,2013-07-11,63.80176,18.96666667,0.4,0.962654,Lake Kasumigaura_2013_07
GID_3056,0.004661165,0.00906741,0.006869232,0.00211066,GID_3056,Tsukuba,Japan,Lake Kasumigaura,35.96436111,140.4893611,2013-08-07,49.9824,19.76666667,0.7,0.845201,Lake Kasumigaura_2013_08
GID_3057,0.004480391,0.009205105,0.006350451,0.001746327,GID_3057,Tsukuba,Japan,Lake Kasumigaura,36.03730556,140.4042222,2013-08-07,75.036,18.4,0.75,0.822171,Lake Kasumigaura_2013_08
GID_3058,0.005676722,0.010908295,0.007735791,0.002119849,GID_3058,Tsukuba,Japan,Lake Kasumigaura,36.05386111,140.2472222,2013-08-07,65.043,20.46666667,0.65,0.94423,Lake Kasumigaura_2013_08
GID_3059,0.005863089,0.010583945,0.008047713,0.003125487,GID_3059,Tsukuba,Japan,Lake Kasumigaura,36.07988889,140.2232778,2013-08-07,93.5007,25.33333333,0.55,1.098531,Lake Kasumigaura_2013_08
GID_306,0.018675112,0.043347667,0.041576699,0.008138082,GID_306,CSIRO,Australia,Wachtels Lagoon,-34.2312038,140.3679337,2020-10-21,20.351,37.111,0.31,1.1639,Wachtels Lagoon_2020_10
GID_3060,0.005397287,0.009709148,0.008694777,0.002490798,GID_3060,Tsukuba,Japan,Lake Kasumigaura,35.96425,140.4883056,2013-10-03,72.845,19,0.5,1.522283,Lake Kasumigaura_2013_10
GID_3061,0.005761781,0.010539598,0.008064223,0.002071375,GID_3061,Tsukuba,Japan,Lake Kasumigaura,36.03663889,140.40375,2013-10-03,64.8869,16.6,0.7,0.916594,Lake Kasumigaura_2013_10
GID_3062,0.0064809,0.010689207,0.009018227,0.002955795,GID_3062,Tsukuba,Japan,Lake Kasumigaura,36.13852778,140.3400556,2013-10-03,87.2172,25.73333333,0.5,1.453193,Lake Kasumigaura_2013_10
GID_3063,0.007223026,0.011220782,0.009271527,0.001781045,GID_3063,Tsukuba,Japan,Lake Kasumigaura,36.08019444,140.2226944,2013-10-03,42.8525,15.56666667,0.6,1.342649,Lake Kasumigaura_2013_10
GID_3064,0.006172096,0.011162807,0.008111314,0.001110343,GID_3064,Tsukuba,Japan,Lake Kasumigaura,35.96411111,140.4891111,2014-01-28,14.02512,11.4,0.8,0.711627,Lake Kasumigaura_2014_01
