"","V1","V1","index","uid","date","time","secchi","lat","lon","Provider","blue","green","red","pan","nir","swir16","swir22","Image_name","predicted","green_red","blue_green","blue_red","LH","RF","QAA_RGB","XGBOOTS","SVM"
"1250",1259,1769,9156,"Daniel_ETM_3877","29/08/11","16:33:51",0.762,44.009994,-88.412706,"LAGOS",0.008022919,0.014323813,0.008763236,0.012862376,0.009184743,0.000716914,0.000317012,"LE07_L1TP_024029_20110829_20200909_02_T1",1.11084794998169,1.63453466276613,0.560110565531678,0.915520134343067,0.0060047672,1.07615575268817,1.50324937919945,1.07334136962891,1.22494836149988
"1251",1260,1770,9161,"Daniel_ETM_11668","10/08/00","16:55:52",2.74,46.137808,-93.942761,"LAGOS",0.002302604,0.003867342,0.002678163,0.005726226,0.005479351,7.83e-05,-3.49e-05,"LE07_L1TP_028028_20000810_20200917_02_T1",2.83209896087646,1.44402786536891,0.595397045309155,0.859769924384737,0.0014145144,2.71929892424704,2.16345222023311,2.67595410346985,2.30793410504918
"1252",1261,1771,9164,"Daniel_ETM_11704","23/07/99","16:57:36",4.11,46.198068,-94.534142,"WQP",0.004190033,0.006768232,0.005204454,0.007458967,0.00695266,0.002324904,0.00276164,"LE07_L1TP_028028_19990723_20200918_02_T1",1.54900503158569,1.3004691750566,0.619073489206635,0.805085989807961,0.0021724306,1.21527553763441,1.83095877200248,1.16811287403107,1.53504914193991
"1253",1262,1772,9174,"Daniel_ETM_4511","16/09/12","16:36:19",0.39624,43.927418,-90.02778,"WQP",0.008859376,0.01237986,0.010854591,0.014782342,0.011692979,0.000976858,0.000380877,"LE07_L1TP_024030_20120916_20200908_02_T1",1.54647481441498,1.1405183299859,0.71562812503534,0.816186994056248,0.002722398,1.35221774193548,1.36004839621573,1.25369882583618,0.89698790330417
"1254",1263,1773,9175,"Daniel_ETM_1060","10/04/06","15:36:29",0.8,38.1894,-76.6556,"WQP",0.005269378,0.007212043,0.005066438,0.005606299,0.003873166,0.000975586,0.001264483,"LE07_L1TP_015033_20060410_20200914_02_T1",2.66594433784485,1.42349378399578,0.730635965426163,1.0400557551479,0.002023841,2.17051345728871,2.09518595666375,1.95475053787231,1.86138890757586
"1255",1264,1774,9184,"Daniel_ETM_12393","06/09/04","16:53:54",4.27,45.252103,-94.904943,"LAGOS",0.005292089,0.008880763,0.005534006,0.007768241,0.006108628,0.003645719,0.002291163,"LE07_L1TP_028028_20040906_20200915_02_T1",2.06190586090088,1.60476208374187,0.595904766290914,0.956285374464719,0.0034919072,1.74609279376747,1.79466581216366,1.88397037982941,1.71602867101981
"1256",1265,1775,9185,"Daniel_ETM_9900","06/10/03","16:52:33",4.88,47.156787,-93.67078,"LAGOS",0.003900603,0.006750021,0.004396998,0.005899538,0.003167509,0.001700248,0.000857401,"LE07_L1TP_028027_20031006_20200916_02_T1",2.19491147994995,1.53514306806598,0.577865313307914,0.887105930000423,0.00265086,1.68131551433468,1.92506386554188,1.58467316627502,1.84362317909233
"1257",1266,1776,9197,"Daniel_ETM_2016","21/04/05","15:50:43",1.00584,29.7425,-82.0769444,"WQP",0.006328854,0.006044188,0.00516589,0.007256878,0.006308206,0.001249208,0.001381295,"LE07_L1TP_017039_20050421_20200915_02_T1",3.25736594200134,1.17001871894291,1.04709747612086,1.22512364761929,0.0001805196,2.52078925702043,2.91941709697304,2.13246965408325,1.83524263311658
"1258",1267,1777,9215,"Daniel_ETM_13767","26/08/09","17:01:09",3.7,46.696496,-96.021001,"LAGOS",0.003734208,0.007225126,0.00371047,0.006934981,0.005254019,0.001553976,0.00034386,"LE07_L1TP_029027_20090826_20200911_02_T1",2.77341222763062,1.94722663166661,0.516836384583466,1.00639757227521,0.0035004132,2.53614557330107,1.87320828207011,2.0701916217804,2.18449244792525
"1259",1268,1778,9219,"Daniel_ETM_11262","10/09/11","16:58:06",2,45.775012,-94.746444,"WQP",0.003030325,0.006760217,0.003637419,0.006520307,0.005859843,0.000910658,0.00043402,"LE07_L1TP_028028_20110910_20200909_02_T1",2.2359631061554,1.85852028595001,0.448258539629719,0.833097589252159,0.0034870544,2.20770007490806,1.48696091369927,1.91589736938477,1.85336012820434
"1260",1269,1779,9233,"Daniel_ETM_11573","13/08/01","16:53:40",3.05,45.989216,-95.41992,"LAGOS",0.002937588,0.007708717,0.002821115,0.005340374,0.003593486,0.001162685,0.000610465,"LE07_L1TP_028028_20010813_20200917_02_T1",2.11233806610107,2.73250718244382,0.381073530134781,1.04128615813251,0.0048177182,3.03709457728683,1.74964248187094,2.27119278907776,2.21057354084805
"1261",1270,1780,9248,"Daniel_ETM_9329","17/09/08","16:53:17",3.66,46.829825,-94.348122,"LAGOS",0.003068904,0.005972412,0.003848258,0.00589139,0.005034047,0.001063979,0.000492045,"LE07_L1TP_028027_20080917_20200913_02_T1",1.86903500556946,1.55197806384083,0.51384666697475,0.797478755322538,0.0025917664,1.76480789148844,1.65336295210637,1.64106035232544,1.81140564860032
"1262",1272,1783,9263,"Daniel_ETM_13367","14/05/12","17:05:43",7.01,45.881299,-95.139281,"WQP",0.001790001,0.004328083,0.002593551,0.004757684,0.003661168,0.00150235,0.001042634,"LE07_L1TP_029028_20120514_20200909_02_T1",1.8873279094696,1.66878654015286,0.413578251618557,0.690173819601003,0.002216662,2.3283132154207,1.33337950961778,2.0749933719635,1.98374909637344
"1263",1273,1784,9270,"Daniel_ETM_1354","06/05/04","15:35:37",1,39.3775,-76.3346,"WQP",0.008954255,0.015981236,0.009997906,0.012860598,0.00993222,0.004285036,0.003657816,"LE07_L1TP_015033_20040506_20200915_02_T1",0.961284518241882,1.59845831717162,0.560298027011177,0.895613041370863,0.0066095206,1.00186967741935,1.41447898283359,0.812675774097443,1.10385616355015
"1264",1274,1785,9283,"Daniel_ETM_397","15/07/08","15:16:06",8.6,43.856739,-70.547047,"LAGOS",0.006237788,0.006649099,0.006180675,0.0084525,0.008011569,0.005087856,0.004120776,"LE07_L1TP_012029_20080715_20200912_02_T1",2.14212274551392,1.07578848588544,0.938140340518317,1.00924057647425,0.0004341562,2.69824698449462,2.16777859465247,1.31195378303528,1.43243070133995
"1265",1275,1786,9284,"Daniel_ETM_11314","17/09/02","16:52:34",2.59,45.780062,-94.750269,"WQP",0.003255061,0.006529883,0.005187874,0.006889788,0.005391524,0.002316651,0.001630014,"LE07_L1TP_028028_20020917_20200916_02_T1",1.42584574222565,1.25868188009192,0.498486879473951,0.627436402657428,0.0025016968,1.15773989398064,1.30268567460996,1.1179062128067,1.19865247837674
"1266",1276,1787,9287,"Daniel_ETM_9920","09/10/10","16:56:43",1.7,47.169172,-94.424521,"LAGOS",0.005503695,0.008741099,0.005539455,0.007228899,0.002304725,0.001470889,0.000731283,"LE07_L1TP_028027_20101009_20200910_02_T1",2.07697439193726,1.57797093757418,0.629634214187484,0.993544491290208,0.0032231,1.63417749215591,1.77692210755054,1.73230576515198,1.76977151276891
"1267",1277,1788,9294,"Daniel_ETM_208","28/08/09","15:10:18",2.72,45.175343,-68.382759,"LAGOS",0.001177051,0.002433579,0.001842529,0.004774262,0.004178653,0.000749043,0.00033368,"LE07_L1TP_011029_20090828_20200911_02_T1",2.17229795455933,1.3207819252777,0.483670758171401,0.638823595178149,0.0009903368,2.28995414638064,1.55984697476813,2.4950840473175,2.22106250510772
"1268",1278,1789,9297,"Daniel_ETM_11620","23/07/99","16:57:36",3.05,46.039689,-95.371897,"LAGOS",0.004587205,0.008783892,0.004881008,0.00738596,0.004752568,0.001727699,0.001292874,"LE07_L1TP_028028_19990723_20200918_02_T1",2.25181865692139,1.79960614692703,0.522229212289951,0.939806900541855,0.0040791658,1.7486254070543,1.67100693635385,1.71543169021606,1.78011566359104
"1269",1279,1790,9300,"Daniel_ETM_9670","26/09/11","16:57:38",5,46.9707,-94.575128,"LAGOS",0.003841874,0.005512836,0.003289751,0.005501463,0.004272336,0.000604624,0.000816237,"LE07_L1TP_028027_20110926_20200909_02_T1",2.95021271705627,1.67576087065556,0.696896116626723,1.16783124315488,0.0018918112,3.06460485347742,2.62074780235885,2.46979284286499,2.55706586854625
"1270",1280,1791,9301,"Daniel_ETM_530","17/06/16","15:41:14",6.5,44.24225245,-73.32877035,"WQP",0.001843026,0.003545772,0.001934089,0.004156267,0.003598912,0.000293373,0.000162293,"LE07_L1TP_014029_20160617_20200902_02_T1",3.30678606033325,1.83330343122783,0.519781305735394,0.952916851292779,0.0016663208,3.35263419099543,2.19677988520018,3.41308116912842,2.87842035302964
"1271",1281,1792,9322,"Daniel_ETM_7256","12/08/03","16:47:01",2.9,45.356543,-93.336178,"LAGOS",0.000879792,0.005207386,0.00290532,0.005310942,0.003158201,0.000422788,0.00019293,"LE07_L1TP_027028_20030812_20200915_02_T1",0.327322483062744,1.79236228711467,0.168950794122041,0.302821031762422,0.0035173828,1.14841439450484,0.344435582429415,0.619102478027344,0.557512328522661
"1272",1282,1793,9337,"Daniel_ETM_2804","01/10/05","16:17:11",4.8768,44.717725,-85.750511,"LAGOS",0.002186953,0.004747815,0.002411566,0.005122096,0.00514249,0.001787772,0.001348525,"LE07_L1TP_022029_20051001_20200914_02_T1",2.85938882827759,1.96876842682307,0.460623044495205,0.906860106669276,0.0024710168,2.35037705787473,1.86690537254063,2.38088798522949,2.5107285002863
"1273",1283,1794,9339,"Daniel_ETM_5021","11/08/02","16:34:26",5.1816,46.048055,-89.136822,"LAGOS",0.005211778,0.007808356,0.006196602,0.008531529,0.008356562,0.004356196,0.003870476,"LE07_L1TP_025028_20020811_20200916_02_T1",1.74882674217224,1.26010287573738,0.667461627005736,0.841070315634278,0.0022026484,1.60018847381774,1.72715365808075,1.36118614673615,1.41478684564679
"1274",1284,1796,9360,"Daniel_ETM_2025","21/04/05","15:50:43",0.85344,29.7736111,-82.0961111,"WQP",0.006146735,0.006172721,0.004734428,0.008635122,0.007885596,0.003288109,0.002248063,"LE07_L1TP_017039_20050421_20200915_02_T1",3.92579221725464,1.30379446049238,0.995790187180014,1.29830572985797,0.0005909088,2.99582061401398,3.07563141316222,2.85556387901306,1.99686789488557
"1275",1285,1797,9382,"Daniel_ETM_2087","01/11/00","15:51:57",0.23,28.8639,-81.85,"WQP",0.008592082,0.01846431,0.013598136,0.01636546,0.010667369,0.000943274,0.000424073,"LE07_L1TP_017040_20001101_20200918_02_T1",0.298812329769135,1.35785595908145,0.465334583312347,0.631857336917354,0.0078698064,0.44170744037715,0.740563174952484,0.435712575912476,0.601499071265361
"1276",1286,1798,9385,"Daniel_ETM_6837","04/09/00","16:49:01",3.51,47.397063,-93.690649,"LAGOS",0.002861597,0.005933859,0.003796435,0.005283699,0.003609041,0.001356657,0.000693146,"LE07_L1TP_027027_20000904_20200917_02_T1",1.74067211151123,1.56300819057879,0.482248904127988,0.753758987049693,0.0026983268,1.64910274237715,1.43248058954726,1.26226329803467,1.72469437983981
"1277",1287,1799,9386,"Daniel_ETM_6262","31/07/07","16:42:58",0.9144,45.215093,-92.572396,"LAGOS",0.004613922,0.009816743,0.006811883,0.009844672,0.008263828,0.000750997,0.000839515,"LE07_L1TP_026029_20070731_20200913_02_T1",0.930938959121704,1.44112031871364,0.470005377547319,0.677334299488115,0.0043236366,0.803966758844086,1.08769419230056,0.836188018321991,0.992212914899956
"1278",1288,1800,9397,"Daniel_ETM_13145","07/10/01","16:58:50",3.35,47.618079,-94.866953,"LAGOS",0.002501638,0.005621362,0.003239688,0.005492112,0.002658977,0.000739251,0.000908337,"LE07_L1TP_029027_20011007_20200917_02_T1",2.205894947052,1.73515536063967,0.445023465843331,0.7721848523685,0.002824504,2.02071300278656,1.44136487192419,1.81478703022003,1.8967877584432
"1279",1289,1801,9404,"Daniel_ETM_1645","28/04/10","15:47:12",0.5,29.8296697,-81.5845244,"WQP",0.003377064,0.004602407,0.005230927,0.006532191,0.005904251,0.002514622,0.002337355,"LE07_L1TP_016039_20100428_20200911_02_T1",0.898935437202454,0.879845388780994,0.733760399721276,0.645595704164864,0.0004837978,1.07708926583871,1.82918688882949,0.903294682502747,1.20550353032903
"1280",1290,1802,9405,"Daniel_ETM_3508","06/06/04","16:29:10",3.3528,45.677254,-88.980937,"LAGOS",0.001350098,0.003310345,0.00273379,0.00446565,0.004735208,0.000883381,0.000455887,"LE07_L1TP_024028_20040606_20200915_02_T1",1.45674586296082,1.21089952044597,0.407842082924892,0.493855782631438,0.0014067702,1.1065126915215,0.938523644273333,1.20539402961731,1.51466863188735
"1281",1291,1803,9418,"Daniel_ETM_13570","12/06/05","17:00:26",5.18,46.299331,-95.632523,"WQP",0.003184599,0.005386884,0.003380669,0.006100108,0.005822319,0.002952614,0.003008871,"LE07_L1TP_029028_20050612_20200915_02_T1",2.72739768028259,1.59343727528486,0.591176457484512,0.942002603626679,0.002123857,2.69016280908522,2.05907551604875,2.79902696609497,2.2211958032203
"1282",1292,1804,9419,"Daniel_ETM_9207","31/05/03","16:52:42",2.5,48.620299,-93.069893,"WQP",0.014841628,0.014555402,0.011409408,0.013820822,0.011519297,0.002988204,0.000435228,"LE07_L1TP_028026_20030531_20200916_02_T1",2.10296249389648,1.27573683051741,1.0196645891333,1.30082367113175,0.001086662,1.87536795555054,2.09252480489524,1.28010296821594,0.855461940013613
"1283",1293,1805,9430,"Daniel_ETM_7671","25/08/02","16:46:38",3.2,46.42247,-93.772755,"LAGOS",0.001943048,0.004626317,0.003454813,0.005503382,0.00341108,0.000481719,0.000674679,"LE07_L1TP_027028_20020825_20200916_02_T1",1.24856662750244,1.33909331706231,0.419998888965023,0.562417705386659,0.002078563,1.15194387073199,1.00139484887607,0.978525757789612,1.41948182447223
"1284",1294,1806,9434,"Daniel_ETM_7448","18/05/01","16:48:28",1.3716,45.920329,-92.409667,"WQP",0.00262306,0.005017086,0.00397895,0.006319326,0.006172498,0.001737924,0.000871438,"LE07_L1TP_027028_20010518_20200917_02_T1",1.55969405174255,1.26090702320964,0.522825401039568,0.659234220083188,0.00185167,1.03846645287849,1.5815918240933,0.898320436477661,1.53546039811098
"1285",1295,1807,9435,"Daniel_ETM_13564","22/09/07","17:00:46",2.44,46.294155,-95.656185,"LAGOS",0.002881739,0.00485962,0.003424705,0.005413308,0.00262027,0.000495969,0.00070226,"LE07_L1TP_029028_20070922_20200913_02_T1",2.58713388442993,1.41898937280729,0.592996777525815,0.841456125418102,0.0017606946,2.5135017005828,2.05295870648869,2.05227851867676,2.02529543274543
"1286",1296,1808,9441,"Daniel_ETM_10552","13/08/01","16:53:40",1.07,45.335241,-94.710318,"LAGOS",0.002288528,0.009730692,0.00504318,0.006739572,0.003928209,0.000137928,0.000458806,"LE07_L1TP_028028_20010813_20200917_02_T1",0.307394355535507,1.92947545001368,0.235186562271214,0.453786698075421,0.0063403032,0.760270161296506,0.512470659513189,0.624260067939758,0.465613641729673
"1287",1297,1809,9445,"Daniel_ETM_13402","05/09/01","16:59:34",0.98,45.906082,-95.111607,"LAGOS",0.006307283,0.013650606,0.010149647,0.012818501,0.009578804,0.003559179,0.00396323,"LE07_L1TP_029028_20010905_20200917_02_T1",0.458077073097229,1.34493406519458,0.462051501596339,0.621428804371226,0.0058063774,0.683510205311828,0.85215159085268,0.633772134780884,0.649796857531896
"1288",1298,1810,9446,"Daniel_ETM_3777","29/05/01","16:29:51",4.7244,46.04833,-89.15667,"WQP",0.003161489,0.005997781,0.00404614,0.006765732,0.005952286,0.002466004,0.001981418,"LE07_L1TP_024028_20010529_20200917_02_T1",1.78363573551178,1.48234638445531,0.527109776098861,0.781359270811193,0.0024824316,1.67298035613011,1.70840223534084,1.48587679862976,1.73683475473784
"1289",1299,1811,9450,"Daniel_ETM_1757","02/12/08","15:44:47",0.6,28.7148944,-81.27745,"WQP",0.003381203,0.004852879,0.00471764,0.006794637,0.004951074,0.001655998,0.000825195,"LE07_L1TP_016040_20081202_20200912_02_T1",1.3936231136322,1.02866666384039,0.696741666132619,0.71671492525924,0.0009371012,1.18933064516129,1.8875272575871,1.10888612270355,1.43248854032531
"1290",1300,1812,9456,"Daniel_ETM_1816","22/04/08","15:45:31",0.95,29.2827777,-81.556111,"WQP",0.004996216,0.006709693,0.007253496,0.0081526,0.006868336,0.00321252,0.002444479,"LE07_L1TP_016040_20080422_20200912_02_T1",0.813347339630127,0.925028841264957,0.744626617044923,0.68880109674011,0.000810565,1.12701344086022,1.62911041700031,0.91313511133194,1.03417141723343
"1291",1301,1815,9471,"Daniel_ETM_1114","09/05/05","15:36:03",0.3,38.3525,-77.2051,"WQP",0.010629606,0.020920815,0.021696223,0.017774187,0.009003373,0.000835435,0.00116164,"LE07_L1TP_015033_20050509_20200915_02_T1",0.340248703956604,0.964260691826407,0.508087567334255,0.489928869186125,0.0058645622,0.369772035402419,0.576784236930048,0.366712242364883,0.605249153790828
"1292",1302,1816,9476,"Daniel_ETM_708","19/11/14","15:38:30",0.8,38.6549,-76.2643,"WQP",0.009691998,0.015094285,0.009270711,0.009445184,0.002889643,0.000873443,-0.000178889,"LE07_L1TP_014033_20141119_20210218_02_T1",1.29771673679352,1.62816908001986,0.64209719108921,1.04544279289906,0.0055708018,1.29296584867097,1.46625679307264,1.29699623584747,1.3282846703773
"1293",1303,1817,9478,"Daniel_ETM_11905","03/10/08","16:53:31",2.74,46.42247,-93.772755,"LAGOS",0.003562489,0.006617309,0.004101327,0.006501002,0.00404089,0.000734461,0.000879887,"LE07_L1TP_028028_20081003_20200913_02_T1",2.23252964019775,1.61345559620094,0.53835917289037,0.868618620266075,0.0028392848,1.55421347765323,1.83789955789336,1.44742023944855,1.87488639633656
"1294",1304,1818,9487,"Daniel_ETM_731","21/07/05","15:29:41",0.7,39.0257,-76.2017,"WQP",0.01180473,0.014017412,0.010834587,0.011876473,0.007586134,0.000521861,0.000308881,"LE07_L1TP_014033_20050721_20200914_02_T1",2.14671945571899,1.2937652353523,0.842147608988021,1.08954129954377,0.0026007392,2.14379166666667,1.65718244287492,1.80841600894928,0.925408364820816
"1295",1305,1819,9489,"Daniel_ETM_753","19/04/06","15:30:15",0.6,39.2495,-76.2405,"WQP",0.009487439,0.016449261,0.011586358,0.010991709,0.004084814,0.001170244,0.000973308,"LE07_L1TP_014033_20060419_20200914_02_T1",0.740368783473969,1.41970936855222,0.576769922977087,0.818845663149715,0.0061222544,0.831728346834677,1.31381297928051,0.658477246761322,0.898609232382307
"1296",1306,1820,9494,"Daniel_ETM_10140","06/06/11","16:58:00",5.2,47.423875,-93.523475,"LAGOS",0.003903019,0.005815236,0.003229635,0.005603085,0.004868095,0.00094829,0.000882978,"LE07_L1TP_028027_20110606_20200910_02_T1",2.95313167572021,1.80058613434645,0.671171212999782,1.2085015798999,0.0021815706,2.93063217996075,2.65212049181678,2.47387886047363,2.66767837943102
"1297",1307,1821,9496,"Daniel_ETM_9864","06/06/11","16:58:00",4.3,47.106538,-94.145986,"LAGOS",0.004177129,0.007393572,0.004766761,0.007861034,0.006873791,0.002253996,0.001212692,"LE07_L1TP_028027_20110606_20200910_02_T1",2.06480503082275,1.55106832501147,0.564967650277836,0.876303427002109,0.0029805902,1.92602727694462,1.88049179307867,1.87390661239624,1.73718355569015
"1298",1308,1822,9501,"Daniel_ETM_8035","20/08/12","16:54:12",1.4,45.221383,-94.260955,"LAGOS",0.002368782,0.007038128,0.004593324,0.006645379,0.005426484,0.000276245,0.000545453,"LE07_L1TP_027029_20120820_20200908_02_T1",0.264438450336456,1.53225158948073,0.336564211392575,0.515701047868602,0.0037795292,0.951167975129032,0.73855601625859,0.79032963514328,0.846900873965467
"1299",1309,1823,9503,"Daniel_ETM_4508","16/09/12","16:36:19",0.6096,43.91624,-90.0161,"WQP",0.008668684,0.012364949,0.009985534,0.013171155,0.010363988,-2.45e-05,0.000295686,"LE07_L1TP_024030_20120916_20200908_02_T1",1.53286051750183,1.2382862048239,0.701069126932913,0.868124228508961,0.003169525,1.52878091397849,1.41678122534391,1.25993573665619,1.01225686524639
"1300",1310,1824,9511,"Daniel_ETM_701","15/03/05","15:29:58",3,38.64618,-76.42127,"WQP",0.004682113,0.006035213,0.003192752,0.004919457,0.001633229,0.001232341,0.000624866,"LE07_L1TP_014033_20050315_20200915_02_T1",3.31289672851562,1.8902855592918,0.775799130867461,1.46648189398989,0.0019488444,2.66543412523226,3.32920444670459,2.83905816078186,2.93625102582999
"1301",1311,1825,9513,"Daniel_ETM_1042","01/11/99","15:39:19",2.5,38.13705,-76.22787,"WQP",0.014984182,0.01336365,0.009395191,0.010576519,0.005460911,-0.000231764,-0.000413203,"LE07_L1TP_015033_19991101_20200918_02_T1",2.45482921600342,1.42239258361006,1.12126417558077,1.59487784761374,0.000615064399999999,2.0345670650828,2.81884898195384,1.52224397659302,1.27906370886749
"1302",1312,1826,9522,"Daniel_ETM_921","10/03/03","15:29:24",1.6,38.0215,-76.3477,"WQP",0.005885193,0.008182971,0.004506875,0.005820813,0.002636756,0.001077254,0.000530542,"LE07_L1TP_014034_20030310_20200916_02_T1",2.70094203948975,1.8156640687838,0.719200031382245,1.30582565524893,0.0028491052,2.52605111330779,2.58171601898121,2.28894400596619,2.38423014625923
"1303",1313,1827,9526,"Daniel_ETM_803","14/04/16","15:42:31",0.7,39.5404,-76.0736,"WQP",0.005063214,0.011793592,0.007926771,0.008108405,0.002377056,-0.00025084,-8.22e-05,"LE07_L1TP_014033_20160414_20200902_02_T1",0.536393880844116,1.48781792737547,0.429319074290513,0.638748615293667,0.0055849552,0.604643746816129,0.839482119619704,0.580599009990692,0.766066654801973
"1304",1314,1828,9529,"Daniel_ETM_9664","12/09/06","16:53:57",5.33,46.9707,-94.575128,"LAGOS",0.005128054,0.008113358,0.003206751,0.005708679,0.004020163,0.000597364,-0.00015992,"LE07_L1TP_028027_20060912_20200914_02_T1",3.58104729652405,2.53008668275148,0.632050748900763,1.59914318261692,0.0037538252,3.36353971365403,3.0280473507973,3.26217555999756,3.17533560121342
"1305",1315,1829,9532,"Daniel_ETM_10132","31/05/03","16:53:06",4.88,47.423875,-93.523475,"LAGOS",0.015004059,0.016107347,0.011658746,0.017918702,0.0188012,0.003850175,0.001568892,"LE07_L1TP_028027_20030531_20200915_02_T1",1.02367532253265,1.3815677089114,0.931504052157068,1.28693591918033,0.0024414132,1.49994314993226,1.90677341587001,1.18793392181396,0.764691060920449
"1306",1316,1830,9536,"Daniel_ETM_6574","18/07/00","16:49:14",2.9,48.458187,-92.965132,"WQP",0.001320604,0.003369482,0.00220525,0.003992043,0.002839953,0.000402485,0.000585792,"LE07_L1TP_027026_20000718_20200918_02_T1",1.64414751529694,1.52793651513434,0.391930866524884,0.598845482371613,0.0016950196,1.76900773475538,1.16402159259951,1.63096559047699,1.96216730959777
"1307",1317,1831,9540,"Daniel_ETM_4258","01/06/08","16:30:44",4.4958,42.964161,-89.244175,"WQP",0.004033098,0.00814915,0.004785806,0.007122774,0.005196224,0.000515414,0.000637763,"LE07_L1TP_024030_20080601_20200912_02_T1",2.00550436973572,1.70277483040474,0.494910266714933,0.842720745471087,0.0038149688,1.61941949247312,1.46399401692262,1.42350566387177,1.62280372266347
"1308",1318,1832,9543,"Daniel_ETM_9185","27/08/06","16:53:38",4.42,48.437563,-92.694648,"WQP",0.002339715,0.003244138,0.002667201,0.004350753,0.003526264,0.001206983,0.000594834,"LE07_L1TP_028026_20060827_20200914_02_T1",2.3001823425293,1.21630803227803,0.721213154310945,0.877217352572978,0.0007734286,1.81523655913978,2.16595774389764,1.81810295581818,2.20668242145527
"1309",1319,1833,9546,"Daniel_ETM_529","02/09/09","15:28:50",4.5,44.18425308,-73.3806705,"WQP",0.007904379,0.008364244,0.005164736,0.008572905,0.006980785,-7.77e-05,-0.000160931,"LE07_L1TP_014029_20090902_20200911_02_T1",4.17484283447266,1.61949110273981,0.94502013571101,1.53045170169395,0.0015557222,3.3174936637578,3.23959572432364,2.47095584869385,2.15833680019314
"1310",1320,1834,9548,"Daniel_ETM_9325","09/07/00","16:55:56",4.27,46.829825,-94.348122,"LAGOS",0.003339715,0.004977535,0.00306243,0.005642079,0.00392299,0.001068008,0.000563703,"LE07_L1TP_028027_20000709_20200918_02_T1",2.95300674438477,1.62535470198502,0.670957612553202,1.09054411039599,0.001748734,2.82185363749597,2.47955270958079,2.72785210609436,2.53313908757998
"1311",1321,1835,9557,"Daniel_ETM_8701","06/07/07","16:49:15",0.91,44.981298,-94.426586,"LAGOS",0.005147044,0.011693182,0.007648501,0.009053066,0.005623401,0.000749615,0.000405198,"LE07_L1TP_027029_20070706_20200913_02_T1",0.74441522359848,1.52882009167548,0.440174795876777,0.672948071785569,0.0055455552,0.673264639415054,0.911679492886476,0.553106606006622,0.858146809363073
"1312",1322,1836,9568,"Daniel_ETM_2107","21/04/05","15:51:07",0.70104,29.4638611,-82.1811111,"WQP",0.005020513,0.005284519,0.003503898,0.006940397,0.007221089,0.001215641,0.001397322,"LE07_L1TP_017039_20050421_20200915_02_T1",4.37685489654541,1.50818288660229,0.950041621574263,1.43283651521819,0.000870652,3.55115755580645,3.57313105473354,3.35715174674988,2.53270829181854
"1313",1323,1837,9570,"Daniel_ETM_2788","09/10/08","16:16:41",4.8768,44.690438,-86.092522,"LAGOS",0.006043357,0.009416069,0.004863415,0.006488635,0.002997103,0.000655952,0.00083985,"LE07_L1TP_022029_20081009_20200913_02_T1",2.7426962852478,1.93610230671246,0.641813160035255,1.24261593962267,0.0038446888,2.45040204251882,2.23512745067717,2.66398906707764,2.2639875323968
"1314",1324,1838,9585,"Daniel_ETM_1021","27/09/04","15:33:50",1.82,43.202378,-75.922466,"LAGOS",0.002542427,0.00459207,0.003383955,0.004739637,0.003472656,0.000106666,-0.000499573,"LE07_L1TP_015030_20040927_20200915_02_T1",1.99359369277954,1.35701272623306,0.553655976498616,0.751318206063615,0.0017130318,1.61334977169489,1.95144003221984,1.49815762042999,1.8771938349
"1315",1325,1839,9588,"Daniel_ETM_965","21/10/15","15:40:59",1.1,38.1969,-75.9732,"WQP",0.006027591,0.008897307,0.006304641,0.006789683,0.001959007,0.000616366,0.000815564,"LE07_L1TP_014033_20151021_20200903_02_T1",2.06622076034546,1.41123134528992,0.677462405197438,0.956056181470126,0.002758896,1.39436016146129,1.70319053972063,1.265958070755,1.56400162137556
"1316",1326,1840,9601,"Daniel_ETM_4583","29/07/03","16:34:43",1.34112,45.55777,-89.735404,"LAGOS",0.004184387,0.006988227,0.005976604,0.007784371,0.006629582,0.001123011,0.001366466,"LE07_L1TP_025028_20030729_20200915_02_T1",1.41025674343109,1.16926384950383,0.598776628177648,0.700127865255921,0.0020869532,1.00433581756774,1.7487393468115,1.08624136447906,1.24053224290865
"1317",1327,1842,9627,"Daniel_ETM_6889","27/05/10","16:50:20",6.4,47.423875,-93.523475,"LAGOS",0.002825695,0.004521772,0.002282915,0.004615971,0.0037844,0.001066339,0.000568226,"LE07_L1TP_027027_20100527_20200911_02_T1",3.56789636611938,1.98070098974338,0.624908774701599,1.23775742855078,0.001913189,3.34143566406667,2.88860665666582,3.33472275733948,3.14993343333265
"1318",1328,1843,9629,"Daniel_ETM_3427","15/08/06","16:29:45",7.7724,45.539994,-88.903901,"WQP",0.00403679,0.00626363,0.004386489,0.007447992,0.006849061,0.003510343,0.002978355,"LE07_L1TP_024028_20060815_20200914_02_T1",2.18882513046265,1.42793701295045,0.644480916018347,0.920278154122808,0.0020869604,1.62689739697634,1.92687811659845,1.79305970668793,1.88642231145937
"1319",1329,1844,9636,"Daniel_ETM_6571","09/07/14","16:55:21",2.2,48.443187,-92.606199,"WQP",0.002074721,0.00308401,0.003544074,0.004742353,0.00423388,0.001263273,0.001402831,"LE07_L1TP_027026_20140709_20200906_02_T1",1.10020232200623,0.870187812105503,0.672734848460284,0.585405665908782,0.0004215478,1.20238263115914,6.42935775871422,1.0237717628479,1.4461758038315
